"year","month","currency","cat","country","period","value","files"
2017,"02","千美元","总值","缅甸","A",317093,"2017-02-D.html"
2017,"02","千美元","第1类","缅甸","A",2200,"2017-02-D.html"
2017,"02","千美元","01章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","02章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","03章","缅甸","A",2170,"2017-02-D.html"
2017,"02","千美元","04章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","05章","缅甸","A",31,"2017-02-D.html"
2017,"02","千美元","第2类","缅甸","A",7749,"2017-02-D.html"
2017,"02","千美元","06章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","07章","缅甸","A",1032,"2017-02-D.html"
2017,"02","千美元","08章","缅甸","A",9,"2017-02-D.html"
2017,"02","千美元","09章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","10章","缅甸","A",5789,"2017-02-D.html"
2017,"02","千美元","11章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","12章","缅甸","A",889,"2017-02-D.html"
2017,"02","千美元","13章","缅甸","A",0,"2017-02-D.html"
2017,"02","千美元","14章","缅甸","A",31,"2017-02-D.html"
2017,"02","千美元","第3类","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","15章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","第4类","缅甸","A",703,"2017-02-D.html"
2017,"02","千美元","16章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","17章","缅甸","A",20,"2017-02-D.html"
2017,"02","千美元","18章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","19章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","20章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","21章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","22章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","23章","缅甸","A",683,"2017-02-D.html"
2017,"02","千美元","24章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","31章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","50章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","51章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","52章","缅甸","A",NA,"2017-02-D.html"
2017,"02","千美元","总值","缅甸","B",667060,"2017-02-D.html"
2017,"02","千美元","第1类","缅甸","B",5115,"2017-02-D.html"
2017,"02","千美元","01章","缅甸","B",NA,"2017-02-D.html"
2017,"02","千美元","02章","缅甸","B",NA,"2017-02-D.html"
2017,"02","千美元","03章","缅甸","B",4976,"2017-02-D.html"
