"year","month","currency","cat","country","period","value","files"
2015,"08","千美元","总值","缅甸","A",198209,"2015-08-D.html"
2015,"08","千美元","第1类","缅甸","A",1219,"2015-08-D.html"
2015,"08","千美元","01章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","02章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","03章","缅甸","A",1219,"2015-08-D.html"
2015,"08","千美元","04章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","05章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","第2类","缅甸","A",5254,"2015-08-D.html"
2015,"08","千美元","06章","缅甸","A",0,"2015-08-D.html"
2015,"08","千美元","07章","缅甸","A",463,"2015-08-D.html"
2015,"08","千美元","08章","缅甸","A",2475,"2015-08-D.html"
2015,"08","千美元","09章","缅甸","A",47,"2015-08-D.html"
2015,"08","千美元","10章","缅甸","A",251,"2015-08-D.html"
2015,"08","千美元","11章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","12章","缅甸","A",1959,"2015-08-D.html"
2015,"08","千美元","13章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","14章","缅甸","A",59,"2015-08-D.html"
2015,"08","千美元","第3类","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","15章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","第4类","缅甸","A",125,"2015-08-D.html"
2015,"08","千美元","16章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","17章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","18章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","19章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","20章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","21章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","22章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","23章","缅甸","A",125,"2015-08-D.html"
2015,"08","千美元","24章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","31章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","50章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","51章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","52章","缅甸","A",NA,"2015-08-D.html"
2015,"08","千美元","总值","缅甸","B",1759220,"2015-08-D.html"
2015,"08","千美元","第1类","缅甸","B",13998,"2015-08-D.html"
2015,"08","千美元","01章","缅甸","B",NA,"2015-08-D.html"
2015,"08","千美元","02章","缅甸","B",NA,"2015-08-D.html"
2015,"08","千美元","03章","缅甸","B",13975,"2015-08-D.html"
2015,"08","千美元","04章","缅甸","B",NA,"2015-08-D.html"
2015,"08","千美元","05章","缅甸","B",23,"2015-08-D.html"
2015,"08","千美元","第2类","缅甸","B",58973,"2015-08-D.html"
2015,"08","千美元","06章","缅甸","B",12,"2015-08-D.html"
2015,"08","千美元","07章","缅甸","B",14649,"2015-08-D.html"
2015,"08","千美元","08章","缅甸","B",8098,"2015-08-D.html"
2015,"08","千美元","09章","缅甸","B",310,"2015-08-D.html"
2015,"08","千美元","10章","缅甸","B",3506,"2015-08-D.html"
2015,"08","千美元","11章","缅甸","B",NA,"2015-08-D.html"
2015,"08","千美元","12章","缅甸","B",31979,"2015-08-D.html"
2015,"08","千美元","13章","缅甸","B",NA,"2015-08-D.html"
2015,"08","千美元","14章","缅甸","B",419,"2015-08-D.html"
2015,"08","千美元","第3类","缅甸","B",NA,"2015-08-D.html"
2015,"08","千美元","15章","缅甸","B",NA,"2015-08-D.html"
2015,"08","千美元","第4类","缅甸","B",2158,"2015-08-D.html"
2015,"08","千美元","16章","缅甸","B",NA,"2015-08-D.html"
2015,"08","千美元","17章","缅甸","B",1101,"2015-08-D.html"
2015,"08","千美元","18章","缅甸","B",NA,"2015-08-D.html"
2015,"08","千美元","19章","缅甸","B",13,"2015-08-D.html"
2015,"08","千美元","20章","缅甸","B",NA,"2015-08-D.html"
