"year","month","currency","cat","country","period","value","files"
2019,"12","千美元","总值","缅甸","A",663458,"2019-12-D.html"
2019,"12","千美元","第1类","缅甸","A",7464,"2019-12-D.html"
2019,"12","千美元","01章","缅甸","A",NA,"2019-12-D.html"
2019,"12","千美元","02章","缅甸","A",NA,"2019-12-D.html"
2019,"12","千美元","03章","缅甸","A",7451,"2019-12-D.html"
2019,"12","千美元","04章","缅甸","A",4,"2019-12-D.html"
2019,"12","千美元","05章","缅甸","A",9,"2019-12-D.html"
2019,"12","千美元","第2类","缅甸","A",62912,"2019-12-D.html"
2019,"12","千美元","06章","缅甸","A",NA,"2019-12-D.html"
2019,"12","千美元","07章","缅甸","A",483,"2019-12-D.html"
2019,"12","千美元","08章","缅甸","A",2225,"2019-12-D.html"
2019,"12","千美元","09章","缅甸","A",1066,"2019-12-D.html"
2019,"12","千美元","10章","缅甸","A",39205,"2019-12-D.html"
2019,"12","千美元","11章","缅甸","A",NA,"2019-12-D.html"
2019,"12","千美元","12章","缅甸","A",19690,"2019-12-D.html"
2019,"12","千美元","13章","缅甸","A",77,"2019-12-D.html"
2019,"12","千美元","14章","缅甸","A",165,"2019-12-D.html"
2019,"12","千美元","第3类","缅甸","A",31,"2019-12-D.html"
2019,"12","千美元","15章","缅甸","A",31,"2019-12-D.html"
2019,"12","千美元","第4类","缅甸","A",4322,"2019-12-D.html"
2019,"12","千美元","16章","缅甸","A",NA,"2019-12-D.html"
2019,"12","千美元","17章","缅甸","A",502,"2019-12-D.html"
2019,"12","千美元","18章","缅甸","A",NA,"2019-12-D.html"
2019,"12","千美元","19章","缅甸","A",22,"2019-12-D.html"
2019,"12","千美元","20章","缅甸","A",0,"2019-12-D.html"
2019,"12","千美元","21章","缅甸","A",0,"2019-12-D.html"
2019,"12","千美元","22章","缅甸","A",46,"2019-12-D.html"
2019,"12","千美元","23章","缅甸","A",2937,"2019-12-D.html"
2019,"12","千美元","24章","缅甸","A",815,"2019-12-D.html"
2019,"12","千美元","31章","缅甸","A",NA,"2019-12-D.html"
2019,"12","千美元","50章","缅甸","A",516,"2019-12-D.html"
2019,"12","千美元","51章","缅甸","A",NA,"2019-12-D.html"
2019,"12","千美元","52章","缅甸","A",1403,"2019-12-D.html"
2019,"12","千美元","总值","缅甸","B",6387099,"2019-12-D.html"
2019,"12","千美元","第1类","缅甸","B",35890,"2019-12-D.html"
2019,"12","千美元","01章","缅甸","B",NA,"2019-12-D.html"
2019,"12","千美元","02章","缅甸","B",NA,"2019-12-D.html"
2019,"12","千美元","03章","缅甸","B",35827,"2019-12-D.html"
2019,"12","千美元","04章","缅甸","B",6,"2019-12-D.html"
2019,"12","千美元","05章","缅甸","B",57,"2019-12-D.html"
2019,"12","千美元","第2类","缅甸","B",414488,"2019-12-D.html"
2019,"12","千美元","06章","缅甸","B",NA,"2019-12-D.html"
2019,"12","千美元","07章","缅甸","B",56395,"2019-12-D.html"
2019,"12","千美元","08章","缅甸","B",31855,"2019-12-D.html"
2019,"12","千美元","09章","缅甸","B",7367,"2019-12-D.html"
2019,"12","千美元","10章","缅甸","B",236984,"2019-12-D.html"
2019,"12","千美元","11章","缅甸","B",439,"2019-12-D.html"
2019,"12","千美元","12章","缅甸","B",79286,"2019-12-D.html"
2019,"12","千美元","13章","缅甸","B",403,"2019-12-D.html"
2019,"12","千美元","14章","缅甸","B",1759,"2019-12-D.html"
2019,"12","千美元","第3类","缅甸","B",45,"2019-12-D.html"
2019,"12","千美元","15章","缅甸","B",45,"2019-12-D.html"
2019,"12","千美元","第4类","缅甸","B",28883,"2019-12-D.html"
