"year","month","currency","cat","country","period","value","files"
2016,"02","千美元","总值","缅甸","A",242861,"2016-02-D.html"
2016,"02","千美元","第1类","缅甸","A",2057,"2016-02-D.html"
2016,"02","千美元","01章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","02章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","03章","缅甸","A",2057,"2016-02-D.html"
2016,"02","千美元","04章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","05章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","第2类","缅甸","A",3538,"2016-02-D.html"
2016,"02","千美元","06章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","07章","缅甸","A",49,"2016-02-D.html"
2016,"02","千美元","08章","缅甸","A",709,"2016-02-D.html"
2016,"02","千美元","09章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","10章","缅甸","A",812,"2016-02-D.html"
2016,"02","千美元","11章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","12章","缅甸","A",1968,"2016-02-D.html"
2016,"02","千美元","13章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","14章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","第3类","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","15章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","第4类","缅甸","A",0,"2016-02-D.html"
2016,"02","千美元","16章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","17章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","18章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","19章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","20章","缅甸","A",0,"2016-02-D.html"
2016,"02","千美元","21章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","22章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","23章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","24章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","31章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","50章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","51章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","52章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","总值","缅甸","B",566200,"2016-02-D.html"
2016,"02","千美元","第1类","缅甸","B",4768,"2016-02-D.html"
2016,"02","千美元","01章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","02章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","03章","缅甸","B",4768,"2016-02-D.html"
2016,"02","千美元","04章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","05章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","第2类","缅甸","B",6988,"2016-02-D.html"
2016,"02","千美元","06章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","07章","缅甸","B",206,"2016-02-D.html"
2016,"02","千美元","08章","缅甸","B",709,"2016-02-D.html"
2016,"02","千美元","09章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","10章","缅甸","B",3674,"2016-02-D.html"
2016,"02","千美元","11章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","12章","缅甸","B",2366,"2016-02-D.html"
2016,"02","千美元","13章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","14章","缅甸","B",32,"2016-02-D.html"
2016,"02","千美元","第3类","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","15章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","第4类","缅甸","B",391,"2016-02-D.html"
2016,"02","千美元","16章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","17章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","18章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","19章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","20章","缅甸","B",1,"2016-02-D.html"
2016,"02","千美元","21章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","22章","缅甸","B",20,"2016-02-D.html"
2016,"02","千美元","23章","缅甸","B",333,"2016-02-D.html"
2016,"02","千美元","24章","缅甸","B",36,"2016-02-D.html"
2016,"02","千美元","31章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","50章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","51章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","52章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","总值","香港","A",877967,"2016-02-D.html"
2016,"02","千美元","第1类","香港","A",1116,"2016-02-D.html"
2016,"02","千美元","01章","香港","A",261,"2016-02-D.html"
2016,"02","千美元","02章","香港","A",NA,"2016-02-D.html"
2016,"02","千美元","03章","香港","A",855,"2016-02-D.html"
2016,"02","千美元","04章","香港","A",NA,"2016-02-D.html"
2016,"02","千美元","05章","香港","A",NA,"2016-02-D.html"
2016,"02","千美元","第2类","香港","A",64,"2016-02-D.html"
2016,"02","千美元","06章","香港","A",NA,"2016-02-D.html"
2016,"02","千美元","07章","香港","A",NA,"2016-02-D.html"
2016,"02","千美元","08章","香港","A",NA,"2016-02-D.html"
2016,"02","千美元","09章","香港","A",20,"2016-02-D.html"
2016,"02","千美元","10章","香港","A",NA,"2016-02-D.html"
2016,"02","千美元","11章","香港","A",NA,"2016-02-D.html"
2016,"02","千美元","12章","香港","A",15,"2016-02-D.html"
2016,"02","千美元","13章","香港","A",29,"2016-02-D.html"
2016,"02","千美元","14章","香港","A",NA,"2016-02-D.html"
2016,"02","千美元","第3类","香港","A",145,"2016-02-D.html"
2016,"02","千美元","15章","香港","A",145,"2016-02-D.html"
2016,"02","千美元","第4类","香港","A",6972,"2016-02-D.html"
2016,"02","千美元","16章","香港","A",NA,"2016-02-D.html"
2016,"02","千美元","17章","香港","A",24,"2016-02-D.html"
2016,"02","千美元","18章","香港","A",35,"2016-02-D.html"
2016,"02","千美元","19章","香港","A",1478,"2016-02-D.html"
2016,"02","千美元","20章","香港","A",200,"2016-02-D.html"
2016,"02","千美元","21章","香港","A",988,"2016-02-D.html"
2016,"02","千美元","22章","香港","A",722,"2016-02-D.html"
2016,"02","千美元","23章","香港","A",8,"2016-02-D.html"
2016,"02","千美元","24章","香港","A",3517,"2016-02-D.html"
2016,"02","千美元","31章","香港","A",NA,"2016-02-D.html"
2016,"02","千美元","50章","香港","A",107,"2016-02-D.html"
2016,"02","千美元","51章","香港","A",54,"2016-02-D.html"
