"year","month","currency","cat","country","period","value","files"
2019,"09","千美元","总值","缅甸","A",1042335,"2019-09-D.html"
2019,"09","千美元","第1类","缅甸","A",2558,"2019-09-D.html"
2019,"09","千美元","01章","缅甸","A",0,"2019-09-D.html"
2019,"09","千美元","02章","缅甸","A",NA,"2019-09-D.html"
2019,"09","千美元","03章","缅甸","A",NA,"2019-09-D.html"
2019,"09","千美元","04章","缅甸","A",70,"2019-09-D.html"
2019,"09","千美元","05章","缅甸","A",2488,"2019-09-D.html"
2019,"09","千美元","第2类","缅甸","A",35765,"2019-09-D.html"
2019,"09","千美元","06章","缅甸","A",539,"2019-09-D.html"
2019,"09","千美元","07章","缅甸","A",5229,"2019-09-D.html"
2019,"09","千美元","08章","缅甸","A",23358,"2019-09-D.html"
2019,"09","千美元","09章","缅甸","A",4680,"2019-09-D.html"
2019,"09","千美元","10章","缅甸","A",NA,"2019-09-D.html"
2019,"09","千美元","11章","缅甸","A",1396,"2019-09-D.html"
2019,"09","千美元","12章","缅甸","A",434,"2019-09-D.html"
2019,"09","千美元","13章","缅甸","A",129,"2019-09-D.html"
2019,"09","千美元","14章","缅甸","A",NA,"2019-09-D.html"
2019,"09","千美元","第3类","缅甸","A",149,"2019-09-D.html"
2019,"09","千美元","15章","缅甸","A",149,"2019-09-D.html"
2019,"09","千美元","第4类","缅甸","A",21387,"2019-09-D.html"
2019,"09","千美元","16章","缅甸","A",361,"2019-09-D.html"
2019,"09","千美元","17章","缅甸","A",946,"2019-09-D.html"
2019,"09","千美元","18章","缅甸","A",NA,"2019-09-D.html"
2019,"09","千美元","19章","缅甸","A",1004,"2019-09-D.html"
2019,"09","千美元","20章","缅甸","A",1289,"2019-09-D.html"
2019,"09","千美元","21章","缅甸","A",8800,"2019-09-D.html"
2019,"09","千美元","22章","缅甸","A",5401,"2019-09-D.html"
2019,"09","千美元","23章","缅甸","A",1021,"2019-09-D.html"
2019,"09","千美元","24章","缅甸","A",2566,"2019-09-D.html"
2019,"09","千美元","31章","缅甸","A",19568,"2019-09-D.html"
2019,"09","千美元","50章","缅甸","A",421,"2019-09-D.html"
2019,"09","千美元","51章","缅甸","A",3794,"2019-09-D.html"
2019,"09","千美元","52章","缅甸","A",25932,"2019-09-D.html"
2019,"09","千美元","总值","缅甸","B",8870064,"2019-09-D.html"
2019,"09","千美元","第1类","缅甸","B",66476,"2019-09-D.html"
2019,"09","千美元","01章","缅甸","B",1,"2019-09-D.html"
2019,"09","千美元","02章","缅甸","B",NA,"2019-09-D.html"
2019,"09","千美元","03章","缅甸","B",0,"2019-09-D.html"
2019,"09","千美元","04章","缅甸","B",1259,"2019-09-D.html"
2019,"09","千美元","05章","缅甸","B",65217,"2019-09-D.html"
2019,"09","千美元","第2类","缅甸","B",186945,"2019-09-D.html"
2019,"09","千美元","06章","缅甸","B",3523,"2019-09-D.html"
2019,"09","千美元","07章","缅甸","B",22385,"2019-09-D.html"
2019,"09","千美元","08章","缅甸","B",104386,"2019-09-D.html"
2019,"09","千美元","09章","缅甸","B",32833,"2019-09-D.html"
2019,"09","千美元","10章","缅甸","B",0,"2019-09-D.html"
2019,"09","千美元","11章","缅甸","B",12080,"2019-09-D.html"
2019,"09","千美元","12章","缅甸","B",10106,"2019-09-D.html"
2019,"09","千美元","13章","缅甸","B",1631,"2019-09-D.html"
2019,"09","千美元","14章","缅甸","B",0,"2019-09-D.html"
2019,"09","千美元","第3类","缅甸","B",1082,"2019-09-D.html"
2019,"09","千美元","15章","缅甸","B",1082,"2019-09-D.html"
2019,"09","千美元","第4类","缅甸","B",174850,"2019-09-D.html"
2019,"09","千美元","16章","缅甸","B",3857,"2019-09-D.html"
2019,"09","千美元","17章","缅甸","B",7228,"2019-09-D.html"
