"year","month","currency","cat","country","period","value","files"
2016,"02","千美元","总值","缅甸","A",478614,"2016-02-D.html"
2016,"02","千美元","第1类","缅甸","A",2680,"2016-02-D.html"
2016,"02","千美元","01章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","02章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","03章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","04章","缅甸","A",64,"2016-02-D.html"
2016,"02","千美元","05章","缅甸","A",2615,"2016-02-D.html"
2016,"02","千美元","第2类","缅甸","A",12548,"2016-02-D.html"
2016,"02","千美元","06章","缅甸","A",178,"2016-02-D.html"
2016,"02","千美元","07章","缅甸","A",207,"2016-02-D.html"
2016,"02","千美元","08章","缅甸","A",10626,"2016-02-D.html"
2016,"02","千美元","09章","缅甸","A",216,"2016-02-D.html"
2016,"02","千美元","10章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","11章","缅甸","A",416,"2016-02-D.html"
2016,"02","千美元","12章","缅甸","A",888,"2016-02-D.html"
2016,"02","千美元","13章","缅甸","A",16,"2016-02-D.html"
2016,"02","千美元","14章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","第3类","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","15章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","第4类","缅甸","A",4260,"2016-02-D.html"
2016,"02","千美元","16章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","17章","缅甸","A",147,"2016-02-D.html"
2016,"02","千美元","18章","缅甸","A",16,"2016-02-D.html"
2016,"02","千美元","19章","缅甸","A",221,"2016-02-D.html"
2016,"02","千美元","20章","缅甸","A",54,"2016-02-D.html"
2016,"02","千美元","21章","缅甸","A",2193,"2016-02-D.html"
2016,"02","千美元","22章","缅甸","A",1167,"2016-02-D.html"
2016,"02","千美元","23章","缅甸","A",461,"2016-02-D.html"
2016,"02","千美元","24章","缅甸","A",NA,"2016-02-D.html"
2016,"02","千美元","31章","缅甸","A",2892,"2016-02-D.html"
2016,"02","千美元","50章","缅甸","A",183,"2016-02-D.html"
2016,"02","千美元","51章","缅甸","A",1559,"2016-02-D.html"
2016,"02","千美元","52章","缅甸","A",9360,"2016-02-D.html"
2016,"02","千美元","总值","缅甸","B",1325908,"2016-02-D.html"
2016,"02","千美元","第1类","缅甸","B",4568,"2016-02-D.html"
2016,"02","千美元","01章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","02章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","03章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","04章","缅甸","B",323,"2016-02-D.html"
2016,"02","千美元","05章","缅甸","B",4245,"2016-02-D.html"
2016,"02","千美元","第2类","缅甸","B",34305,"2016-02-D.html"
2016,"02","千美元","06章","缅甸","B",597,"2016-02-D.html"
2016,"02","千美元","07章","缅甸","B",610,"2016-02-D.html"
2016,"02","千美元","08章","缅甸","B",27384,"2016-02-D.html"
2016,"02","千美元","09章","缅甸","B",1945,"2016-02-D.html"
2016,"02","千美元","10章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","11章","缅甸","B",1115,"2016-02-D.html"
2016,"02","千美元","12章","缅甸","B",2629,"2016-02-D.html"
2016,"02","千美元","13章","缅甸","B",25,"2016-02-D.html"
2016,"02","千美元","14章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","第3类","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","15章","缅甸","B",NA,"2016-02-D.html"
2016,"02","千美元","第4类","缅甸","B",15282,"2016-02-D.html"
2016,"02","千美元","16章","缅甸","B",98,"2016-02-D.html"
2016,"02","千美元","17章","缅甸","B",715,"2016-02-D.html"
2016,"02","千美元","18章","缅甸","B",16,"2016-02-D.html"
2016,"02","千美元","19章","缅甸","B",800,"2016-02-D.html"
2016,"02","千美元","20章","缅甸","B",54,"2016-02-D.html"
2016,"02","千美元","21章","缅甸","B",7130,"2016-02-D.html"
2016,"02","千美元","22章","缅甸","B",5936,"2016-02-D.html"
2016,"02","千美元","23章","缅甸","B",506,"2016-02-D.html"
2016,"02","千美元","24章","缅甸","B",27,"2016-02-D.html"
2016,"02","千美元","31章","缅甸","B",9298,"2016-02-D.html"
2016,"02","千美元","50章","缅甸","B",785,"2016-02-D.html"
2016,"02","千美元","51章","缅甸","B",2696,"2016-02-D.html"
2016,"02","千美元","52章","缅甸","B",27082,"2016-02-D.html"
2016,"02","千美元","总值","香港","A",14570679,"2016-02-D.html"
2016,"02","千美元","第1类","香港","A",176409,"2016-02-D.html"
2016,"02","千美元","01章","香港","A",40420,"2016-02-D.html"
2016,"02","千美元","02章","香港","A",43467,"2016-02-D.html"
