"year","month","currency","cat","country","period","value","files"
2017,"12","千美元","总值","缅甸","A",955208,"2017-12-D.html"
2017,"12","千美元","第1类","缅甸","A",4359,"2017-12-D.html"
2017,"12","千美元","01章","缅甸","A",NA,"2017-12-D.html"
2017,"12","千美元","02章","缅甸","A",NA,"2017-12-D.html"
2017,"12","千美元","03章","缅甸","A",NA,"2017-12-D.html"
2017,"12","千美元","04章","缅甸","A",85,"2017-12-D.html"
2017,"12","千美元","05章","缅甸","A",4275,"2017-12-D.html"
2017,"12","千美元","第2类","缅甸","A",31594,"2017-12-D.html"
2017,"12","千美元","06章","缅甸","A",632,"2017-12-D.html"
2017,"12","千美元","07章","缅甸","A",251,"2017-12-D.html"
2017,"12","千美元","08章","缅甸","A",27249,"2017-12-D.html"
2017,"12","千美元","09章","缅甸","A",1908,"2017-12-D.html"
2017,"12","千美元","10章","缅甸","A",NA,"2017-12-D.html"
2017,"12","千美元","11章","缅甸","A",450,"2017-12-D.html"
2017,"12","千美元","12章","缅甸","A",1072,"2017-12-D.html"
2017,"12","千美元","13章","缅甸","A",32,"2017-12-D.html"
2017,"12","千美元","14章","缅甸","A",NA,"2017-12-D.html"
2017,"12","千美元","第3类","缅甸","A",62,"2017-12-D.html"
2017,"12","千美元","15章","缅甸","A",62,"2017-12-D.html"
2017,"12","千美元","第4类","缅甸","A",14641,"2017-12-D.html"
2017,"12","千美元","16章","缅甸","A",267,"2017-12-D.html"
2017,"12","千美元","17章","缅甸","A",931,"2017-12-D.html"
2017,"12","千美元","18章","缅甸","A",9,"2017-12-D.html"
2017,"12","千美元","19章","缅甸","A",1180,"2017-12-D.html"
2017,"12","千美元","20章","缅甸","A",63,"2017-12-D.html"
2017,"12","千美元","21章","缅甸","A",7815,"2017-12-D.html"
2017,"12","千美元","22章","缅甸","A",2695,"2017-12-D.html"
2017,"12","千美元","23章","缅甸","A",364,"2017-12-D.html"
2017,"12","千美元","24章","缅甸","A",1318,"2017-12-D.html"
2017,"12","千美元","31章","缅甸","A",11240,"2017-12-D.html"
2017,"12","千美元","50章","缅甸","A",1157,"2017-12-D.html"
2017,"12","千美元","51章","缅甸","A",836,"2017-12-D.html"
2017,"12","千美元","52章","缅甸","A",24155,"2017-12-D.html"
2017,"12","千美元","总值","缅甸","B",9009319,"2017-12-D.html"
2017,"12","千美元","第1类","缅甸","B",41799,"2017-12-D.html"
2017,"12","千美元","01章","缅甸","B",1,"2017-12-D.html"
2017,"12","千美元","02章","缅甸","B",30,"2017-12-D.html"
2017,"12","千美元","03章","缅甸","B",29,"2017-12-D.html"
2017,"12","千美元","04章","缅甸","B",1902,"2017-12-D.html"
2017,"12","千美元","05章","缅甸","B",39837,"2017-12-D.html"
2017,"12","千美元","第2类","缅甸","B",230812,"2017-12-D.html"
2017,"12","千美元","06章","缅甸","B",14483,"2017-12-D.html"
2017,"12","千美元","07章","缅甸","B",7546,"2017-12-D.html"
2017,"12","千美元","08章","缅甸","B",163299,"2017-12-D.html"
2017,"12","千美元","09章","缅甸","B",21364,"2017-12-D.html"
2017,"12","千美元","10章","缅甸","B",NA,"2017-12-D.html"
2017,"12","千美元","11章","缅甸","B",10065,"2017-12-D.html"
2017,"12","千美元","12章","缅甸","B",13247,"2017-12-D.html"
2017,"12","千美元","13章","缅甸","B",808,"2017-12-D.html"
2017,"12","千美元","14章","缅甸","B",NA,"2017-12-D.html"
2017,"12","千美元","第3类","缅甸","B",351,"2017-12-D.html"
2017,"12","千美元","15章","缅甸","B",351,"2017-12-D.html"
2017,"12","千美元","第4类","缅甸","B",191562,"2017-12-D.html"
2017,"12","千美元","16章","缅甸","B",3434,"2017-12-D.html"
2017,"12","千美元","17章","缅甸","B",8870,"2017-12-D.html"
2017,"12","千美元","18章","缅甸","B",130,"2017-12-D.html"
2017,"12","千美元","19章","缅甸","B",10408,"2017-12-D.html"
2017,"12","千美元","20章","缅甸","B",954,"2017-12-D.html"
2017,"12","千美元","21章","缅甸","B",119614,"2017-12-D.html"
2017,"12","千美元","22章","缅甸","B",32488,"2017-12-D.html"
2017,"12","千美元","23章","缅甸","B",3878,"2017-12-D.html"
2017,"12","千美元","24章","缅甸","B",11785,"2017-12-D.html"
2017,"12","千美元","31章","缅甸","B",153766,"2017-12-D.html"
2017,"12","千美元","50章","缅甸","B",7665,"2017-12-D.html"
2017,"12","千美元","51章","缅甸","B",19049,"2017-12-D.html"
2017,"12","千美元","52章","缅甸","B",199743,"2017-12-D.html"
2017,"12","千美元","总值","中国香港","A",36258704,"2017-12-D.html"
2017,"12","千美元","第1类","中国香港","A",304637,"2017-12-D.html"
2017,"12","千美元","01章","中国香港","A",73261,"2017-12-D.html"
2017,"12","千美元","02章","中国香港","A",81351,"2017-12-D.html"
2017,"12","千美元","03章","中国香港","A",130325,"2017-12-D.html"
2017,"12","千美元","04章","中国香港","A",14144,"2017-12-D.html"
2017,"12","千美元","05章","中国香港","A",5555,"2017-12-D.html"
2017,"12","千美元","第2类","中国香港","A",325119,"2017-12-D.html"
2017,"12","千美元","06章","中国香港","A",742,"2017-12-D.html"
2017,"12","千美元","07章","中国香港","A",217015,"2017-12-D.html"
2017,"12","千美元","08章","中国香港","A",46832,"2017-12-D.html"
2017,"12","千美元","09章","中国香港","A",24149,"2017-12-D.html"
2017,"12","千美元","10章","中国香港","A",1324,"2017-12-D.html"
2017,"12","千美元","11章","中国香港","A",7204,"2017-12-D.html"
2017,"12","千美元","12章","中国香港","A",22322,"2017-12-D.html"
2017,"12","千美元","13章","中国香港","A",4364,"2017-12-D.html"
2017,"12","千美元","14章","中国香港","A",1168,"2017-12-D.html"
2017,"12","千美元","第3类","中国香港","A",12544,"2017-12-D.html"
2017,"12","千美元","15章","中国香港","A",12544,"2017-12-D.html"
2017,"12","千美元","第4类","中国香港","A",456689,"2017-12-D.html"
2017,"12","千美元","16章","中国香港","A",139892,"2017-12-D.html"
2017,"12","千美元","17章","中国香港","A",5152,"2017-12-D.html"
2017,"12","千美元","18章","中国香港","A",13972,"2017-12-D.html"
2017,"12","千美元","19章","中国香港","A",42003,"2017-12-D.html"
2017,"12","千美元","20章","中国香港","A",28265,"2017-12-D.html"
2017,"12","千美元","21章","中国香港","A",36036,"2017-12-D.html"
2017,"12","千美元","22章","中国香港","A",127400,"2017-12-D.html"
2017,"12","千美元","23章","中国香港","A",1007,"2017-12-D.html"
2017,"12","千美元","24章","中国香港","A",62963,"2017-12-D.html"
2017,"12","千美元","31章","中国香港","A",350,"2017-12-D.html"
2017,"12","千美元","50章","中国香港","A",5939,"2017-12-D.html"
2017,"12","千美元","51章","中国香港","A",20119,"2017-12-D.html"
2017,"12","千美元","52章","中国香港","A",94158,"2017-12-D.html"
2017,"12","千美元","总值","中国香港","B",279347065,"2017-12-D.html"
2017,"12","千美元","第1类","中国香港","B",2658091,"2017-12-D.html"
2017,"12","千美元","01章","中国香港","B",473918,"2017-12-D.html"
2017,"12","千美元","02章","中国香港","B",699416,"2017-12-D.html"
2017,"12","千美元","03章","中国香港","B",1213541,"2017-12-D.html"
2017,"12","千美元","04章","中国香港","B",166923,"2017-12-D.html"
2017,"12","千美元","05章","中国香港","B",104293,"2017-12-D.html"
2017,"12","千美元","第2类","中国香港","B",3095699,"2017-12-D.html"
2017,"12","千美元","06章","中国香港","B",10578,"2017-12-D.html"
2017,"12","千美元","07章","中国香港","B",2000398,"2017-12-D.html"
2017,"12","千美元","08章","中国香港","B",361751,"2017-12-D.html"
2017,"12","千美元","09章","中国香港","B",299967,"2017-12-D.html"
2017,"12","千美元","10章","中国香港","B",10951,"2017-12-D.html"
2017,"12","千美元","11章","中国香港","B",53920,"2017-12-D.html"
