"year","month","currency","cat","country","period","value","files"
2015,"09","千美元","总值","缅甸","A",668570,"2015-09-D.html"
2015,"09","千美元","第1类","缅甸","A",1062,"2015-09-D.html"
2015,"09","千美元","01章","缅甸","A",0,"2015-09-D.html"
2015,"09","千美元","02章","缅甸","A",NA,"2015-09-D.html"
2015,"09","千美元","03章","缅甸","A",565,"2015-09-D.html"
2015,"09","千美元","04章","缅甸","A",142,"2015-09-D.html"
2015,"09","千美元","05章","缅甸","A",354,"2015-09-D.html"
2015,"09","千美元","第2类","缅甸","A",13119,"2015-09-D.html"
2015,"09","千美元","06章","缅甸","A",1210,"2015-09-D.html"
2015,"09","千美元","07章","缅甸","A",622,"2015-09-D.html"
2015,"09","千美元","08章","缅甸","A",7349,"2015-09-D.html"
2015,"09","千美元","09章","缅甸","A",2300,"2015-09-D.html"
2015,"09","千美元","10章","缅甸","A",NA,"2015-09-D.html"
2015,"09","千美元","11章","缅甸","A",1222,"2015-09-D.html"
2015,"09","千美元","12章","缅甸","A",414,"2015-09-D.html"
2015,"09","千美元","13章","缅甸","A",2,"2015-09-D.html"
2015,"09","千美元","14章","缅甸","A",NA,"2015-09-D.html"
2015,"09","千美元","第3类","缅甸","A",71,"2015-09-D.html"
2015,"09","千美元","15章","缅甸","A",71,"2015-09-D.html"
2015,"09","千美元","第4类","缅甸","A",11886,"2015-09-D.html"
2015,"09","千美元","16章","缅甸","A",151,"2015-09-D.html"
2015,"09","千美元","17章","缅甸","A",379,"2015-09-D.html"
2015,"09","千美元","18章","缅甸","A",27,"2015-09-D.html"
2015,"09","千美元","19章","缅甸","A",562,"2015-09-D.html"
2015,"09","千美元","20章","缅甸","A",27,"2015-09-D.html"
2015,"09","千美元","21章","缅甸","A",6385,"2015-09-D.html"
2015,"09","千美元","22章","缅甸","A",2059,"2015-09-D.html"
2015,"09","千美元","23章","缅甸","A",136,"2015-09-D.html"
2015,"09","千美元","24章","缅甸","A",2160,"2015-09-D.html"
2015,"09","千美元","31章","缅甸","A",6288,"2015-09-D.html"
2015,"09","千美元","50章","缅甸","A",693,"2015-09-D.html"
2015,"09","千美元","51章","缅甸","A",701,"2015-09-D.html"
2015,"09","千美元","52章","缅甸","A",13126,"2015-09-D.html"
2015,"09","千美元","总值","缅甸","B",6707561,"2015-09-D.html"
2015,"09","千美元","第1类","缅甸","B",8333,"2015-09-D.html"
2015,"09","千美元","01章","缅甸","B",1,"2015-09-D.html"
2015,"09","千美元","02章","缅甸","B",NA,"2015-09-D.html"
2015,"09","千美元","03章","缅甸","B",1261,"2015-09-D.html"
2015,"09","千美元","04章","缅甸","B",2789,"2015-09-D.html"
2015,"09","千美元","05章","缅甸","B",4281,"2015-09-D.html"
2015,"09","千美元","第2类","缅甸","B",96838,"2015-09-D.html"
2015,"09","千美元","06章","缅甸","B",3573,"2015-09-D.html"
2015,"09","千美元","07章","缅甸","B",4227,"2015-09-D.html"
2015,"09","千美元","08章","缅甸","B",52575,"2015-09-D.html"
2015,"09","千美元","09章","缅甸","B",15680,"2015-09-D.html"
2015,"09","千美元","10章","缅甸","B",NA,"2015-09-D.html"
2015,"09","千美元","11章","缅甸","B",10859,"2015-09-D.html"
2015,"09","千美元","12章","缅甸","B",9320,"2015-09-D.html"
2015,"09","千美元","13章","缅甸","B",603,"2015-09-D.html"
2015,"09","千美元","14章","缅甸","B",NA,"2015-09-D.html"
2015,"09","千美元","第3类","缅甸","B",117,"2015-09-D.html"
2015,"09","千美元","15章","缅甸","B",117,"2015-09-D.html"
2015,"09","千美元","第4类","缅甸","B",103571,"2015-09-D.html"
2015,"09","千美元","16章","缅甸","B",396,"2015-09-D.html"
2015,"09","千美元","17章","缅甸","B",6510,"2015-09-D.html"
2015,"09","千美元","18章","缅甸","B",145,"2015-09-D.html"
2015,"09","千美元","19章","缅甸","B",6938,"2015-09-D.html"
2015,"09","千美元","20章","缅甸","B",129,"2015-09-D.html"
2015,"09","千美元","21章","缅甸","B",52547,"2015-09-D.html"
2015,"09","千美元","22章","缅甸","B",21589,"2015-09-D.html"
2015,"09","千美元","23章","缅甸","B",1646,"2015-09-D.html"
2015,"09","千美元","24章","缅甸","B",13670,"2015-09-D.html"
2015,"09","千美元","31章","缅甸","B",39219,"2015-09-D.html"
2015,"09","千美元","50章","缅甸","B",5778,"2015-09-D.html"
2015,"09","千美元","51章","缅甸","B",15109,"2015-09-D.html"
2015,"09","千美元","52章","缅甸","B",109169,"2015-09-D.html"
2015,"09","千美元","总值","香港","A",28953896,"2015-09-D.html"
2015,"09","千美元","第1类","香港","A",245447,"2015-09-D.html"
2015,"09","千美元","01章","香港","A",43715,"2015-09-D.html"
2015,"09","千美元","02章","香港","A",60335,"2015-09-D.html"
2015,"09","千美元","03章","香港","A",118693,"2015-09-D.html"
