"year","month","type","currency","V0","V1","V2","V3","page"
2004,"12","出口","万美元","北京",87060.9,100520.3,-13.4,16
2004,"12","出口","万美元","天津",44563.6,48049.2,-7.3,16
2004,"12","出口","万美元","河北",68762,57643.5,19.3,16
2004,"12","出口","万美元","山西",4546.2,10991.4,-58.6,16
2004,"12","出口","万美元","内蒙古",18590.8,30924.5,-39.9,16
2004,"12","出口","万美元","辽宁",186596.1,171823.3,8.6,16
2004,"12","出口","万美元","吉林",48361,131201.7,-63.1,16
2004,"12","出口","万美元","黑龙江",44464.8,67505.1,-34.1,16
2004,"12","出口","万美元","上海",77922.2,67313.2,15.8,16
2004,"12","出口","万美元","江苏",87398.6,79965.3,9.3,16
2004,"12","出口","万美元","浙江",223789.4,178028,25.7,16
2004,"12","出口","万美元","安徽",27223.3,29098.4,-6.4,16
2004,"12","出口","万美元","福建",178692.9,128671.9,38.9,16
2004,"12","出口","万美元","江西",14650.1,9838.9,48.9,16
2004,"12","出口","万美元","山东",558775.4,474815.1,17.7,16
2004,"12","出口","万美元","河南",36174.7,32054.6,12.9,16
2004,"12","出口","万美元","湖北",27289.2,22762.7,19.9,16
2004,"12","出口","万美元","湖南",23206.8,18764.7,23.7,16
2004,"12","出口","万美元","广东",344271.1,289597.2,18.9,16
2004,"12","出口","万美元","广西",28588.8,27532.5,3.8,16
2004,"12","出口","万美元","海南",11930.5,9832.3,21.3,16
2004,"12","出口","万美元","重庆",9679.9,8365.2,15.7,16
2004,"12","出口","万美元","四川",43628.9,29957.9,45.6,16
2004,"12","出口","万美元","贵州",6937,5434.6,27.6,16
2004,"12","出口","万美元","云南",42620.4,37127.4,14.8,16
2004,"12","出口","万美元","西藏",3024.5,1333.6,126.8,16
2004,"12","出口","万美元","陕西",19689.5,14266.7,38,16
2004,"12","出口","万美元","甘肃",11119.4,6962.4,59.7,16
2004,"12","出口","万美元","青海",491.5,631.6,-22.2,16
2004,"12","出口","万美元","宁夏",1267.9,1177.1,7.7,16
2004,"12","出口","万美元","新疆",27681.7,32149.6,-13.9,16
