"year","month","type","currency","V0","V1","V2","V3","page"
2009,"02","出口","万美元","北京",18173.5,28485.5,-36.2,28
2009,"02","出口","万美元","天津",12093,15424.2,-21.6,28
2009,"02","出口","万美元","河北",13682.5,15804.5,-13.4,28
2009,"02","出口","万美元","山西",681.1,1640.4,-58.5,28
2009,"02","出口","万美元","内蒙古",3768.9,4762.1,-20.9,28
2009,"02","出口","万美元","辽宁",45261.6,54085.8,-16.3,28
2009,"02","出口","万美元","吉林",17112.9,17412.6,-1.7,28
2009,"02","出口","万美元","黑龙江",11323.5,15215.9,-25.6,28
2009,"02","出口","万美元","上海",13996.5,18294.1,-23.5,28
2009,"02","出口","万美元","江苏",22749.1,28983.7,-21.5,28
2009,"02","出口","万美元","浙江",40961.7,49022,-16.4,28
2009,"02","出口","万美元","安徽",5957.7,7578.1,-21.4,28
2009,"02","出口","万美元","福建",49984.1,49249.2,1.5,28
2009,"02","出口","万美元","江西",2752.9,3145.2,-12.5,28
2009,"02","出口","万美元","山东",124913.9,153188.2,-18.5,28
2009,"02","出口","万美元","河南",5768.1,7434.1,-22.4,28
2009,"02","出口","万美元","湖北",7905.9,8706.5,-9.2,28
2009,"02","出口","万美元","湖南",5206.2,5727.4,-9.1,28
2009,"02","出口","万美元","广东",61895.8,65471,-5.5,28
2009,"02","出口","万美元","广西",13255.4,12297.8,7.8,28
2009,"02","出口","万美元","海南",5004.6,5423.9,-7.7,28
2009,"02","出口","万美元","重庆",2164.9,2354.5,-8.1,28
2009,"02","出口","万美元","四川",7201.9,9381.5,-23.2,28
2009,"02","出口","万美元","贵州",1150.9,724.1,58.9,28
2009,"02","出口","万美元","云南",10335.7,9542.5,8.3,28
2009,"02","出口","万美元","西藏",404.2,499.7,-19.1,28
2009,"02","出口","万美元","陕西",9633.8,16748.6,-42.5,28
2009,"02","出口","万美元","甘肃",2986.9,4444.6,-32.8,28
2009,"02","出口","万美元","青海",158.6,122.5,29.5,28
2009,"02","出口","万美元","宁夏",286.8,599.8,-52.2,28
2009,"02","出口","万美元","新疆",14112.1,12956.3,8.9,28
2009,"02","进口","万美元","北京",49250,125712.5,-60.8,29
2009,"02","进口","万美元","天津",28401.5,42413.9,-33,29
2009,"02","进口","万美元","河北",26580.1,27349.7,-2.8,29
2009,"02","进口","万美元","山西",17.4,167.1,-89.6,29
2009,"02","进口","万美元","内蒙古",729.4,1548.7,-52.9,29
2009,"02","进口","万美元","辽宁",24473.8,30766.2,-20.5,29
2009,"02","进口","万美元","吉林",10752.7,7435.9,44.6,29
2009,"02","进口","万美元","黑龙江",12902.4,2691.1,379.5,29
2009,"02","进口","万美元","上海",82732,114509.2,-27.8,29
2009,"02","进口","万美元","江苏",64014.5,82326.4,-22.2,29
2009,"02","进口","万美元","浙江",30578.7,56891.6,-46.3,29
2009,"02","进口","万美元","安徽",5589.9,7939.1,-29.6,29
2009,"02","进口","万美元","福建",27336.6,36827.4,-25.8,29
2009,"02","进口","万美元","江西",35.7,177.9,-80,29
2009,"02","进口","万美元","山东",89001.9,121579.7,-26.8,29
2009,"02","进口","万美元","河南",11207,15219.3,-26.4,29
2009,"02","进口","万美元","湖北",2201.2,3379.9,-34.9,29
2009,"02","进口","万美元","湖南",3619,2166.1,67.1,29
2009,"02","进口","万美元","广东",98271.2,108829,-9.7,29
2009,"02","进口","万美元","广西",30503.4,25802.4,18.2,29
2009,"02","进口","万美元","海南",1255.9,814.5,54.2,29
2009,"02","进口","万美元","重庆",2183.8,8037.5,-72.8,29
2009,"02","进口","万美元","四川",1424.4,4113.6,-65.4,29
2009,"02","进口","万美元","贵州",9.2,34.2,-73,29
2009,"02","进口","万美元","云南",5487.9,4151.2,32.2,29
2009,"02","进口","万美元","西藏",26.3,8.5,209.8,29
2009,"02","进口","万美元","陕西",657.1,324.4,102.5,29
2009,"02","进口","万美元","甘肃",150.3,150.1,0.1,29
2009,"02","进口","万美元","青海",NA,NA,NA,29
2009,"02","进口","万美元","宁夏",160,NA,NA,29
2009,"02","进口","万美元","新疆",2686.2,3724.4,-27.9,29
