"year","month","type","currency","V0","V1","V2","V3","page"
2012,"11","出口","万美元","北京",124013.5,117182.6,5.8,31
2012,"11","出口","万美元","天津",89484.2,95903.4,-6.7,31
2012,"11","出口","万美元","河北",135416.4,134831.7,0.4,31
2012,"11","出口","万美元","山西",9400.3,8556.5,9.9,31
2012,"11","出口","万美元","内蒙古",36318.6,27037.9,34.3,31
2012,"11","出口","万美元","辽宁",427961.2,408005.6,4.9,31
2012,"11","出口","万美元","吉林",109456,109832.4,-0.3,31
2012,"11","出口","万美元","黑龙江",70937.7,72656.4,-2.4,31
2012,"11","出口","万美元","上海",160736.3,153309.9,4.8,31
2012,"11","出口","万美元","江苏",278543.2,255863.9,8.9,31
2012,"11","出口","万美元","浙江",427203.6,406546.9,5.1,31
2012,"11","出口","万美元","安徽",85545.6,75010.1,14,31
2012,"11","出口","万美元","福建",666448.4,611942.8,8.9,31
2012,"11","出口","万美元","江西",33788.6,24656.1,37,31
2012,"11","出口","万美元","山东",1357827.5,1385188.5,-2,31
2012,"11","出口","万美元","河南",90758.5,93203.5,-2.6,31
2012,"11","出口","万美元","湖北",103660.3,123270.8,-15.9,31
2012,"11","出口","万美元","湖南",60824.9,55552.4,9.5,31
2012,"11","出口","万美元","广东",668945.5,616817.5,8.5,31
2012,"11","出口","万美元","广西",126477.9,101480,24.6,31
2012,"11","出口","万美元","海南",55366.2,51020.1,8.5,31
2012,"11","出口","万美元","重庆",22423.1,19295.8,16.2,31
2012,"11","出口","万美元","四川",70497,72516.5,-2.8,31
2012,"11","出口","万美元","贵州",25763.5,19824.8,30,31
2012,"11","出口","万美元","云南",177288.5,154128.7,15,31
2012,"11","出口","万美元","西藏",3872.6,3912.6,-1,31
2012,"11","出口","万美元","陕西",70507.5,58691.3,20.1,31
2012,"11","出口","万美元","甘肃",33266.6,25962.7,28.1,31
2012,"11","出口","万美元","青海",2456.1,2612.9,-6,31
2012,"11","出口","万美元","宁夏",7188.6,6903.5,4.1,31
2012,"11","出口","万美元","新疆",75673.8,82908.4,-8.7,31
2012,"11","进口","万美元","北京",1661812.4,1001836.5,65.9,32
2012,"11","进口","万美元","天津",501259.9,415920.2,20.5,32
2012,"11","进口","万美元","河北",192216.6,231098.4,-16.8,32
2012,"11","进口","万美元","山西",2154.9,1200.7,79.5,32
2012,"11","进口","万美元","内蒙古",22092,26558.1,-16.8,32
2012,"11","进口","万美元","辽宁",409716.7,359405.2,14,32
2012,"11","进口","万美元","吉林",91927.6,58680.9,56.7,32
2012,"11","进口","万美元","黑龙江",133926.2,121419.3,10.3,32
2012,"11","进口","万美元","上海",911015.5,825442.8,10.4,32
2012,"11","进口","万美元","江苏",979617.2,954921.7,2.6,32
2012,"11","进口","万美元","浙江",485887.7,472718.4,2.8,32
2012,"11","进口","万美元","安徽",110172.7,77547.5,42.1,32
2012,"11","进口","万美元","福建",436584.9,370683.4,17.8,32
2012,"11","进口","万美元","江西",8670.9,5050.4,71.7,32
2012,"11","进口","万美元","山东",1957716.7,1647233.4,18.8,32
2012,"11","进口","万美元","河南",141039.7,125767.7,12.1,32
2012,"11","进口","万美元","湖北",29042.7,22692.9,28,32
2012,"11","进口","万美元","湖南",33821.6,18829.7,79.6,32
2012,"11","进口","万美元","广东",1240159,1078645.2,15,32
2012,"11","进口","万美元","广西",384990.5,248111.9,55.2,32
2012,"11","进口","万美元","海南",14878.8,17888.6,-16.8,32
2012,"11","进口","万美元","重庆",78789.1,41797.6,88.5,32
2012,"11","进口","万美元","四川",26395.3,29173.4,-9.5,32
2012,"11","进口","万美元","贵州",383.9,39.2,879.9,32
2012,"11","进口","万美元","云南",146970.3,108414.7,35.6,32
2012,"11","进口","万美元","西藏",168.9,29.9,465.4,32
2012,"11","进口","万美元","陕西",6297.5,11658.1,-46,32
2012,"11","进口","万美元","甘肃",2866.9,1216,135.8,32
2012,"11","进口","万美元","青海",57.9,55.9,3.6,32
2012,"11","进口","万美元","宁夏",88.6,9.5,828.4,32
2012,"11","进口","万美元","新疆",51678,45219.6,14.3,32
