"year","month","type","currency","V0","V1","V2","V3","page"
2010,"03","出口","万美元","北京",27845.8,27090.2,2.8,33
2010,"03","出口","万美元","天津",21940.2,19108.8,14.8,33
2010,"03","出口","万美元","河北",26498.5,21218.4,24.9,33
2010,"03","出口","万美元","山西",2028.8,990.2,104.9,33
2010,"03","出口","万美元","内蒙古",8021.1,5510.4,45.6,33
2010,"03","出口","万美元","辽宁",78539.8,68351.2,14.9,33
2010,"03","出口","万美元","吉林",24141.8,24530.3,-1.6,33
2010,"03","出口","万美元","黑龙江",16928.2,17148,-1.3,33
2010,"03","出口","万美元","上海",33342.2,24545.7,35.8,33
2010,"03","出口","万美元","江苏",53474.8,36211.3,47.7,33
2010,"03","出口","万美元","浙江",77939.8,64973.4,20,33
2010,"03","出口","万美元","安徽",13754,9892.1,39,33
2010,"03","出口","万美元","福建",108612.8,78313.4,38.7,33
2010,"03","出口","万美元","江西",5162.6,4597.5,12.3,33
2010,"03","出口","万美元","山东",252148.5,200679.2,25.6,33
2010,"03","出口","万美元","河南",15185.1,9276.5,63.7,33
2010,"03","出口","万美元","湖北",17619,12678.8,39,33
2010,"03","出口","万美元","湖南",11074.3,8268.9,33.9,33
2010,"03","出口","万美元","广东",110055.5,98178.6,12.1,33
2010,"03","出口","万美元","广西",20592.4,19776.5,4.1,33
2010,"03","出口","万美元","海南",9881.8,8990.2,9.9,33
2010,"03","出口","万美元","重庆",3437.8,3369.4,2,33
2010,"03","出口","万美元","四川",13440.1,10788.7,24.6,33
2010,"03","出口","万美元","贵州",1459.7,2735.2,-46.6,33
2010,"03","出口","万美元","云南",24059.8,16540.7,45.5,33
2010,"03","出口","万美元","西藏",778.9,761.3,2.3,33
2010,"03","出口","万美元","陕西",11038.3,15227,-27.5,33
2010,"03","出口","万美元","甘肃",6355.2,4578.4,38.8,33
2010,"03","出口","万美元","青海",232.1,200.4,15.8,33
2010,"03","出口","万美元","宁夏",1293.8,542.7,138.4,33
2010,"03","出口","万美元","新疆",22616.4,19792.4,14.3,33
2010,"03","进口","万美元","北京",134722,92867.1,45.1,34
2010,"03","进口","万美元","天津",79783.3,42135.8,89.3,34
2010,"03","进口","万美元","河北",42803.4,35849.1,19.4,34
2010,"03","进口","万美元","山西",447.9,23.7,1791.7,34
2010,"03","进口","万美元","内蒙古",3257.6,1954.4,66.7,34
2010,"03","进口","万美元","辽宁",66639.2,39824.7,67.3,34
2010,"03","进口","万美元","吉林",15994.6,17674.8,-9.5,34
2010,"03","进口","万美元","黑龙江",27343.9,20980.9,30.3,34
2010,"03","进口","万美元","上海",184518.5,127791.9,44.4,34
2010,"03","进口","万美元","江苏",187370.9,119215.5,57.2,34
2010,"03","进口","万美元","浙江",96681.2,51483.7,87.8,34
2010,"03","进口","万美元","安徽",13408,8118.6,65.2,34
2010,"03","进口","万美元","福建",65488.2,44510.8,47.1,34
2010,"03","进口","万美元","江西",359.3,105.8,239.6,34
2010,"03","进口","万美元","山东",266976.6,164981.4,61.8,34
2010,"03","进口","万美元","河南",20845.7,17257,20.8,34
2010,"03","进口","万美元","湖北",2823.1,4248.4,-33.6,34
2010,"03","进口","万美元","湖南",3896.1,4977.5,-21.7,34
2010,"03","进口","万美元","广东",206267.3,160992.2,28.1,34
2010,"03","进口","万美元","广西",39835.4,38292.9,4,34
2010,"03","进口","万美元","海南",1435.6,1634.8,-12.2,34
2010,"03","进口","万美元","重庆",5844.8,5775.3,1.2,34
2010,"03","进口","万美元","四川",7549.8,3825.4,97.4,34
2010,"03","进口","万美元","贵州",5.7,9.2,-38.9,34
2010,"03","进口","万美元","云南",18352,8439.6,117.5,34
2010,"03","进口","万美元","西藏",13.6,49.9,-72.8,34
2010,"03","进口","万美元","陕西",911.2,870.4,4.7,34
2010,"03","进口","万美元","甘肃",234.1,226.3,3.5,34
2010,"03","进口","万美元","青海",NA,NA,NA,34
2010,"03","进口","万美元","宁夏",NA,160,NA,34
2010,"03","进口","万美元","新疆",11704.4,4589.8,155,34
