"year","month","type","currency","V0","V1","V2","V3","page"
2015,"01","出口","万美元","北京",9868.8,8465.4,16.6,30
2015,"01","出口","万美元","天津",11493.5,10673.4,7.7,30
2015,"01","出口","万美元","河北",16441.7,17157.4,-4.2,30
2015,"01","出口","万美元","山西",835.9,1086,-23,30
2015,"01","出口","万美元","内蒙古",5344.7,4587.3,16.5,30
2015,"01","出口","万美元","辽宁",51694.2,62987.6,-17.9,30
2015,"01","出口","万美元","吉林",9330.5,12457.2,-25.1,30
2015,"01","出口","万美元","黑龙江",7254.2,8047.5,-9.9,30
2015,"01","出口","万美元","上海",14580.4,13675.1,6.6,30
2015,"01","出口","万美元","江苏",30300.4,33052.9,-8.3,30
2015,"01","出口","万美元","浙江",44183.7,50826.9,-13.1,30
2015,"01","出口","万美元","安徽",12100.5,11390,6.2,30
2015,"01","出口","万美元","福建",90675.2,82374.4,10.1,30
2015,"01","出口","万美元","江西",7459.1,9151.2,-18.5,30
2015,"01","出口","万美元","山东",142397.6,163498.3,-12.9,30
2015,"01","出口","万美元","河南",13318.7,14733.8,-9.6,30
2015,"01","出口","万美元","湖北",17871.5,13569.9,31.7,30
2015,"01","出口","万美元","湖南",8694.2,8746.2,-0.6,30
2015,"01","出口","万美元","广东",62199.2,62942.5,-1.2,30
2015,"01","出口","万美元","广西",17388.3,18082.1,-3.8,30
2015,"01","出口","万美元","海南",4836.5,5934.5,-18.5,30
2015,"01","出口","万美元","重庆",4619,2511.7,83.9,30
2015,"01","出口","万美元","四川",5602.7,10009.3,-44,30
2015,"01","出口","万美元","贵州",2704.3,2194,23.3,30
2015,"01","出口","万美元","云南",15656.2,15430,1.5,30
2015,"01","出口","万美元","西藏",245.8,229.9,6.9,30
2015,"01","出口","万美元","陕西",4639.7,6452.3,-28.1,30
2015,"01","出口","万美元","甘肃",7120.7,5143.4,38.4,30
2015,"01","出口","万美元","青海",229.5,230.6,-0.5,30
2015,"01","出口","万美元","宁夏",1416.3,6027.5,-76.5,30
2015,"01","出口","万美元","新疆",7709.6,10734.1,-28.2,30
2015,"01","进口","万美元","北京",117695,126324.5,-6.8,31
2015,"01","进口","万美元","天津",52975.5,54499.4,-2.8,31
2015,"01","进口","万美元","河北",18897.7,25726.6,-26.5,31
2015,"01","进口","万美元","山西",172,3280.9,-94.8,31
2015,"01","进口","万美元","内蒙古",7784.5,8906.9,-12.6,31
2015,"01","进口","万美元","辽宁",57259.9,64716,-11.5,31
2015,"01","进口","万美元","吉林",5857.1,6662.1,-12.1,31
2015,"01","进口","万美元","黑龙江",19006.4,33109.8,-42.6,31
2015,"01","进口","万美元","上海",140408.7,114777.4,22.3,31
2015,"01","进口","万美元","江苏",92698.3,105006.2,-11.7,31
2015,"01","进口","万美元","浙江",40698,49831.9,-18.3,31
2015,"01","进口","万美元","安徽",13369.9,12147.6,10.1,31
2015,"01","进口","万美元","福建",65384.5,55913.4,16.9,31
2015,"01","进口","万美元","江西",1700.2,2431.1,-30.1,31
2015,"01","进口","万美元","山东",158448.7,250557.3,-36.8,31
2015,"01","进口","万美元","河南",12095.6,12231.7,-1.1,31
2015,"01","进口","万美元","湖北",2529.9,1661.3,52.3,31
2015,"01","进口","万美元","湖南",2652.7,4666.3,-43.2,31
2015,"01","进口","万美元","广东",161350,164958.6,-2.2,31
2015,"01","进口","万美元","广西",34424.7,33632.9,2.4,31
2015,"01","进口","万美元","海南",1851.3,1907.3,-2.9,31
2015,"01","进口","万美元","重庆",8226.3,3669,124.2,31
2015,"01","进口","万美元","四川",5874.4,6022.3,-2.5,31
2015,"01","进口","万美元","贵州",2569.5,89,2788.6,31
2015,"01","进口","万美元","云南",5163.4,11001.4,-53.1,31
2015,"01","进口","万美元","西藏",11.2,57.9,-80.6,31
2015,"01","进口","万美元","陕西",2493.1,1065.8,133.9,31
2015,"01","进口","万美元","甘肃",554.3,381.9,45.1,31
2015,"01","进口","万美元","青海",104.9,7,1394.7,31
2015,"01","进口","万美元","宁夏",19.3,130.7,-85.2,31
2015,"01","进口","万美元","新疆",4785.5,5916.1,-19.1,31
