"year","month","type","currency","V0","V1","V2","V3","page"
2015,"02","出口","万美元","北京",17223.8,14123.7,21.9,30
2015,"02","出口","万美元","天津",19843.9,14617.3,35.8,30
2015,"02","出口","万美元","河北",28831.9,25447.2,13.3,30
2015,"02","出口","万美元","山西",1384,1633.7,-15.3,30
2015,"02","出口","万美元","内蒙古",9967.4,6170.9,61.5,30
2015,"02","出口","万美元","辽宁",86512.5,81644.9,6,30
2015,"02","出口","万美元","吉林",17755.8,19166.3,-7.4,30
2015,"02","出口","万美元","黑龙江",14435.2,12465.1,15.8,30
2015,"02","出口","万美元","上海",26309.8,22124.6,18.9,30
2015,"02","出口","万美元","江苏",56445.1,52088.5,8.4,30
2015,"02","出口","万美元","浙江",85100.3,77208.6,10.2,30
2015,"02","出口","万美元","安徽",21708,15943.6,36.2,30
2015,"02","出口","万美元","福建",158143.2,120015.4,31.8,30
2015,"02","出口","万美元","江西",11839,11875.7,-0.3,30
2015,"02","出口","万美元","山东",244342.7,228771.5,6.8,30
2015,"02","出口","万美元","河南",24226.2,24048.1,0.7,30
2015,"02","出口","万美元","湖北",28173.5,21908.5,28.6,30
2015,"02","出口","万美元","湖南",15713.2,14984.6,4.9,30
2015,"02","出口","万美元","广东",120418.3,106937.1,12.6,30
2015,"02","出口","万美元","广西",29546.9,26361.1,12.1,30
2015,"02","出口","万美元","海南",9343.7,7655.4,22.1,30
2015,"02","出口","万美元","重庆",9143.3,3754.9,143.5,30
2015,"02","出口","万美元","四川",10121,13507.9,-25.1,30
2015,"02","出口","万美元","贵州",4650.2,2700.3,72.2,30
2015,"02","出口","万美元","云南",34933,26976.2,29.5,30
2015,"02","出口","万美元","西藏",456.9,423,8,30
2015,"02","出口","万美元","陕西",8079.3,11351.7,-28.8,30
2015,"02","出口","万美元","甘肃",9998.4,7300.6,37,30
2015,"02","出口","万美元","青海",365.8,278.3,31.4,30
2015,"02","出口","万美元","宁夏",2320.2,6415.6,-63.8,30
2015,"02","出口","万美元","新疆",14016.7,15763.1,-11.1,30
2015,"02","进口","万美元","北京",188163.7,214843.7,-12.4,31
2015,"02","进口","万美元","天津",86281.2,92514.2,-6.7,31
2015,"02","进口","万美元","河北",35096.9,42337,-17.1,31
2015,"02","进口","万美元","山西",507,6856.6,-92.6,31
2015,"02","进口","万美元","内蒙古",12590.1,15135,-16.8,31
2015,"02","进口","万美元","辽宁",93420.3,102363,-8.7,31
2015,"02","进口","万美元","吉林",10434.3,12881.2,-19,31
2015,"02","进口","万美元","黑龙江",29674,55813.8,-46.8,31
2015,"02","进口","万美元","上海",227035.8,185532.4,22.4,31
2015,"02","进口","万美元","江苏",167469.9,181678.3,-7.8,31
2015,"02","进口","万美元","浙江",69359.4,83946.6,-17.4,31
2015,"02","进口","万美元","安徽",24860.9,33061.2,-24.8,31
2015,"02","进口","万美元","福建",104465.4,97041.8,7.6,31
2015,"02","进口","万美元","江西",3019.2,5080.7,-40.6,31
2015,"02","进口","万美元","山东",263888.4,481915.3,-45.2,31
2015,"02","进口","万美元","河南",19896.4,22989.4,-13.5,31
2015,"02","进口","万美元","湖北",4910.9,6147.2,-20.1,31
2015,"02","进口","万美元","湖南",3937.7,8342.6,-52.8,31
2015,"02","进口","万美元","广东",267706.6,264288.8,1.3,31
2015,"02","进口","万美元","广西",61370.6,70219.1,-12.6,31
2015,"02","进口","万美元","海南",3109.7,2744.1,13.3,31
2015,"02","进口","万美元","重庆",13059.3,4588.7,184.6,31
2015,"02","进口","万美元","四川",7612.2,10330.1,-26.3,31
2015,"02","进口","万美元","贵州",2762.8,153,1706.3,31
2015,"02","进口","万美元","云南",12641.9,31636.4,-60,31
2015,"02","进口","万美元","西藏",20.1,61,-67,31
2015,"02","进口","万美元","陕西",2811.3,1554.9,80.8,31
2015,"02","进口","万美元","甘肃",1938.4,862.1,124.9,31
2015,"02","进口","万美元","青海",110.1,9,1127.1,31
2015,"02","进口","万美元","宁夏",110.1,204.4,-46.1,31
2015,"02","进口","万美元","新疆",8781.8,8883.8,-1.1,31
