"year","month","type","currency","V0","V1","V2","V3","page"
2002,"03","出口","美元","北京",162474903,158043392,2.8,7
2002,"03","出口","美元","天津",81797409,106840862,-23.4,8
2002,"03","出口","美元","河北",113582912,101858124,11.5,7
2002,"03","出口","美元","山西",26599310,14491800,83.5,8
2002,"03","出口","美元","内蒙古",63101489,29136235,116.6,8
2002,"03","出口","美元","辽宁",260671031,227878898,14.4,8
2002,"03","出口","美元","吉林",172768739,210824867,-18.1,7
2002,"03","出口","美元","黑龙江",90846131,107719409,-15.7,7
2002,"03","出口","美元","上海",147078925,136192845,8,8
2002,"03","出口","美元","江苏",157940612,146161196,8.1,7
2002,"03","出口","美元","浙江",352610849,336777865,4.7,8
2002,"03","出口","美元","安徽",56683413,50900871,11.4,7
2002,"03","出口","美元","福建",319040805,301313909,5.9,7
2002,"03","出口","美元","江西",21512461,43607212,-50.7,7
2002,"03","出口","美元","山东",797925961,734891003,8.6,8
2002,"03","出口","美元","河南",47815157,45061233,6.1,7
2002,"03","出口","美元","湖北",36243517,24371605,48.7,7
2002,"03","出口","美元","湖南",34745204,35465444,-2,7
2002,"03","出口","美元","广东",571237958,542804965,5.2,7
2002,"03","出口","美元","广西",39347497,37666071,4.5,7
2002,"03","出口","美元","海南",19748036,23985588,-17.7,7
2002,"03","出口","美元","四川",53232403,62992097,-15.5,8
2002,"03","出口","美元","贵州",7485861,8872135,-15.6,7
2002,"03","出口","美元","云南",45342643,42415952,6.9,8
2002,"03","出口","美元","西藏",1134169,1107522,2.4,8
2002,"03","出口","美元","陕西",29751057,28703872,3.6,8
2002,"03","出口","美元","甘肃",14452166,10857130,33.1,7
2002,"03","出口","美元","青海",1898347,2076009,-8.6,8
2002,"03","出口","美元","宁夏",3883850,1826704,112.6,8
2002,"03","出口","美元","新疆",52090264,54337720,-4.1,8
