"year","month","type","currency","V0","V1","V2","V3","page"
2019,"09","出口","万美元","北京",113340.6,104890.8,8.1,31
2019,"09","出口","万美元","天津",62462.6,63990.2,-2.4,31
2019,"09","出口","万美元","河北",112278.2,115147.6,-2.5,31
2019,"09","出口","万美元","山西",7123.2,9214.5,-22.7,31
2019,"09","出口","万美元","内蒙古",63060.9,68420.1,-7.8,31
2019,"09","出口","万美元","辽宁",366608.8,366328.9,0.1,31
2019,"09","出口","万美元","吉林",76310.2,82445.9,-7.4,31
2019,"09","出口","万美元","黑龙江",64210.3,66560.5,-3.5,31
2019,"09","出口","万美元","上海",130489.8,140149.6,-6.9,31
2019,"09","出口","万美元","江苏",277157.5,302568.7,-8.4,31
2019,"09","出口","万美元","浙江",399306.7,418426.5,-4.6,31
2019,"09","出口","万美元","安徽",99429.7,100464.7,-1,31
2019,"09","出口","万美元","福建",662431.3,731455.5,-9.4,31
2019,"09","出口","万美元","江西",38285.1,41991.8,-8.8,31
2019,"09","出口","万美元","山东",1275408.2,1265323.3,0.8,31
2019,"09","出口","万美元","河南",196747.6,194978.2,0.9,31
2019,"09","出口","万美元","湖北",128144.7,132487.7,-3.3,31
2019,"09","出口","万美元","湖南",88372.2,82798,6.7,31
2019,"09","出口","万美元","广东",710392.6,736203.6,-3.5,31
2019,"09","出口","万美元","广西",130290.8,148923.8,-12.5,31
2019,"09","出口","万美元","海南",38020.3,36057.8,5.4,31
2019,"09","出口","万美元","重庆",9648.7,14849.3,-35,31
2019,"09","出口","万美元","四川",52208.5,52308.4,-0.2,31
2019,"09","出口","万美元","贵州",48134.3,41836.6,15.1,31
2019,"09","出口","万美元","云南",319906.3,269503.2,18.7,31
2019,"09","出口","万美元","西藏",732.7,776.1,-5.6,31
2019,"09","出口","万美元","陕西",31414.3,48889.5,-35.7,31
2019,"09","出口","万美元","甘肃",16793,19834.2,-15.3,31
2019,"09","出口","万美元","青海",1573.7,1331.4,18.2,31
2019,"09","出口","万美元","宁夏",7554.7,9502.2,-20.5,31
2019,"09","出口","万美元","新疆",67600.7,61518.3,9.9,31
2019,"09","进口","万美元","北京",1647730.3,1294752,27.3,32
2019,"09","进口","万美元","天津",475892.1,359381.6,32.4,32
2019,"09","进口","万美元","河北",236699.1,292941.2,-19.2,32
2019,"09","进口","万美元","山西",2476.1,2011.7,23.1,32
2019,"09","进口","万美元","内蒙古",67646.1,48107.5,40.6,32
2019,"09","进口","万美元","辽宁",374720.3,408121.6,-8.2,32
2019,"09","进口","万美元","吉林",42647.3,69670.4,-38.8,32
2019,"09","进口","万美元","黑龙江",134885.5,110241.3,22.4,32
2019,"09","进口","万美元","上海",1700288.7,1606957.3,5.8,32
2019,"09","进口","万美元","江苏",1039607.9,1198827.5,-13.3,32
2019,"09","进口","万美元","浙江",595318,548806.4,8.5,32
2019,"09","进口","万美元","安徽",256823.5,220769,16.3,32
2019,"09","进口","万美元","福建",620488.1,624552.4,-0.7,32
2019,"09","进口","万美元","江西",8593.4,12446.6,-31,32
2019,"09","进口","万美元","山东",1155742.1,1141384.7,1.3,32
2019,"09","进口","万美元","河南",85633.2,98200.5,-12.8,32
2019,"09","进口","万美元","湖北",38044.5,31641.7,20.2,32
2019,"09","进口","万美元","湖南",152649,114576.7,33.2,32
2019,"09","进口","万美元","广东",1581366.6,1534259.7,3.1,32
2019,"09","进口","万美元","广西",368838.3,444310.6,-17,32
2019,"09","进口","万美元","海南",28273.2,16308.3,73.4,32
2019,"09","进口","万美元","重庆",75404.6,75437.1,0,32
2019,"09","进口","万美元","四川",60712.3,55066.1,10.3,32
2019,"09","进口","万美元","贵州",911.2,2532.4,-64,32
2019,"09","进口","万美元","云南",122272.6,106267.9,15.1,32
2019,"09","进口","万美元","西藏",49.7,606,-91.8,32
2019,"09","进口","万美元","陕西",46190.1,25710.7,79.7,32
2019,"09","进口","万美元","甘肃",5090.9,2995.3,70,32
2019,"09","进口","万美元","青海",444.9,471,-5.5,32
2019,"09","进口","万美元","宁夏",2714.4,4142.8,-34.5,32
2019,"09","进口","万美元","新疆",51698.5,40567.1,27.4,32
