"year","month","currency","cat","country","period","value","files"
2010,"08","千美元","总值","缅甸","A",74520,"2010-08-c50-t01.html"
2010,"08","千美元","第1类","缅甸","A",6145,"2010-08-c50-t01.html"
2010,"08","千美元","01章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","02章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","03章","缅甸","A",6037,"2010-08-c50-t01.html"
2010,"08","千美元","04章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","05章","缅甸","A",108,"2010-08-c50-t01.html"
2010,"08","千美元","第2类","缅甸","A",18563,"2010-08-c50-t01.html"
2010,"08","千美元","06章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","07章","缅甸","A",13473,"2010-08-c50-t01.html"
2010,"08","千美元","08章","缅甸","A",2252,"2010-08-c50-t01.html"
2010,"08","千美元","09章","缅甸","A",40,"2010-08-c50-t01.html"
2010,"08","千美元","10章","缅甸","A",152,"2010-08-c50-t01.html"
2010,"08","千美元","11章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","12章","缅甸","A",2552,"2010-08-c50-t01.html"
2010,"08","千美元","13章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","14章","缅甸","A",94,"2010-08-c50-t01.html"
2010,"08","千美元","第3类","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","15章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","第4类","缅甸","A",408,"2010-08-c50-t01.html"
2010,"08","千美元","16章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","17章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","18章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","19章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","20章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","21章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","22章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","23章","缅甸","A",408,"2010-08-c50-t01.html"
2010,"08","千美元","24章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","31章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","50章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","51章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","52章","缅甸","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","总值","缅甸","B",541869,"2010-08-c50-t01.html"
2010,"08","千美元","第1类","缅甸","B",39282,"2010-08-c50-t01.html"
2010,"08","千美元","01章","缅甸","B",NA,"2010-08-c50-t01.html"
2010,"08","千美元","02章","缅甸","B",NA,"2010-08-c50-t01.html"
2010,"08","千美元","03章","缅甸","B",38443,"2010-08-c50-t01.html"
2010,"08","千美元","04章","缅甸","B",208,"2010-08-c50-t01.html"
2010,"08","千美元","05章","缅甸","B",631,"2010-08-c50-t01.html"
2010,"08","千美元","第2类","缅甸","B",118162,"2010-08-c50-t01.html"
2010,"08","千美元","06章","缅甸","B",132,"2010-08-c50-t01.html"
2010,"08","千美元","07章","缅甸","B",54935,"2010-08-c50-t01.html"
2010,"08","千美元","08章","缅甸","B",19569,"2010-08-c50-t01.html"
2010,"08","千美元","09章","缅甸","B",364,"2010-08-c50-t01.html"
2010,"08","千美元","10章","缅甸","B",2224,"2010-08-c50-t01.html"
2010,"08","千美元","11章","缅甸","B",NA,"2010-08-c50-t01.html"
2010,"08","千美元","12章","缅甸","B",39142,"2010-08-c50-t01.html"
2010,"08","千美元","13章","缅甸","B",10,"2010-08-c50-t01.html"
2010,"08","千美元","14章","缅甸","B",1786,"2010-08-c50-t01.html"
2010,"08","千美元","第3类","缅甸","B",0,"2010-08-c50-t01.html"
2010,"08","千美元","15章","缅甸","B",0,"2010-08-c50-t01.html"
2010,"08","千美元","第4类","缅甸","B",9498,"2010-08-c50-t01.html"
2010,"08","千美元","16章","缅甸","B",36,"2010-08-c50-t01.html"
2010,"08","千美元","17章","缅甸","B",3154,"2010-08-c50-t01.html"
2010,"08","千美元","18章","缅甸","B",NA,"2010-08-c50-t01.html"
2010,"08","千美元","19章","缅甸","B",0,"2010-08-c50-t01.html"
2010,"08","千美元","20章","缅甸","B",NA,"2010-08-c50-t01.html"
2010,"08","千美元","21章","缅甸","B",1,"2010-08-c50-t01.html"
2010,"08","千美元","22章","缅甸","B",28,"2010-08-c50-t01.html"
2010,"08","千美元","23章","缅甸","B",6279,"2010-08-c50-t01.html"
2010,"08","千美元","24章","缅甸","B",NA,"2010-08-c50-t01.html"
2010,"08","千美元","31章","缅甸","B",NA,"2010-08-c50-t01.html"
2010,"08","千美元","50章","缅甸","B",NA,"2010-08-c50-t01.html"
2010,"08","千美元","51章","缅甸","B",NA,"2010-08-c50-t01.html"
2010,"08","千美元","52章","缅甸","B",15,"2010-08-c50-t01.html"
2010,"08","千美元","总值","香港","A",1070824,"2010-08-c50-t01.html"
2010,"08","千美元","第1类","香港","A",12,"2010-08-c50-t01.html"
2010,"08","千美元","01章","香港","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","02章","香港","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","03章","香港","A",1,"2010-08-c50-t01.html"
2010,"08","千美元","04章","香港","A",1,"2010-08-c50-t01.html"
2010,"08","千美元","05章","香港","A",11,"2010-08-c50-t01.html"
2010,"08","千美元","第2类","香港","A",34,"2010-08-c50-t01.html"
2010,"08","千美元","06章","香港","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","07章","香港","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","08章","香港","A",7,"2010-08-c50-t01.html"
2010,"08","千美元","09章","香港","A",17,"2010-08-c50-t01.html"
2010,"08","千美元","10章","香港","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","11章","香港","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","12章","香港","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","13章","香港","A",9,"2010-08-c50-t01.html"
2010,"08","千美元","14章","香港","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","第3类","香港","A",286,"2010-08-c50-t01.html"
2010,"08","千美元","15章","香港","A",286,"2010-08-c50-t01.html"
2010,"08","千美元","第4类","香港","A",28448,"2010-08-c50-t01.html"
2010,"08","千美元","16章","香港","A",0,"2010-08-c50-t01.html"
2010,"08","千美元","17章","香港","A",1171,"2010-08-c50-t01.html"
2010,"08","千美元","18章","香港","A",141,"2010-08-c50-t01.html"
2010,"08","千美元","19章","香港","A",24426,"2010-08-c50-t01.html"
2010,"08","千美元","20章","香港","A",71,"2010-08-c50-t01.html"
2010,"08","千美元","21章","香港","A",1270,"2010-08-c50-t01.html"
2010,"08","千美元","22章","香港","A",518,"2010-08-c50-t01.html"
2010,"08","千美元","23章","香港","A",35,"2010-08-c50-t01.html"
2010,"08","千美元","24章","香港","A",814,"2010-08-c50-t01.html"
2010,"08","千美元","31章","香港","A",NA,"2010-08-c50-t01.html"
2010,"08","千美元","50章","香港","A",422,"2010-08-c50-t01.html"
2010,"08","千美元","51章","香港","A",831,"2010-08-c50-t01.html"
2010,"08","千美元","52章","香港","A",23373,"2010-08-c50-t01.html"
2010,"08","千美元","总值","香港","B",7556033,"2010-08-c50-t01.html"
2010,"08","千美元","第1类","香港","B",359,"2010-08-c50-t01.html"
2010,"08","千美元","01章","香港","B",18,"2010-08-c50-t01.html"
2010,"08","千美元","02章","香港","B",86,"2010-08-c50-t01.html"
2010,"08","千美元","03章","香港","B",226,"2010-08-c50-t01.html"
2010,"08","千美元","04章","香港","B",2,"2010-08-c50-t01.html"
2010,"08","千美元","05章","香港","B",26,"2010-08-c50-t01.html"
2010,"08","千美元","第2类","香港","B",443,"2010-08-c50-t01.html"
2010,"08","千美元","06章","香港","B",NA,"2010-08-c50-t01.html"
2010,"08","千美元","07章","香港","B",0,"2010-08-c50-t01.html"
2010,"08","千美元","08章","香港","B",8,"2010-08-c50-t01.html"
2010,"08","千美元","09章","香港","B",349,"2010-08-c50-t01.html"
2010,"08","千美元","10章","香港","B",NA,"2010-08-c50-t01.html"
2010,"08","千美元","11章","香港","B",10,"2010-08-c50-t01.html"
2010,"08","千美元","12章","香港","B",27,"2010-08-c50-t01.html"
