"year","month","currency","cat","country","period","value","files"
2008,"02","千美元","总值","缅甸","A",31235,"2008-02-c05-t01.html"
2008,"02","千美元","第1类","缅甸","A",3492,"2008-02-c05-t01.html"
2008,"02","千美元","01章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","02章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","03章","缅甸","A",3406,"2008-02-c05-t01.html"
2008,"02","千美元","04章","缅甸","A",37,"2008-02-c05-t01.html"
2008,"02","千美元","05章","缅甸","A",48,"2008-02-c05-t01.html"
2008,"02","千美元","第2类","缅甸","A",7704,"2008-02-c05-t01.html"
2008,"02","千美元","06章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","07章","缅甸","A",2939,"2008-02-c05-t01.html"
2008,"02","千美元","08章","缅甸","A",881,"2008-02-c05-t01.html"
2008,"02","千美元","09章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","10章","缅甸","A",67,"2008-02-c05-t01.html"
2008,"02","千美元","11章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","12章","缅甸","A",3711,"2008-02-c05-t01.html"
2008,"02","千美元","13章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","14章","缅甸","A",106,"2008-02-c05-t01.html"
2008,"02","千美元","第3类","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","15章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","第4类","缅甸","A",473,"2008-02-c05-t01.html"
2008,"02","千美元","16章","缅甸","A",25,"2008-02-c05-t01.html"
2008,"02","千美元","17章","缅甸","A",34,"2008-02-c05-t01.html"
2008,"02","千美元","18章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","19章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","20章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","21章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","22章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","23章","缅甸","A",414,"2008-02-c05-t01.html"
2008,"02","千美元","24章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","31章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","50章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","51章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","52章","缅甸","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","总值","缅甸","B",75226,"2008-02-c05-t01.html"
2008,"02","千美元","第1类","缅甸","B",10204,"2008-02-c05-t01.html"
2008,"02","千美元","01章","缅甸","B",NA,"2008-02-c05-t01.html"
2008,"02","千美元","02章","缅甸","B",NA,"2008-02-c05-t01.html"
2008,"02","千美元","03章","缅甸","B",10007,"2008-02-c05-t01.html"
2008,"02","千美元","04章","缅甸","B",54,"2008-02-c05-t01.html"
2008,"02","千美元","05章","缅甸","B",144,"2008-02-c05-t01.html"
2008,"02","千美元","第2类","缅甸","B",18027,"2008-02-c05-t01.html"
2008,"02","千美元","06章","缅甸","B",NA,"2008-02-c05-t01.html"
2008,"02","千美元","07章","缅甸","B",4706,"2008-02-c05-t01.html"
2008,"02","千美元","08章","缅甸","B",1826,"2008-02-c05-t01.html"
2008,"02","千美元","09章","缅甸","B",1,"2008-02-c05-t01.html"
2008,"02","千美元","10章","缅甸","B",218,"2008-02-c05-t01.html"
2008,"02","千美元","11章","缅甸","B",NA,"2008-02-c05-t01.html"
2008,"02","千美元","12章","缅甸","B",10971,"2008-02-c05-t01.html"
2008,"02","千美元","13章","缅甸","B",7,"2008-02-c05-t01.html"
2008,"02","千美元","14章","缅甸","B",299,"2008-02-c05-t01.html"
2008,"02","千美元","第3类","缅甸","B",NA,"2008-02-c05-t01.html"
2008,"02","千美元","15章","缅甸","B",NA,"2008-02-c05-t01.html"
2008,"02","千美元","第4类","缅甸","B",1393,"2008-02-c05-t01.html"
2008,"02","千美元","16章","缅甸","B",25,"2008-02-c05-t01.html"
2008,"02","千美元","17章","缅甸","B",43,"2008-02-c05-t01.html"
2008,"02","千美元","18章","缅甸","B",NA,"2008-02-c05-t01.html"
2008,"02","千美元","19章","缅甸","B",NA,"2008-02-c05-t01.html"
2008,"02","千美元","20章","缅甸","B",NA,"2008-02-c05-t01.html"
2008,"02","千美元","21章","缅甸","B",NA,"2008-02-c05-t01.html"
2008,"02","千美元","22章","缅甸","B",NA,"2008-02-c05-t01.html"
2008,"02","千美元","23章","缅甸","B",1325,"2008-02-c05-t01.html"
2008,"02","千美元","24章","缅甸","B",NA,"2008-02-c05-t01.html"
2008,"02","千美元","31章","缅甸","B",NA,"2008-02-c05-t01.html"
2008,"02","千美元","50章","缅甸","B",NA,"2008-02-c05-t01.html"
2008,"02","千美元","51章","缅甸","B",NA,"2008-02-c05-t01.html"
2008,"02","千美元","52章","缅甸","B",NA,"2008-02-c05-t01.html"
2008,"02","千美元","总值","朝鲜","A",31963,"2008-02-c05-t01.html"
2008,"02","千美元","第1类","朝鲜","A",1844,"2008-02-c05-t01.html"
2008,"02","千美元","01章","朝鲜","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","02章","朝鲜","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","03章","朝鲜","A",1841,"2008-02-c05-t01.html"
2008,"02","千美元","04章","朝鲜","A",NA,"2008-02-c05-t01.html"
2008,"02","千美元","05章","朝鲜","A",2,"2008-02-c05-t01.html"
