"year","month","currency","cat","country","period","value","files"
2002,"06","千美元","总值","缅甸","A",11117,"2002-06-c38-t01.html"
2002,"06","千美元","第1类","缅甸","A",116,"2002-06-c38-t01.html"
2002,"06","千美元","01章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","02章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","03章","缅甸","A",112,"2002-06-c38-t01.html"
2002,"06","千美元","04章","缅甸","A",3,"2002-06-c38-t01.html"
2002,"06","千美元","05章","缅甸","A",2,"2002-06-c38-t01.html"
2002,"06","千美元","第2类","缅甸","A",308,"2002-06-c38-t01.html"
2002,"06","千美元","06章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","07章","缅甸","A",31,"2002-06-c38-t01.html"
2002,"06","千美元","08章","缅甸","A",79,"2002-06-c38-t01.html"
2002,"06","千美元","09章","缅甸","A",7,"2002-06-c38-t01.html"
2002,"06","千美元","10章","缅甸","A",41,"2002-06-c38-t01.html"
2002,"06","千美元","11章","缅甸","A",3,"2002-06-c38-t01.html"
2002,"06","千美元","12章","缅甸","A",21,"2002-06-c38-t01.html"
2002,"06","千美元","13章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","14章","缅甸","A",126,"2002-06-c38-t01.html"
2002,"06","千美元","第3类","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","15章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","第4类","缅甸","A",21,"2002-06-c38-t01.html"
2002,"06","千美元","16章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","17章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","18章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","19章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","20章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","21章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","22章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","23章","缅甸","A",21,"2002-06-c38-t01.html"
2002,"06","千美元","24章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","31章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","50章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","51章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","52章","缅甸","A",NA,"2002-06-c38-t01.html"
2002,"06","千美元","总值","缅甸","B",76936,"2002-06-c38-t01.html"
2002,"06","千美元","第1类","缅甸","B",1254,"2002-06-c38-t01.html"
2002,"06","千美元","01章","缅甸","B",NA,"2002-06-c38-t01.html"
2002,"06","千美元","02章","缅甸","B",NA,"2002-06-c38-t01.html"
2002,"06","千美元","03章","缅甸","B",1218,"2002-06-c38-t01.html"
2002,"06","千美元","04章","缅甸","B",11,"2002-06-c38-t01.html"
2002,"06","千美元","05章","缅甸","B",25,"2002-06-c38-t01.html"
2002,"06","千美元","第2类","缅甸","B",5546,"2002-06-c38-t01.html"
