"year","month","currency","cat","country","period","value","files"
2005,"07","千美元","总值","缅甸","A",25930,"2005-07-c80-t01.html"
2005,"07","千美元","第1类","缅甸","A",106,"2005-07-c80-t01.html"
2005,"07","千美元","01章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","02章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","03章","缅甸","A",106,"2005-07-c80-t01.html"
2005,"07","千美元","04章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","05章","缅甸","A",1,"2005-07-c80-t01.html"
2005,"07","千美元","第2类","缅甸","A",522,"2005-07-c80-t01.html"
2005,"07","千美元","06章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","07章","缅甸","A",94,"2005-07-c80-t01.html"
2005,"07","千美元","08章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","09章","缅甸","A",17,"2005-07-c80-t01.html"
2005,"07","千美元","10章","缅甸","A",49,"2005-07-c80-t01.html"
2005,"07","千美元","11章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","12章","缅甸","A",185,"2005-07-c80-t01.html"
2005,"07","千美元","13章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","14章","缅甸","A",177,"2005-07-c80-t01.html"
2005,"07","千美元","第3类","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","15章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","第4类","缅甸","A",404,"2005-07-c80-t01.html"
2005,"07","千美元","16章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","17章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","18章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","19章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","20章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","21章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","22章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","23章","缅甸","A",404,"2005-07-c80-t01.html"
2005,"07","千美元","24章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","31章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","50章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","51章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","52章","缅甸","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","总值","缅甸","B",204133,"2005-07-c80-t01.html"
2005,"07","千美元","第1类","缅甸","B",1565,"2005-07-c80-t01.html"
2005,"07","千美元","01章","缅甸","B",NA,"2005-07-c80-t01.html"
2005,"07","千美元","02章","缅甸","B",NA,"2005-07-c80-t01.html"
2005,"07","千美元","03章","缅甸","B",1525,"2005-07-c80-t01.html"
2005,"07","千美元","04章","缅甸","B",4,"2005-07-c80-t01.html"
2005,"07","千美元","05章","缅甸","B",36,"2005-07-c80-t01.html"
2005,"07","千美元","第2类","缅甸","B",13496,"2005-07-c80-t01.html"
2005,"07","千美元","06章","缅甸","B",3,"2005-07-c80-t01.html"
2005,"07","千美元","07章","缅甸","B",2572,"2005-07-c80-t01.html"
2005,"07","千美元","08章","缅甸","B",1849,"2005-07-c80-t01.html"
2005,"07","千美元","09章","缅甸","B",138,"2005-07-c80-t01.html"
2005,"07","千美元","10章","缅甸","B",492,"2005-07-c80-t01.html"
2005,"07","千美元","11章","缅甸","B",237,"2005-07-c80-t01.html"
2005,"07","千美元","12章","缅甸","B",4200,"2005-07-c80-t01.html"
2005,"07","千美元","13章","缅甸","B",1982,"2005-07-c80-t01.html"
2005,"07","千美元","14章","缅甸","B",2024,"2005-07-c80-t01.html"
2005,"07","千美元","第3类","缅甸","B",NA,"2005-07-c80-t01.html"
2005,"07","千美元","15章","缅甸","B",NA,"2005-07-c80-t01.html"
2005,"07","千美元","第4类","缅甸","B",2143,"2005-07-c80-t01.html"
2005,"07","千美元","16章","缅甸","B",NA,"2005-07-c80-t01.html"
2005,"07","千美元","17章","缅甸","B",NA,"2005-07-c80-t01.html"
2005,"07","千美元","18章","缅甸","B",NA,"2005-07-c80-t01.html"
2005,"07","千美元","19章","缅甸","B",NA,"2005-07-c80-t01.html"
2005,"07","千美元","20章","缅甸","B",NA,"2005-07-c80-t01.html"
2005,"07","千美元","21章","缅甸","B",NA,"2005-07-c80-t01.html"
2005,"07","千美元","22章","缅甸","B",NA,"2005-07-c80-t01.html"
2005,"07","千美元","23章","缅甸","B",2143,"2005-07-c80-t01.html"
2005,"07","千美元","24章","缅甸","B",NA,"2005-07-c80-t01.html"
2005,"07","千美元","31章","缅甸","B",NA,"2005-07-c80-t01.html"
2005,"07","千美元","50章","缅甸","B",NA,"2005-07-c80-t01.html"
2005,"07","千美元","51章","缅甸","B",NA,"2005-07-c80-t01.html"
2005,"07","千美元","52章","缅甸","B",NA,"2005-07-c80-t01.html"
2005,"07","千美元","总值","朝鲜","A",48807,"2005-07-c80-t01.html"
2005,"07","千美元","第1类","朝鲜","A",7540,"2005-07-c80-t01.html"
2005,"07","千美元","01章","朝鲜","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","02章","朝鲜","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","03章","朝鲜","A",7512,"2005-07-c80-t01.html"
2005,"07","千美元","04章","朝鲜","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","05章","朝鲜","A",28,"2005-07-c80-t01.html"
2005,"07","千美元","第2类","朝鲜","A",805,"2005-07-c80-t01.html"
2005,"07","千美元","06章","朝鲜","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","07章","朝鲜","A",258,"2005-07-c80-t01.html"
2005,"07","千美元","08章","朝鲜","A",0,"2005-07-c80-t01.html"
2005,"07","千美元","09章","朝鲜","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","10章","朝鲜","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","11章","朝鲜","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","12章","朝鲜","A",547,"2005-07-c80-t01.html"
2005,"07","千美元","13章","朝鲜","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","14章","朝鲜","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","第3类","朝鲜","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","15章","朝鲜","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","第4类","朝鲜","A",3,"2005-07-c80-t01.html"
2005,"07","千美元","16章","朝鲜","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","17章","朝鲜","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","18章","朝鲜","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","19章","朝鲜","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","20章","朝鲜","A",NA,"2005-07-c80-t01.html"
2005,"07","千美元","21章","朝鲜","A",3,"2005-07-c80-t01.html"
