"year","month","currency","cat","country","period","value","files"
2002,"05","千美元","总值","缅甸","A",13220,"2002-05-c37-t01.html"
2002,"05","千美元","第1类","缅甸","A",83,"2002-05-c37-t01.html"
2002,"05","千美元","01章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","02章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","03章","缅甸","A",76,"2002-05-c37-t01.html"
2002,"05","千美元","04章","缅甸","A",1,"2002-05-c37-t01.html"
2002,"05","千美元","05章","缅甸","A",6,"2002-05-c37-t01.html"
2002,"05","千美元","第2类","缅甸","A",414,"2002-05-c37-t01.html"
2002,"05","千美元","06章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","07章","缅甸","A",74,"2002-05-c37-t01.html"
2002,"05","千美元","08章","缅甸","A",141,"2002-05-c37-t01.html"
2002,"05","千美元","09章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","10章","缅甸","A",12,"2002-05-c37-t01.html"
2002,"05","千美元","11章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","12章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","13章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","14章","缅甸","A",187,"2002-05-c37-t01.html"
2002,"05","千美元","第3类","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","15章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","第4类","缅甸","A",51,"2002-05-c37-t01.html"
2002,"05","千美元","16章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","17章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","18章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","19章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","20章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","21章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","22章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","23章","缅甸","A",51,"2002-05-c37-t01.html"
2002,"05","千美元","24章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","31章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","50章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","51章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","52章","缅甸","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","总值","缅甸","B",65819,"2002-05-c37-t01.html"
2002,"05","千美元","第1类","缅甸","B",1138,"2002-05-c37-t01.html"
2002,"05","千美元","01章","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","02章","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","03章","缅甸","B",1107,"2002-05-c37-t01.html"
2002,"05","千美元","04章","缅甸","B",8,"2002-05-c37-t01.html"
2002,"05","千美元","05章","缅甸","B",23,"2002-05-c37-t01.html"
2002,"05","千美元","第2类","缅甸","B",5238,"2002-05-c37-t01.html"
2002,"05","千美元","06章","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","07章","缅甸","B",252,"2002-05-c37-t01.html"
2002,"05","千美元","08章","缅甸","B",1850,"2002-05-c37-t01.html"
2002,"05","千美元","09章","缅甸","B",9,"2002-05-c37-t01.html"
2002,"05","千美元","10章","缅甸","B",125,"2002-05-c37-t01.html"
2002,"05","千美元","11章","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","12章","缅甸","B",2197,"2002-05-c37-t01.html"
2002,"05","千美元","13章","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","14章","缅甸","B",804,"2002-05-c37-t01.html"
2002,"05","千美元","第3类","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","15章","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","第4类","缅甸","B",185,"2002-05-c37-t01.html"
2002,"05","千美元","16章","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","17章","缅甸","B",15,"2002-05-c37-t01.html"
2002,"05","千美元","18章","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","19章","缅甸","B",1,"2002-05-c37-t01.html"
2002,"05","千美元","20章","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","21章","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","22章","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","23章","缅甸","B",170,"2002-05-c37-t01.html"
2002,"05","千美元","24章","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","31章","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","50章","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","51章","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","52章","缅甸","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","总值","朝鲜","A",16031,"2002-05-c37-t01.html"
2002,"05","千美元","第1类","朝鲜","A",11005,"2002-05-c37-t01.html"
2002,"05","千美元","01章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","02章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","03章","朝鲜","A",11001,"2002-05-c37-t01.html"
2002,"05","千美元","04章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","05章","朝鲜","A",4,"2002-05-c37-t01.html"
2002,"05","千美元","第2类","朝鲜","A",1307,"2002-05-c37-t01.html"
2002,"05","千美元","06章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","07章","朝鲜","A",254,"2002-05-c37-t01.html"
2002,"05","千美元","08章","朝鲜","A",73,"2002-05-c37-t01.html"
2002,"05","千美元","09章","朝鲜","A",1,"2002-05-c37-t01.html"
2002,"05","千美元","10章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","11章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","12章","朝鲜","A",978,"2002-05-c37-t01.html"
2002,"05","千美元","13章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","14章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","第3类","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","15章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","第4类","朝鲜","A",2,"2002-05-c37-t01.html"
2002,"05","千美元","16章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","17章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","18章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","19章","朝鲜","A",1,"2002-05-c37-t01.html"
2002,"05","千美元","20章","朝鲜","A",1,"2002-05-c37-t01.html"
2002,"05","千美元","21章","朝鲜","A",0,"2002-05-c37-t01.html"
2002,"05","千美元","22章","朝鲜","A",0,"2002-05-c37-t01.html"
2002,"05","千美元","23章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","24章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","31章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","50章","朝鲜","A",26,"2002-05-c37-t01.html"
2002,"05","千美元","51章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","52章","朝鲜","A",NA,"2002-05-c37-t01.html"
2002,"05","千美元","总值","朝鲜","B",79644,"2002-05-c37-t01.html"
2002,"05","千美元","第1类","朝鲜","B",41492,"2002-05-c37-t01.html"
2002,"05","千美元","01章","朝鲜","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","02章","朝鲜","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","03章","朝鲜","B",41473,"2002-05-c37-t01.html"
2002,"05","千美元","04章","朝鲜","B",NA,"2002-05-c37-t01.html"
2002,"05","千美元","05章","朝鲜","B",19,"2002-05-c37-t01.html"
2002,"05","千美元","第2类","朝鲜","B",4316,"2002-05-c37-t01.html"
2002,"05","千美元","06章","朝鲜","B",1,"2002-05-c37-t01.html"
2002,"05","千美元","07章","朝鲜","B",745,"2002-05-c37-t01.html"
2002,"05","千美元","08章","朝鲜","B",556,"2002-05-c37-t01.html"
