"year","month","currency","cat","country","period","value","files"
2006,"01","千美元","总值","缅甸","A",15609,"2006-01-c12-t01.html"
2006,"01","千美元","第1类","缅甸","A",244,"2006-01-c12-t01.html"
2006,"01","千美元","01章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","02章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","03章","缅甸","A",216,"2006-01-c12-t01.html"
2006,"01","千美元","04章","缅甸","A",13,"2006-01-c12-t01.html"
2006,"01","千美元","05章","缅甸","A",15,"2006-01-c12-t01.html"
2006,"01","千美元","第2类","缅甸","A",690,"2006-01-c12-t01.html"
2006,"01","千美元","06章","缅甸","A",2,"2006-01-c12-t01.html"
2006,"01","千美元","07章","缅甸","A",11,"2006-01-c12-t01.html"
2006,"01","千美元","08章","缅甸","A",13,"2006-01-c12-t01.html"
2006,"01","千美元","09章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","10章","缅甸","A",175,"2006-01-c12-t01.html"
2006,"01","千美元","11章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","12章","缅甸","A",370,"2006-01-c12-t01.html"
2006,"01","千美元","13章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","14章","缅甸","A",119,"2006-01-c12-t01.html"
2006,"01","千美元","第3类","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","15章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","第4类","缅甸","A",254,"2006-01-c12-t01.html"
2006,"01","千美元","16章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","17章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","18章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","19章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","20章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","21章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","22章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","23章","缅甸","A",254,"2006-01-c12-t01.html"
2006,"01","千美元","24章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","31章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","50章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","51章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","52章","缅甸","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","总值","缅甸","B",15609,"2006-01-c12-t01.html"
2006,"01","千美元","第1类","缅甸","B",244,"2006-01-c12-t01.html"
2006,"01","千美元","01章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","02章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","03章","缅甸","B",216,"2006-01-c12-t01.html"
2006,"01","千美元","04章","缅甸","B",13,"2006-01-c12-t01.html"
2006,"01","千美元","05章","缅甸","B",15,"2006-01-c12-t01.html"
2006,"01","千美元","第2类","缅甸","B",690,"2006-01-c12-t01.html"
2006,"01","千美元","06章","缅甸","B",2,"2006-01-c12-t01.html"
2006,"01","千美元","07章","缅甸","B",11,"2006-01-c12-t01.html"
2006,"01","千美元","08章","缅甸","B",13,"2006-01-c12-t01.html"
2006,"01","千美元","09章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","10章","缅甸","B",175,"2006-01-c12-t01.html"
2006,"01","千美元","11章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","12章","缅甸","B",370,"2006-01-c12-t01.html"
2006,"01","千美元","13章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","14章","缅甸","B",119,"2006-01-c12-t01.html"
2006,"01","千美元","第3类","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","15章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","第4类","缅甸","B",254,"2006-01-c12-t01.html"
2006,"01","千美元","16章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","17章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","18章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","19章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","20章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","21章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","22章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","23章","缅甸","B",254,"2006-01-c12-t01.html"
2006,"01","千美元","24章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","31章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","50章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","51章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","52章","缅甸","B",NA,"2006-01-c12-t01.html"
2006,"01","千美元","总值","朝鲜","A",26880,"2006-01-c12-t01.html"
2006,"01","千美元","第1类","朝鲜","A",1941,"2006-01-c12-t01.html"
2006,"01","千美元","01章","朝鲜","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","02章","朝鲜","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","03章","朝鲜","A",1929,"2006-01-c12-t01.html"
2006,"01","千美元","04章","朝鲜","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","05章","朝鲜","A",12,"2006-01-c12-t01.html"
2006,"01","千美元","第2类","朝鲜","A",933,"2006-01-c12-t01.html"
2006,"01","千美元","06章","朝鲜","A",2,"2006-01-c12-t01.html"
2006,"01","千美元","07章","朝鲜","A",40,"2006-01-c12-t01.html"
2006,"01","千美元","08章","朝鲜","A",186,"2006-01-c12-t01.html"
2006,"01","千美元","09章","朝鲜","A",NA,"2006-01-c12-t01.html"
2006,"01","千美元","10章","朝鲜","A",NA,"2006-01-c12-t01.html"
