"year","month","type","currency","V0","V1","V2","V3"
2017,"06","出口","万美元","北京",59869.4,44738.5,33.8
2017,"06","出口","万美元","天津",39539.5,49319.1,-19.8
2017,"06","出口","万美元","河北",72002.7,71788,0.3
2017,"06","出口","万美元","山西",4139,4247,-2.5
2017,"06","出口","万美元","内蒙古",40144.4,40904.3,-1.9
2017,"06","出口","万美元","辽宁",227284,219474.2,3.6
2017,"06","出口","万美元","吉林",63418.7,57193.1,10.9
2017,"06","出口","万美元","黑龙江",42271.9,38681.8,9.3
2017,"06","出口","万美元","上海",89234.2,86787.3,2.8
2017,"06","出口","万美元","江苏",182180.3,169400.4,7.5
2017,"06","出口","万美元","浙江",237060.2,234300.7,1.2
2017,"06","出口","万美元","安徽",57660.8,54496.6,5.8
2017,"06","出口","万美元","福建",419107.4,439111.9,-4.6
2017,"06","出口","万美元","江西",28175.1,28598.4,-1.5
2017,"06","出口","万美元","山东",816618.2,747094.1,9.3
2017,"06","出口","万美元","河南",89030.1,97315,-8.5
2017,"06","出口","万美元","湖北",85417.6,85419.2,0
2017,"06","出口","万美元","湖南",48387.7,44591.7,8.5
2017,"06","出口","万美元","广东",414865.6,423814.2,-2.1
2017,"06","出口","万美元","广西",87014.6,78969,10.2
2017,"06","出口","万美元","海南",27697.2,25512.4,8.6
2017,"06","出口","万美元","重庆",29790.5,27756.9,7.3
2017,"06","出口","万美元","四川",31466.2,25381.6,24
2017,"06","出口","万美元","贵州",25057.3,25341.5,-1.1
2017,"06","出口","万美元","云南",163486.9,156281.8,4.6
2017,"06","出口","万美元","西藏",2734.6,2936.3,-6.9
2017,"06","出口","万美元","陕西",24924.3,27773.3,-10.3
2017,"06","出口","万美元","甘肃",14619,19004.9,-23.1
2017,"06","出口","万美元","青海",1110.4,533.5,108.1
2017,"06","出口","万美元","宁夏",6763.6,7015.8,-3.6
2017,"06","出口","万美元","新疆",41157.3,36611.5,12.4
2017,"06","进口","万美元","北京",776674.9,704966,10.2
2017,"06","进口","万美元","天津",199765.9,179029,11.6
2017,"06","进口","万美元","河北",175793.9,109128.5,61.1
2017,"06","进口","万美元","山西",6146.8,8178.1,-24.8
2017,"06","进口","万美元","内蒙古",35416.4,37378.9,-5.3
2017,"06","进口","万美元","辽宁",279555.3,267328.1,4.6
2017,"06","进口","万美元","吉林",21987.8,33958.9,-35.3
2017,"06","进口","万美元","黑龙江",48648.9,61758.4,-21.2
2017,"06","进口","万美元","上海",892843.9,716490.1,24.6
2017,"06","进口","万美元","江苏",635889.2,562925.6,13
2017,"06","进口","万美元","浙江",305765.4,275269.5,11.1
2017,"06","进口","万美元","安徽",122004,98065.1,24.4
2017,"06","进口","万美元","福建",370354.3,300903.7,23.1
2017,"06","进口","万美元","江西",7185,5990.2,19.9
2017,"06","进口","万美元","山东",716879.8,637101.2,12.5
2017,"06","进口","万美元","河南",66567.2,71040.5,-6.3
2017,"06","进口","万美元","湖北",21414.2,14831.6,44.4
2017,"06","进口","万美元","湖南",36143.6,19073.8,89.5
2017,"06","进口","万美元","广东",849571.1,870731.3,-2.4
2017,"06","进口","万美元","广西",298285.6,181301.5,64.5
2017,"06","进口","万美元","海南",9988.9,7914.1,26.2
2017,"06","进口","万美元","重庆",59387.8,55416,7.2
2017,"06","进口","万美元","四川",36053.5,23631.5,52.6
2017,"06","进口","万美元","贵州",1307.8,831,57.4
2017,"06","进口","万美元","云南",49234.3,26301.5,87.2
2017,"06","进口","万美元","西藏",454.2,84,440.7
2017,"06","进口","万美元","陕西",18862.9,14026.5,34.5
2017,"06","进口","万美元","甘肃",1278.3,1004.1,27.3
2017,"06","进口","万美元","青海",452.1,141.5,219.5
2017,"06","进口","万美元","宁夏",2176.7,1521.8,43
2017,"06","进口","万美元","新疆",20785.2,18623.1,11.6
