"year","month","type","currency","V0","V1","V2","V3"
2006,"08","出口",NA,"北京",75729,81836.2,-7.5
2006,"08","出口",NA,"天津",42110.2,31731.1,32.7
2006,"08","出口",NA,"河北",49507.9,49521.4,0
2006,"08","出口",NA,"山西",4709,2742.9,71.7
2006,"08","出口",NA,"内蒙古",16834.9,19442.5,-13.4
2006,"08","出口",NA,"辽宁",146602.6,128076.5,14.5
2006,"08","出口",NA,"吉林",48461.8,63229,-23.4
2006,"08","出口",NA,"黑龙江",43001.1,45435.5,-5.4
2006,"08","出口",NA,"上海",67053.1,58593.9,14.4
2006,"08","出口",NA,"江苏",85826.7,65268.6,31.5
2006,"08","出口",NA,"浙江",174539.1,160230,8.9
2006,"08","出口",NA,"安徽",22680,19832.4,14.4
2006,"08","出口",NA,"福建",152493.1,130699.8,16.7
2006,"08","出口",NA,"江西",9999.4,10408.8,-3.9
2006,"08","出口",NA,"山东",496912.7,432965.8,14.8
2006,"08","出口",NA,"河南",28936.2,26789.9,8
2006,"08","出口",NA,"湖北",25640.7,19361.1,32.4
2006,"08","出口",NA,"湖南",20636.4,17766.5,16.2
2006,"08","出口",NA,"广东",233308.6,214269.3,8.9
2006,"08","出口",NA,"广西",22798.7,20368.2,11.9
2006,"08","出口",NA,"海南",14746.1,8813,67.3
2006,"08","出口",NA,"重庆",7597.5,7946.1,-4.4
2006,"08","出口",NA,"四川",30522.8,27242.8,12
2006,"08","出口",NA,"贵州",4698.8,4395.1,6.9
2006,"08","出口",NA,"云南",33725.5,29891.9,12.8
2006,"08","出口",NA,"西藏",2864.2,1953.2,46.6
2006,"08","出口",NA,"陕西",20962.4,18365.3,14.1
2006,"08","出口",NA,"甘肃",10101.6,9601.6,5.2
2006,"08","出口",NA,"青海",501.6,434.1,15.5
2006,"08","出口",NA,"宁夏",1508.9,912.4,65.4
2006,"08","出口",NA,"新疆",22636.4,26482.6,-14.5
2006,"08","进口",NA,"北京",328055.6,369926,-11.3
2006,"08","进口",NA,"天津",93155.3,64649.5,44.1
2006,"08","进口",NA,"河北",55837.2,42221.8,32.2
2006,"08","进口",NA,"山西",255,111.2,129.4
2006,"08","进口",NA,"内蒙古",4602.5,4713.5,-2.4
2006,"08","进口",NA,"辽宁",89486.5,108880.7,-17.8
2006,"08","进口",NA,"吉林",14950.8,21507.4,-30.5
2006,"08","进口",NA,"黑龙江",16580.1,14568.5,13.8
2006,"08","进口",NA,"上海",224594.6,177086.8,26.8
2006,"08","进口",NA,"江苏",261577.6,200699.2,30.3
2006,"08","进口",NA,"浙江",118494.2,97795.3,21.2
2006,"08","进口",NA,"安徽",16400.5,12025.1,36.4
2006,"08","进口",NA,"福建",88001.3,80817.5,8.9
2006,"08","进口",NA,"江西",1136,1081.4,5
2006,"08","进口",NA,"山东",420306.5,319546,31.5
2006,"08","进口",NA,"河南",31956.5,28068.4,13.9
2006,"08","进口",NA,"湖北",8336.3,5858.5,42.3
2006,"08","进口",NA,"湖南",19102.8,14629.2,30.6
2006,"08","进口",NA,"广东",293570.2,257847,13.9
2006,"08","进口",NA,"广西",59680.9,42927.5,39
2006,"08","进口",NA,"海南",2485.7,2043.3,21.7
2006,"08","进口",NA,"重庆",7028.5,9690.5,-27.5
2006,"08","进口",NA,"四川",8157.5,4885.7,67
2006,"08","进口",NA,"贵州",15.5,55.9,-72.3
2006,"08","进口",NA,"云南",5294.3,4979.9,6.3
2006,"08","进口",NA,"西藏",127.2,234.8,-45.8
2006,"08","进口",NA,"陕西",2360.1,2072,13.9
2006,"08","进口",NA,"甘肃",137,370.4,-63
2006,"08","进口",NA,"青海",0.1,0,0
2006,"08","进口",NA,"宁夏",342.5,392.9,-12.8
2006,"08","进口",NA,"新疆",13611.9,7662.3,77.6
