"year","month","type","currency","V0","V1","V2","V3"
2016,"11","出口","万美元","北京",87500.6,82784.4,5.7
2016,"11","出口","万美元","天津",89981.7,91915.3,-2.1
2016,"11","出口","万美元","河北",137169.5,149328.5,-8.1
2016,"11","出口","万美元","山西",8462.9,8518.2,-0.6
2016,"11","出口","万美元","内蒙古",67131.7,55054.7,21.9
2016,"11","出口","万美元","辽宁",410260.8,426666.9,-3.8
2016,"11","出口","万美元","吉林",102956.5,100770.1,2.2
2016,"11","出口","万美元","黑龙江",70461.1,77329.3,-8.9
2016,"11","出口","万美元","上海",166119.1,166882.7,-0.5
2016,"11","出口","万美元","江苏",325056,304581.8,6.7
2016,"11","出口","万美元","浙江",443991.9,454913.4,-2.4
2016,"11","出口","万美元","安徽",104760.7,107907.7,-2.9
2016,"11","出口","万美元","福建",818480.7,783620.8,4.4
2016,"11","出口","万美元","江西",52639.2,55391.2,-5
2016,"11","出口","万美元","山东",1476220.1,1364333.3,8.2
2016,"11","出口","万美元","河南",179037.8,150200.3,19.2
2016,"11","出口","万美元","湖北",153698.3,160310.7,-4.1
2016,"11","出口","万美元","湖南",90335.4,91458.1,-1.2
2016,"11","出口","万美元","广东",818760,762429,7.4
2016,"11","出口","万美元","广西",176846.1,159337.8,11
2016,"11","出口","万美元","海南",46757,48015.2,-2.6
2016,"11","出口","万美元","重庆",49422.8,29633.7,66.8
2016,"11","出口","万美元","四川",56628.7,58006.5,-2.4
2016,"11","出口","万美元","贵州",44990.7,33324.4,35
2016,"11","出口","万美元","云南",387543.9,349358.8,10.9
2016,"11","出口","万美元","西藏",4634,1327.8,249
2016,"11","出口","万美元","陕西",48444.4,42881.9,13
2016,"11","出口","万美元","甘肃",30605.2,38491.7,-20.5
2016,"11","出口","万美元","青海",1545,1928,-19.9
2016,"11","出口","万美元","宁夏",11350.9,10003.7,13.5
2016,"11","出口","万美元","新疆",66969.6,75335.3,-11.1
2016,"11","进口","万美元","北京",1245579.4,1398109.3,-10.9
2016,"11","进口","万美元","天津",344830.4,444170.5,-22.4
2016,"11","进口","万美元","河北",219395.5,222576.5,-1.4
2016,"11","进口","万美元","山西",16205.9,13342.6,21.5
2016,"11","进口","万美元","内蒙古",48931.7,45915.7,6.6
2016,"11","进口","万美元","辽宁",498799.1,491718.7,1.4
2016,"11","进口","万美元","吉林",65168.8,78313.5,-16.8
2016,"11","进口","万美元","黑龙江",133235.5,156211.3,-14.7
2016,"11","进口","万美元","上海",1412897.6,1337520.5,5.6
2016,"11","进口","万美元","江苏",1050134.9,1036765,1.3
2016,"11","进口","万美元","浙江",511870.2,484020.6,5.8
2016,"11","进口","万美元","安徽",178909.5,146381.1,22.2
2016,"11","进口","万美元","福建",559446.3,657874.9,-15
2016,"11","进口","万美元","江西",11517.2,14203,-18.9
2016,"11","进口","万美元","山东",1210904.2,1463210.1,-17.2
2016,"11","进口","万美元","河南",126475.6,158363.6,-20.1
2016,"11","进口","万美元","湖北",28725.4,33400.7,-14
2016,"11","进口","万美元","湖南",42269.3,29719.3,42.2
2016,"11","进口","万美元","广东",1574190.7,1610000.4,-2.2
2016,"11","进口","万美元","广西",342529.8,369142.1,-7.2
2016,"11","进口","万美元","海南",15368,15835.4,-3
2016,"11","进口","万美元","重庆",113313.3,94412.9,20
2016,"11","进口","万美元","四川",41241.2,41088.7,0.4
2016,"11","进口","万美元","贵州",1419.3,7286.1,-80.5
2016,"11","进口","万美元","云南",57651.6,71343.5,-19.2
2016,"11","进口","万美元","西藏",390.2,194.6,100.5
2016,"11","进口","万美元","陕西",23437.6,26615,-11.9
2016,"11","进口","万美元","甘肃",1815,7162.3,-74.7
2016,"11","进口","万美元","青海",224.3,1191.7,-81.2
2016,"11","进口","万美元","宁夏",2716.6,1424.7,90.7
2016,"11","进口","万美元","新疆",33364.2,34168.1,-2.4
