"year","month","type","currency","V0","V1","V2","V3","page"
2010,"07","出口","万美元","北京",59103.7,65581.9,-9.9,33
2010,"07","出口","万美元","天津",53144.8,46198.7,15,33
2010,"07","出口","万美元","河北",66459.3,56278.6,18.1,33
2010,"07","出口","万美元","山西",4732.1,3116.8,51.8,33
2010,"07","出口","万美元","内蒙古",18119,12848.2,41,33
2010,"07","出口","万美元","辽宁",189531.6,168338.5,12.6,33
2010,"07","出口","万美元","吉林",57845.5,56831.4,1.8,33
2010,"07","出口","万美元","黑龙江",39950.3,37278.9,7.2,33
2010,"07","出口","万美元","上海",81084.7,65858.3,23.1,33
2010,"07","出口","万美元","江苏",139091.2,102952.7,35.1,33
2010,"07","出口","万美元","浙江",202851,167886.2,20.8,33
2010,"07","出口","万美元","安徽",34987.1,25082.5,39.5,33
2010,"07","出口","万美元","福建",262859,176715.7,48.7,33
2010,"07","出口","万美元","江西",14493.9,14879.1,-2.6,33
2010,"07","出口","万美元","山东",655801.6,515305.2,27.3,33
2010,"07","出口","万美元","河南",40094.1,25395.5,57.9,33
2010,"07","出口","万美元","湖北",52092.5,38801.6,34.3,33
2010,"07","出口","万美元","湖南",29001.3,22745.1,27.5,33
2010,"07","出口","万美元","广东",283825.9,252585.9,12.4,33
2010,"07","出口","万美元","广西",46246.1,43331.7,6.7,33
2010,"07","出口","万美元","海南",25624,22810.7,12.3,33
2010,"07","出口","万美元","重庆",9070,8463.2,7.2,33
2010,"07","出口","万美元","四川",37324.3,28850.7,29.4,33
2010,"07","出口","万美元","贵州",10153.7,8023.7,26.5,33
2010,"07","出口","万美元","云南",71649.4,50439.3,42.1,33
2010,"07","出口","万美元","西藏",3572.7,2302.7,55.2,33
2010,"07","出口","万美元","陕西",29927.3,32729.3,-8.6,33
2010,"07","出口","万美元","甘肃",13026.2,10476.1,24.3,33
2010,"07","出口","万美元","青海",812,430.4,88.6,33
2010,"07","出口","万美元","宁夏",3675,1450.7,153.3,33
2010,"07","出口","万美元","新疆",45563.9,41640.9,9.4,33
2010,"07","进口","万美元","北京",443788.6,302714.2,46.6,34
2010,"07","进口","万美元","天津",195766.6,120403.3,62.6,34
2010,"07","进口","万美元","河北",118485.4,117987.7,0.4,34
2010,"07","进口","万美元","山西",808,253.9,218.3,34
2010,"07","进口","万美元","内蒙古",11180.9,6388.5,75,34
2010,"07","进口","万美元","辽宁",153578.6,111911.1,37.2,34
2010,"07","进口","万美元","吉林",45675.5,32573,40.2,34
2010,"07","进口","万美元","黑龙江",68861.5,48399.1,42.3,34
2010,"07","进口","万美元","上海",427766.5,336876,27,34
2010,"07","进口","万美元","江苏",501972,364532.9,37.7,34
2010,"07","进口","万美元","浙江",232423.4,140948.5,64.9,34
2010,"07","进口","万美元","安徽",30160.3,24668.7,22.3,34
2010,"07","进口","万美元","福建",176311.5,138506.5,27.3,34
2010,"07","进口","万美元","江西",765.3,507.8,50.7,34
2010,"07","进口","万美元","山东",666629.7,460262.4,44.8,34
2010,"07","进口","万美元","河南",56011.5,43744.8,28,34
2010,"07","进口","万美元","湖北",10371.6,11492.8,-9.8,34
2010,"07","进口","万美元","湖南",10837.8,12532.3,-13.5,34
2010,"07","进口","万美元","广东",513580.7,445304.5,15.3,34
2010,"07","进口","万美元","广西",98808.9,105149.7,-6,34
2010,"07","进口","万美元","海南",3507.2,3997.2,-12.3,34
2010,"07","进口","万美元","重庆",16956.4,18489.6,-8.3,34
2010,"07","进口","万美元","四川",17216.3,10814.4,59.2,34
2010,"07","进口","万美元","贵州",36.6,11.1,229.3,34
2010,"07","进口","万美元","云南",54666.3,27694.3,97.4,34
2010,"07","进口","万美元","西藏",29.8,219.5,-86.4,34
2010,"07","进口","万美元","陕西",4212.3,2060.5,104.4,34
2010,"07","进口","万美元","甘肃",663.2,589.5,12.5,34
2010,"07","进口","万美元","青海",3.6,12.5,-71.3,34
2010,"07","进口","万美元","宁夏",NA,160,NA,34
2010,"07","进口","万美元","新疆",21543.1,12660,70.2,34
