"year","month","type","currency","V0","V1","V2","V3","page"
2006,"02","出口","万美元","北京",20004,15172.7,31.8,28
2006,"02","出口","万美元","天津",8633.2,6970.8,23.8,28
2006,"02","出口","万美元","河北",11769.9,11683.4,0.7,28
2006,"02","出口","万美元","山西",1037.2,549.4,88.8,28
2006,"02","出口","万美元","内蒙古",6241,3235.3,92.9,28
2006,"02","出口","万美元","辽宁",32462.2,24958.4,30.1,28
2006,"02","出口","万美元","吉林",9331.7,8138.6,14.7,28
2006,"02","出口","万美元","黑龙江",10205.7,10842.7,-5.9,28
2006,"02","出口","万美元","上海",16534.4,14672.9,12.7,28
2006,"02","出口","万美元","江苏",15216.4,12886,18.1,28
2006,"02","出口","万美元","浙江",37340,35883,4.1,28
2006,"02","出口","万美元","安徽",4759,4287.5,11,28
2006,"02","出口","万美元","福建",33987,29621.5,14.7,28
2006,"02","出口","万美元","江西",2200.4,1818.5,21,28
2006,"02","出口","万美元","山东",102329.3,94335.9,8.5,28
2006,"02","出口","万美元","河南",6624.3,5684.3,16.5,28
2006,"02","出口","万美元","湖北",4496.9,4241,6,28
2006,"02","出口","万美元","湖南",4492.5,3615.1,24.3,28
2006,"02","出口","万美元","广东",49958.1,41893.5,19.3,28
2006,"02","出口","万美元","广西",5607.6,5255.5,6.7,28
2006,"02","出口","万美元","海南",2182.6,1610.3,35.5,28
2006,"02","出口","万美元","重庆",1338.8,2135.5,-37.3,28
2006,"02","出口","万美元","四川",6014.1,5996.2,0.3,28
2006,"02","出口","万美元","贵州",1008.6,774.7,30.2,28
2006,"02","出口","万美元","云南",5413.2,4853.9,11.5,28
2006,"02","出口","万美元","西藏",451.7,269.7,67.5,28
2006,"02","出口","万美元","陕西",5996.9,4197.7,42.9,28
2006,"02","出口","万美元","甘肃",3063.8,2877.1,6.5,28
2006,"02","出口","万美元","青海",58.6,145.8,-59.8,28
2006,"02","出口","万美元","宁夏",455.9,175.8,159.3,28
2006,"02","出口","万美元","新疆",6962.5,6698.2,3.9,28
2006,"02","进口","万美元","北京",68359.4,77388.6,-11.7,29
2006,"02","进口","万美元","天津",20380,11341.4,79.7,29
2006,"02","进口","万美元","河北",6306.4,10738.1,-41.3,29
2006,"02","进口","万美元","山西",51,0.9,5327,29
2006,"02","进口","万美元","内蒙古",1333.2,284.9,368,29
2006,"02","进口","万美元","辽宁",13187.3,19951.8,-33.9,29
2006,"02","进口","万美元","吉林",2173.7,2175.1,-0.1,29
2006,"02","进口","万美元","黑龙江",2525.3,2486.5,1.6,29
2006,"02","进口","万美元","上海",48644.8,35155.4,38.4,29
2006,"02","进口","万美元","江苏",48316,40209.8,20.2,29
2006,"02","进口","万美元","浙江",20550.3,17406.4,18.1,29
2006,"02","进口","万美元","安徽",3607.3,1371.4,163,29
2006,"02","进口","万美元","福建",15558.4,16176.3,-3.8,29
2006,"02","进口","万美元","江西",274.3,345.5,-20.6,29
2006,"02","进口","万美元","山东",83081.7,52268.2,59,29
2006,"02","进口","万美元","河南",7280.9,5132.6,41.9,29
2006,"02","进口","万美元","湖北",1612.6,431.3,273.9,29
2006,"02","进口","万美元","湖南",5786.7,1013.1,471.2,29
2006,"02","进口","万美元","广东",58446.4,47737.3,22.4,29
2006,"02","进口","万美元","广西",10784,6706.8,60.8,29
2006,"02","进口","万美元","海南",632.4,698.9,-9.5,29
2006,"02","进口","万美元","重庆",500.6,1399.4,-64.2,29
2006,"02","进口","万美元","四川",1741.7,987.6,76.4,29
2006,"02","进口","万美元","贵州",9.6,11.9,-20.1,29
2006,"02","进口","万美元","云南",725.1,888.2,-18.4,29
2006,"02","进口","万美元","西藏",35.1,45.5,-22.9,29
2006,"02","进口","万美元","陕西",255.4,345.8,-26.2,29
2006,"02","进口","万美元","甘肃",51.6,105.1,-50.9,29
2006,"02","进口","万美元","青海",0,0,0,29
2006,"02","进口","万美元","宁夏",9.8,36.2,-73,29
2006,"02","进口","万美元","新疆",4613.2,1980.4,132.9,29
