"year","month","type","currency","V0","V1","V2","V3","page"
2002,"04","出口","美元","北京",222955653,219345869,1.6,7
2002,"04","出口","美元","天津",111405104,132957061,-16.2,8
2002,"04","出口","美元","河北",166677501,136527411,22.1,7
2002,"04","出口","美元","山西",32248171,17659994,82.6,8
2002,"04","出口","美元","内蒙古",75572295,35386567,113.6,8
2002,"04","出口","美元","辽宁",410409104,320357219,28.1,8
2002,"04","出口","美元","吉林",261448226,249928272,4.6,8
2002,"04","出口","美元","黑龙江",124684424,129822787,-4,8
2002,"04","出口","美元","上海",195549053,193995043,0.8,8
2002,"04","出口","美元","江苏",213855716,198540745,7.7,8
2002,"04","出口","美元","浙江",492061869,479763758,2.6,8
2002,"04","出口","美元","安徽",73482934,74983021,-2,7
2002,"04","出口","美元","福建",446035354,425578496,4.8,7
2002,"04","出口","美元","江西",30491129,62740574,-51.4,8
2002,"04","出口","美元","山东",1096731437,1036108247,5.9,8
2002,"04","出口","美元","河南",64923597,65863992,-1.4,8
2002,"04","出口","美元","湖北",48742101,35177702,38.6,8
2002,"04","出口","美元","湖南",49484664,52776555,-6.2,8
2002,"04","出口","美元","广东",809824284,742562099,9.1,7
2002,"04","出口","美元","广西",55876880,51918783,7.6,7
2002,"04","出口","美元","海南",30014075,33145927,-9.4,7
2002,"04","出口","美元","四川",75647969,86279441,-12.3,8
2002,"04","出口","美元","贵州",17154811,11317321,51.6,7
2002,"04","出口","美元","云南",78650758,73922964,6.4,8
2002,"04","出口","美元","西藏",1297467,1910954,-32.1,8
2002,"04","出口","美元","陕西",39516571,39336464,0.5,8
2002,"04","出口","美元","甘肃",19332612,14129200,36.8,7
2002,"04","出口","美元","青海",2741728,2522721,8.7,8
2002,"04","出口","美元","宁夏",5042205,2558626,97.1,8
2002,"04","出口","美元","新疆",70486443,70775924,-0.4,8
