"year","month","type","currency","V0","V1","V2","V3"
2019,"01","出口","万美元","北京",9581.1,12725.6,-24.7
2019,"01","出口","万美元","天津",7381.2,8381.8,-11.9
2019,"01","出口","万美元","河北",14213.8,14811.6,-4
2019,"01","出口","万美元","山西",1356.7,1243.3,9.1
2019,"01","出口","万美元","内蒙古",9136,9102.3,0.4
2019,"01","出口","万美元","辽宁",53303.8,53925.6,-1.2
2019,"01","出口","万美元","吉林",9243.5,11723.2,-21.2
2019,"01","出口","万美元","黑龙江",7351.9,7424.3,-1
2019,"01","出口","万美元","上海",13578.1,14837.8,-8.5
2019,"01","出口","万美元","江苏",28615.3,31104.1,-8
2019,"01","出口","万美元","浙江",53178.4,50472,5.4
2019,"01","出口","万美元","安徽",10642.8,10755,-1
2019,"01","出口","万美元","福建",92282.8,108538.7,-15
2019,"01","出口","万美元","江西",4445.6,5583.2,-20.4
2019,"01","出口","万美元","山东",165757.5,149754.9,10.7
2019,"01","出口","万美元","河南",20738.8,22384.9,-7.4
2019,"01","出口","万美元","湖北",12329.1,12618.9,-2.3
2019,"01","出口","万美元","湖南",8172.4,11958.1,-31.7
2019,"01","出口","万美元","广东",92394.1,81074.3,14
2019,"01","出口","万美元","广西",18562.8,20826.8,-10.9
2019,"01","出口","万美元","海南",5501,4995.5,10.1
2019,"01","出口","万美元","重庆",958.3,1661.1,-42.3
2019,"01","出口","万美元","四川",5643.4,7130.5,-20.9
2019,"01","出口","万美元","贵州",5412.5,2514.1,115.3
2019,"01","出口","万美元","云南",34041.7,23842.3,42.8
2019,"01","出口","万美元","西藏",108.7,65.1,67.1
2019,"01","出口","万美元","陕西",3936.9,6392.7,-38.4
2019,"01","出口","万美元","甘肃",2665.7,2993,-10.9
2019,"01","出口","万美元","青海",196.5,203,-3.2
2019,"01","出口","万美元","宁夏",925.3,1594.1,-42
2019,"01","出口","万美元","新疆",8601.5,7479.4,15
2019,"01","进口","万美元","北京",194748.4,154494.9,26.1
2019,"01","进口","万美元","天津",77396.1,47183.6,64
2019,"01","进口","万美元","河北",13802.5,47797.2,-71.1
2019,"01","进口","万美元","山西",809.7,264.6,206
2019,"01","进口","万美元","内蒙古",13993.5,10503.1,33.2
2019,"01","进口","万美元","辽宁",42233.9,55428.9,-23.8
2019,"01","进口","万美元","吉林",4509.8,8816,-48.8
2019,"01","进口","万美元","黑龙江",10822.8,17895,-39.5
2019,"01","进口","万美元","上海",241821.8,194490.5,24.3
2019,"01","进口","万美元","江苏",160597,126579.8,26.9
2019,"01","进口","万美元","浙江",69067.4,64201.7,7.6
2019,"01","进口","万美元","安徽",38951.7,30506.7,27.7
2019,"01","进口","万美元","福建",88695.1,70971.1,25
2019,"01","进口","万美元","江西",1969.2,936.6,110.2
2019,"01","进口","万美元","山东",151684.6,129657.3,17
2019,"01","进口","万美元","河南",15794.1,10518.5,50.2
2019,"01","进口","万美元","湖北",4798.7,5132.2,-6.5
2019,"01","进口","万美元","湖南",12392,14065.2,-11.9
2019,"01","进口","万美元","广东",257401,200626,28.3
2019,"01","进口","万美元","广西",50759.8,56574.8,-10.3
2019,"01","进口","万美元","海南",2330.5,2512.6,-7.2
2019,"01","进口","万美元","重庆",8562.6,11498.8,-25.5
2019,"01","进口","万美元","四川",7127.6,5412.7,31.7
2019,"01","进口","万美元","贵州",101.9,10.8,846.8
2019,"01","进口","万美元","云南",11066.3,6821.9,62.2
2019,"01","进口","万美元","西藏",0.9,133.4,-99.3
2019,"01","进口","万美元","陕西",8450.9,3057.8,176.4
2019,"01","进口","万美元","甘肃",503.9,219,130.1
2019,"01","进口","万美元","青海",30,73.9,-59.4
2019,"01","进口","万美元","宁夏",472.3,409.5,15.3
2019,"01","进口","万美元","新疆",5203.6,6613.8,-21.3
