"year","month","type","currency","V0","V1","V2","V3"
2011,"08","出口","万美元","北京",82015.9,65118.8,25.9
2011,"08","出口","万美元","天津",69509.2,59467.2,16.9
2011,"08","出口","万美元","河北",93696.8,75116.9,24.7
2011,"08","出口","万美元","山西",6452.8,5332.8,21
2011,"08","出口","万美元","内蒙古",20200,19445.9,3.9
2011,"08","出口","万美元","辽宁",287239.6,215121.4,33.5
2011,"08","出口","万美元","吉林",79910.3,65037.6,22.9
2011,"08","出口","万美元","黑龙江",53730.9,44245.2,21.4
2011,"08","出口","万美元","上海",110131.4,93220.2,18.1
2011,"08","出口","万美元","江苏",188893.9,161238.5,17.2
2011,"08","出口","万美元","浙江",289221.3,229398.6,26.1
2011,"08","出口","万美元","安徽",52267.9,40292.5,29.7
2011,"08","出口","万美元","福建",421258,303240,38.9
2011,"08","出口","万美元","江西",17332.9,16589.2,4.5
2011,"08","出口","万美元","山东",1007802.3,770320.3,30.8
2011,"08","出口","万美元","河南",67152.9,46861.6,43.3
2011,"08","出口","万美元","湖北",85574.3,63280.3,35.2
2011,"08","出口","万美元","湖南",40434.7,33265.8,21.6
2011,"08","出口","万美元","广东",418239.2,335452.5,24.7
2011,"08","出口","万美元","广西",67538.9,54425.8,24.1
2011,"08","出口","万美元","海南",35744,30054.2,18.9
2011,"08","出口","万美元","重庆",13371.6,10583.1,26.3
2011,"08","出口","万美元","四川",54346.8,42587,27.6
2011,"08","出口","万美元","贵州",14854.7,12381.7,20
2011,"08","出口","万美元","云南",103129.3,83547.9,23.4
2011,"08","出口","万美元","西藏",2544.4,3745.7,-32.1
2011,"08","出口","万美元","陕西",46607.3,34168,36.4
2011,"08","出口","万美元","甘肃",17780.6,14527.4,22.4
2011,"08","出口","万美元","青海",1572.9,954.4,64.8
2011,"08","出口","万美元","宁夏",5002.1,3921.1,27.6
2011,"08","出口","万美元","新疆",58927,51115.9,15.3
2011,"08","进口","万美元","北京",680791.5,511089.2,33.2
2011,"08","进口","万美元","天津",286186.9,224886.3,27.3
2011,"08","进口","万美元","河北",173452.6,142016.8,22.1
2011,"08","进口","万美元","山西",698.6,833.1,-16.1
2011,"08","进口","万美元","内蒙古",23183,14820.4,56.4
2011,"08","进口","万美元","辽宁",261587.8,182036.1,43.7
2011,"08","进口","万美元","吉林",43454.4,51786.9,-16.1
2011,"08","进口","万美元","黑龙江",90525.1,86108.4,5.1
2011,"08","进口","万美元","上海",581969.4,481579.6,20.8
2011,"08","进口","万美元","江苏",682328.3,578720.7,17.9
2011,"08","进口","万美元","浙江",360789.5,267705,34.8
2011,"08","进口","万美元","安徽",52609.4,34778.2,51.3
2011,"08","进口","万美元","福建",258762,204343.5,26.6
2011,"08","进口","万美元","江西",3736.7,913.6,309
2011,"08","进口","万美元","山东",1140548.2,771187.3,47.9
2011,"08","进口","万美元","河南",86426.1,65953.9,31
2011,"08","进口","万美元","湖北",15476.5,13008.5,19
2011,"08","进口","万美元","湖南",13158.9,12018.7,9.5
2011,"08","进口","万美元","广东",760148.2,599913.3,26.7
2011,"08","进口","万美元","广西",159004.2,113701.9,39.8
2011,"08","进口","万美元","海南",11143.1,3990.8,179.2
2011,"08","进口","万美元","重庆",19676.6,18396.4,7
2011,"08","进口","万美元","四川",22814.1,19154.3,19.1
2011,"08","进口","万美元","贵州",36.9,43.5,-15.3
2011,"08","进口","万美元","云南",79184.3,66879.3,18.4
2011,"08","进口","万美元","西藏",22.4,29.8,-25
2011,"08","进口","万美元","陕西",7493.4,4664,60.7
2011,"08","进口","万美元","甘肃",740.5,687.3,7.8
2011,"08","进口","万美元","青海",53.8,14.1,282.4
2011,"08","进口","万美元","宁夏",9.5,8.3,15.7
2011,"08","进口","万美元","新疆",28853.6,22103.5,30.5
