"year","month","type","currency","V0","V1","V2","V3"
2011,"06","出口","万美元","北京",63495.5,50930,24.7
2011,"06","出口","万美元","天津",52807.6,46221.4,14.2
2011,"06","出口","万美元","河北",69870.3,55629.3,25.6
2011,"06","出口","万美元","山西",4817.3,3965.2,21.5
2011,"06","出口","万美元","内蒙古",16217.8,16106.4,0.7
2011,"06","出口","万美元","辽宁",217220.9,161583,34.4
2011,"06","出口","万美元","吉林",60881.8,50323,21
2011,"06","出口","万美元","黑龙江",41796.2,34716.3,20.4
2011,"06","出口","万美元","上海",81287.4,68968.5,17.9
2011,"06","出口","万美元","江苏",140187.6,115153.1,21.7
2011,"06","出口","万美元","浙江",218364.6,171676.4,27.2
2011,"06","出口","万美元","安徽",38409.2,29565.1,29.9
2011,"06","出口","万美元","福建",319052.2,224599.9,42.1
2011,"06","出口","万美元","江西",12308.4,12026.7,2.3
2011,"06","出口","万美元","山东",743095,542205,37.1
2011,"06","出口","万美元","河南",50761.5,32698.5,55.2
2011,"06","出口","万美元","湖北",58855.5,41236.5,42.7
2011,"06","出口","万美元","湖南",30182,23439.7,28.8
2011,"06","出口","万美元","广东",295787.4,237778.7,24.4
2011,"06","出口","万美元","广西",49126.1,39300.6,25
2011,"06","出口","万美元","海南",27471,22315.2,23.1
2011,"06","出口","万美元","重庆",9528.5,7698.7,23.8
2011,"06","出口","万美元","四川",39633.7,30547.2,29.7
2011,"06","出口","万美元","贵州",8582.2,8027.4,6.9
2011,"06","出口","万美元","云南",69544.1,57366.9,21.2
2011,"06","出口","万美元","西藏",2127.8,3030.8,-29.8
2011,"06","出口","万美元","陕西",37431.2,25715.7,45.6
2011,"06","出口","万美元","甘肃",14752.1,11407.2,29.3
2011,"06","出口","万美元","青海",1163.3,739.3,57.4
2011,"06","出口","万美元","宁夏",4239.6,3052.4,38.9
2011,"06","出口","万美元","新疆",45488.1,39345.8,15.6
2011,"06","进口","万美元","北京",463563.9,356540,30
2011,"06","进口","万美元","天津",199315.5,165011.1,20.8
2011,"06","进口","万美元","河北",121181.2,95277.9,27.2
2011,"06","进口","万美元","山西",523.1,805.3,-35
2011,"06","进口","万美元","内蒙古",20965.2,7941,164
2011,"06","进口","万美元","辽宁",196478.3,132207.5,48.6
2011,"06","进口","万美元","吉林",30092.9,37437.7,-19.6
2011,"06","进口","万美元","黑龙江",77076.9,54456.1,41.5
2011,"06","进口","万美元","上海",432269,368363.9,17.3
2011,"06","进口","万美元","江苏",521234.4,432343.3,20.6
2011,"06","进口","万美元","浙江",266616.1,203195.7,31.2
2011,"06","进口","万美元","安徽",32301.7,26165.7,23.5
2011,"06","进口","万美元","福建",185611.5,154683.5,20
2011,"06","进口","万美元","江西",2258.8,537.2,320.5
2011,"06","进口","万美元","山东",791920.7,562040.3,40.9
2011,"06","进口","万美元","河南",61553.1,48435.7,27.1
2011,"06","进口","万美元","湖北",11398.8,7812,45.9
2011,"06","进口","万美元","湖南",10392.7,9605.4,8.2
2011,"06","进口","万美元","广东",545035.2,444691.6,22.6
2011,"06","进口","万美元","广西",108142.7,83097.4,30.1
2011,"06","进口","万美元","海南",8090.6,2979.3,171.6
2011,"06","进口","万美元","重庆",17233.2,16473.8,4.6
2011,"06","进口","万美元","四川",14712.1,14877.9,-1.1
2011,"06","进口","万美元","贵州",34.8,36.6,-5
2011,"06","进口","万美元","云南",58534.7,47682.4,22.8
2011,"06","进口","万美元","西藏",19.9,25.2,-21.1
2011,"06","进口","万美元","陕西",3242.6,3389.7,-4.3
2011,"06","进口","万美元","甘肃",661.5,596.8,10.8
2011,"06","进口","万美元","青海",37.6,NA,NA
2011,"06","进口","万美元","宁夏",9,NA,NA
2011,"06","进口","万美元","新疆",24680,20359.5,21.2
