"year","month","type","currency","V0","V1","V2","V3","page"
2007,"11","出口","万美元","北京",179401.2,110513.5,62.3,28
2007,"11","出口","万美元","天津",65195.8,60502.5,7.8,28
2007,"11","出口","万美元","河北",83484.5,75034,11.3,28
2007,"11","出口","万美元","山西",7345.5,5827.4,26.1,28
2007,"11","出口","万美元","内蒙古",35022.1,21699,61.4,28
2007,"11","出口","万美元","辽宁",273542.6,214879.6,27.3,28
2007,"11","出口","万美元","吉林",79381.8,69422.3,14.3,28
2007,"11","出口","万美元","黑龙江",60658.5,60208.8,0.7,28
2007,"11","出口","万美元","上海",111934.7,96653.9,15.8,28
2007,"11","出口","万美元","江苏",147825.4,124874.6,18.4,28
2007,"11","出口","万美元","浙江",263970.5,243781.2,8.3,28
2007,"11","出口","万美元","安徽",38483.8,34373.9,12,28
2007,"11","出口","万美元","福建",245696.5,216356.6,13.6,28
2007,"11","出口","万美元","江西",13647.7,13451.3,1.5,28
2007,"11","出口","万美元","山东",823743,727807.7,13.2,28
2007,"11","出口","万美元","河南",43957.3,42458.2,3.5,28
2007,"11","出口","万美元","湖北",40880.2,36207.4,12.9,28
2007,"11","出口","万美元","湖南",31375.2,28265.5,11,28
2007,"11","出口","万美元","广东",368763.1,344738,7,28
2007,"11","出口","万美元","广西",40622.5,33499.2,21.3,28
2007,"11","出口","万美元","海南",28725,22750.9,26.3,28
2007,"11","出口","万美元","重庆",12193.5,10603.9,15,28
2007,"11","出口","万美元","四川",50249.7,43348.7,15.9,28
2007,"11","出口","万美元","贵州",6534.1,6017.1,8.6,28
2007,"11","出口","万美元","云南",57976.6,50259.5,15.4,28
2007,"11","出口","万美元","西藏",5359.9,3943.8,35.9,28
2007,"11","出口","万美元","陕西",65842.7,31181.1,111.2,28
2007,"11","出口","万美元","甘肃",19576.1,14112.1,38.7,28
2007,"11","出口","万美元","青海",628.2,700.5,-10.3,28
2007,"11","出口","万美元","宁夏",3024.4,2330.7,29.8,28
2007,"11","出口","万美元","新疆",51004.2,34477.3,47.9,28
2007,"11","进口","万美元","北京",395688.6,404299.8,-2.1,29
2007,"11","进口","万美元","天津",183581.4,118439.8,55,29
2007,"11","进口","万美元","河北",109480.4,80683.3,35.7,29
2007,"11","进口","万美元","山西",642.6,325.4,97.5,29
2007,"11","进口","万美元","内蒙古",5169,5934.3,-12.9,29
2007,"11","进口","万美元","辽宁",144027.6,120503.4,19.5,29
2007,"11","进口","万美元","吉林",31053.5,22668.3,37,29
2007,"11","进口","万美元","黑龙江",19030.9,19387.7,-1.8,29
2007,"11","进口","万美元","上海",443865.4,297467.2,49.2,29
2007,"11","进口","万美元","江苏",501128.8,349927.5,43.2,29
2007,"11","进口","万美元","浙江",227181.9,159323.2,42.6,29
2007,"11","进口","万美元","安徽",35101.5,21102.6,66.3,29
2007,"11","进口","万美元","福建",149458.1,116566.6,28.2,29
2007,"11","进口","万美元","江西",1814.6,1365.2,32.9,29
2007,"11","进口","万美元","山东",606122.8,552599.5,9.7,29
2007,"11","进口","万美元","河南",50557.7,39069.7,29.4,29
2007,"11","进口","万美元","湖北",12662.1,9903.5,27.9,29
2007,"11","进口","万美元","湖南",14010.1,22462.4,-37.6,29
2007,"11","进口","万美元","广东",560633.2,426834.4,31.3,29
2007,"11","进口","万美元","广西",101162.4,82825.7,22.1,29
2007,"11","进口","万美元","海南",4255.7,3517.1,21,29
2007,"11","进口","万美元","重庆",18600.9,8126.6,128.9,29
2007,"11","进口","万美元","四川",14380.2,9585.2,50,29
2007,"11","进口","万美元","贵州",36.2,32.9,10.3,29
2007,"11","进口","万美元","云南",13320.9,7498.9,77.6,29
2007,"11","进口","万美元","西藏",65,163.5,-60.2,29
2007,"11","进口","万美元","陕西",4130.8,3050.9,35.4,29
2007,"11","进口","万美元","甘肃",545.7,180.7,202.1,29
2007,"11","进口","万美元","青海",0.2,0.1,180.1,29
2007,"11","进口","万美元","宁夏",0.5,342.6,-99.8,29
2007,"11","进口","万美元","新疆",11782.8,15805.2,-25.4,29
