"year","month","type","currency","V0","V1","V2","V3","page"
2009,"08","出口","万美元","北京",71974.5,93242.3,-22.8,28
2009,"08","出口","万美元","天津",51656.5,55294.3,-6.6,28
2009,"08","出口","万美元","河北",64850.6,65849.7,-1.5,28
2009,"08","出口","万美元","山西",3633.7,7001.1,-48.1,28
2009,"08","出口","万美元","内蒙古",14119.2,17585.9,-19.7,28
2009,"08","出口","万美元","辽宁",191003,218619.2,-12.6,28
2009,"08","出口","万美元","吉林",62828,72100.8,-12.9,28
2009,"08","出口","万美元","黑龙江",41269.9,59156.9,-30.2,28
2009,"08","出口","万美元","上海",75472.6,86875,-13.1,28
2009,"08","出口","万美元","江苏",121373.7,135301.7,-10.3,28
2009,"08","出口","万美元","浙江",190717.4,226141.5,-15.7,28
2009,"08","出口","万美元","安徽",28775.6,31827.6,-9.6,28
2009,"08","出口","万美元","福建",202566.4,195959.3,3.4,28
2009,"08","出口","万美元","江西",16973.3,15730.7,7.9,28
2009,"08","出口","万美元","山东",596554.6,657975,-9.3,28
2009,"08","出口","万美元","河南",29300.9,30231.6,-3.1,28
2009,"08","出口","万美元","湖北",45278.6,41537.6,9,28
2009,"08","出口","万美元","湖南",25766.5,26945.1,-4.4,28
2009,"08","出口","万美元","广东",294656,286965.9,2.7,28
2009,"08","出口","万美元","广西",49839.9,49540.2,0.6,28
2009,"08","出口","万美元","海南",26649,28653.5,-7,28
2009,"08","出口","万美元","重庆",9891.3,11990.6,-17.5,28
2009,"08","出口","万美元","四川",33131.7,44650.7,-25.8,28
2009,"08","出口","万美元","贵州",9782.6,6013.4,62.7,28
2009,"08","出口","万美元","云南",60427.6,47202.4,28,28
2009,"08","出口","万美元","西藏",2459.5,2219.3,10.8,28
2009,"08","出口","万美元","陕西",37185.7,56093.9,-33.7,28
2009,"08","出口","万美元","甘肃",11555.6,16618.3,-30.5,28
2009,"08","出口","万美元","青海",495.2,481.1,2.9,28
2009,"08","出口","万美元","宁夏",1663.1,2326.7,-28.5,28
2009,"08","出口","万美元","新疆",44964.5,38242,17.6,28
2009,"08","进口","万美元","北京",336172.6,593530.7,-43.4,29
2009,"08","进口","万美元","天津",148038.5,206113.7,-28.2,29
2009,"08","进口","万美元","河北",126528.4,157405.5,-19.6,29
2009,"08","进口","万美元","山西",342.5,573.5,-40.3,29
2009,"08","进口","万美元","内蒙古",7853.4,8508.3,-7.7,29
2009,"08","进口","万美元","辽宁",132009.6,137119.1,-3.7,29
2009,"08","进口","万美元","吉林",36600.1,37235.7,-1.7,29
2009,"08","进口","万美元","黑龙江",58889.7,26987.6,118.2,29
2009,"08","进口","万美元","上海",378556.9,464728.7,-18.5,29
2009,"08","进口","万美元","江苏",425575.6,425975.4,-0.1,29
2009,"08","进口","万美元","浙江",162422.2,247894.9,-34.5,29
2009,"08","进口","万美元","安徽",27994.8,30648.8,-8.7,29
2009,"08","进口","万美元","福建",167090.2,172221,-3,29
2009,"08","进口","万美元","江西",550.8,566.5,-2.8,29
2009,"08","进口","万美元","山东",528575.8,609498.2,-13.3,29
2009,"08","进口","万美元","河南",54211.2,61256.4,-11.5,29
2009,"08","进口","万美元","湖北",12172.8,10744.8,13.3,29
2009,"08","进口","万美元","湖南",13555,11254.2,20.4,29
2009,"08","进口","万美元","广东",516035.3,583306.7,-11.5,29
2009,"08","进口","万美元","广西",117931.5,131733,-10.5,29
2009,"08","进口","万美元","海南",4884.4,3475.6,40.5,29
2009,"08","进口","万美元","重庆",18590.2,25343,-26.6,29
2009,"08","进口","万美元","四川",12184.1,16469.6,-26,29
2009,"08","进口","万美元","贵州",11.1,39.9,-72.1,29
2009,"08","进口","万美元","云南",31183.4,21028.4,48.3,29
2009,"08","进口","万美元","西藏",251.4,32.1,683.8,29
2009,"08","进口","万美元","陕西",2280.3,3250,-29.8,29
2009,"08","进口","万美元","甘肃",691.6,415.9,66.3,29
2009,"08","进口","万美元","青海",13.6,NA,NA,29
2009,"08","进口","万美元","宁夏",160,229.2,-30.2,29
2009,"08","进口","万美元","新疆",13963.9,14258.6,-2.1,29
