"year","month","type","currency","V0","V1","V2","V3"
2019,"12","出口","万美元","北京",153216.2,152075.1,0.8
2019,"12","出口","万美元","天津",88375.4,88089.2,0.3
2019,"12","出口","万美元","河北",160200.7,160528,-0.2
2019,"12","出口","万美元","山西",12450.8,12366,0.7
2019,"12","出口","万美元","内蒙古",91928.9,93404.1,-1.6
2019,"12","出口","万美元","辽宁",513893.1,513522.2,0.1
2019,"12","出口","万美元","吉林",107335.8,109929.6,-2.4
2019,"12","出口","万美元","黑龙江",89565.6,91825.2,-2.5
2019,"12","出口","万美元","上海",188373,196092.7,-3.9
2019,"12","出口","万美元","江苏",369872.5,401954.3,-8
2019,"12","出口","万美元","浙江",535362.1,568707.5,-5.9
2019,"12","出口","万美元","安徽",133028.7,136610.4,-2.6
2019,"12","出口","万美元","福建",914752,1001272.8,-8.6
2019,"12","出口","万美元","江西",53525.7,58601.1,-8.7
2019,"12","出口","万美元","山东",1788961.6,1742055.4,2.7
2019,"12","出口","万美元","河南",265012,256922.3,3.1
2019,"12","出口","万美元","湖北",195968.7,186554.1,5
2019,"12","出口","万美元","湖南",132078.1,129325.6,2.1
2019,"12","出口","万美元","广东",986883.5,1027020,-3.9
2019,"12","出口","万美元","广西",188487.6,210541.6,-10.5
2019,"12","出口","万美元","海南",53360.8,50699.8,5.2
2019,"12","出口","万美元","重庆",13051.6,18950.4,-31.1
2019,"12","出口","万美元","四川",72307.7,75836,-4.7
2019,"12","出口","万美元","贵州",65905.9,60197.7,9.5
2019,"12","出口","万美元","云南",478252.5,387411.7,23.4
2019,"12","出口","万美元","西藏",1281.5,1020.9,25.5
2019,"12","出口","万美元","陕西",49061.7,63560.5,-22.8
2019,"12","出口","万美元","甘肃",30566.3,30295.1,0.9
2019,"12","出口","万美元","青海",2052.4,1938.1,5.9
2019,"12","出口","万美元","宁夏",11617,13085.4,-11.2
2019,"12","出口","万美元","新疆",110463.4,91866.4,20.2
2019,"12","进口","万美元","北京",2231236.2,1670714.8,33.5
2019,"12","进口","万美元","天津",713961.9,499457.3,42.9
2019,"12","进口","万美元","河北",321507.9,344100.4,-6.6
2019,"12","进口","万美元","山西",3453.8,2785.9,24
2019,"12","进口","万美元","内蒙古",89988.7,68022.5,32.3
2019,"12","进口","万美元","辽宁",525414.5,523006.9,0.5
2019,"12","进口","万美元","吉林",61685.6,84311.1,-26.8
2019,"12","进口","万美元","黑龙江",176432.5,139207.6,26.7
2019,"12","进口","万美元","上海",2318217,2168291.5,6.9
2019,"12","进口","万美元","江苏",1446826.6,1598933.6,-9.5
2019,"12","进口","万美元","浙江",807210.8,735654.5,9.7
2019,"12","进口","万美元","安徽",340395.7,291687.9,16.7
2019,"12","进口","万美元","福建",848718,789225.1,7.5
2019,"12","进口","万美元","江西",10652.9,14877.7,-28.4
2019,"12","进口","万美元","山东",1558434.3,1493328.6,4.4
2019,"12","进口","万美元","河南",116298,132772.3,-12.4
2019,"12","进口","万美元","湖北",52032.7,42072.9,23.7
2019,"12","进口","万美元","湖南",219310.9,149456.4,46.7
2019,"12","进口","万美元","广东",2147289.6,1995739.6,7.6
2019,"12","进口","万美元","广西",446512.9,541731.3,-17.6
2019,"12","进口","万美元","海南",43462.9,21912.6,98.3
2019,"12","进口","万美元","重庆",115456.7,98855.4,16.8
2019,"12","进口","万美元","四川",82181.7,70578,16.4
2019,"12","进口","万美元","贵州",1293.4,3575.2,-63.8
2019,"12","进口","万美元","云南",164313.1,134300,22.3
2019,"12","进口","万美元","西藏",117.9,801.2,-85.3
2019,"12","进口","万美元","陕西",58631.4,31288.1,87.4
2019,"12","进口","万美元","甘肃",7330.8,4330,69.3
2019,"12","进口","万美元","青海",529.4,553.8,-4.4
2019,"12","进口","万美元","宁夏",3315.9,5254.4,-36.9
2019,"12","进口","万美元","新疆",73261.2,57690.3,27
