"year","month","type","currency","V0","V1","V2","V3"
2007,"10","出口","万美元","北京",159921.7,93504.2,71
2007,"10","出口","万美元","天津",57887.1,53501.6,8.2
2007,"10","出口","万美元","河北",73048.1,65231.7,12
2007,"10","出口","万美元","山西",6747.3,5511.6,22.4
2007,"10","出口","万美元","内蒙古",31879.2,19347.4,64.8
2007,"10","出口","万美元","辽宁",240975.7,187490,28.5
2007,"10","出口","万美元","吉林",71750.4,60726.5,18.2
2007,"10","出口","万美元","黑龙江",54279.1,54261.7,0
2007,"10","出口","万美元","上海",97841.9,86378.9,13.3
2007,"10","出口","万美元","江苏",131197.9,111305.6,17.9
2007,"10","出口","万美元","浙江",235721.9,219234.4,7.5
2007,"10","出口","万美元","安徽",33439.9,30034.3,11.3
2007,"10","出口","万美元","福建",221980.6,192582.9,15.3
2007,"10","出口","万美元","江西",11991.5,12091.7,-0.8
2007,"10","出口","万美元","山东",727584.8,642255.1,13.3
2007,"10","出口","万美元","河南",39069.9,37548.5,4.1
2007,"10","出口","万美元","湖北",36612.7,31168.8,17.5
2007,"10","出口","万美元","湖南",27388.8,25794.8,6.2
2007,"10","出口","万美元","广东",327949.4,305916.3,7.2
2007,"10","出口","万美元","广西",35538.1,29654.7,19.8
2007,"10","出口","万美元","海南",25710.5,19960.3,28.8
2007,"10","出口","万美元","重庆",10608.5,9644.6,10
2007,"10","出口","万美元","四川",45200.4,38926.9,16.1
2007,"10","出口","万美元","贵州",5586.3,5375.5,3.9
2007,"10","出口","万美元","云南",49950.9,45462.9,9.9
2007,"10","出口","万美元","西藏",4784.9,3553.1,34.7
2007,"10","出口","万美元","陕西",56227.6,26183.3,114.7
2007,"10","出口","万美元","甘肃",16615.9,12288.4,35.2
2007,"10","出口","万美元","青海",547.6,631.5,-13.3
2007,"10","出口","万美元","宁夏",2399.4,1997.6,20.1
2007,"10","出口","万美元","新疆",42683.8,28941.7,47.5
2007,"10","进口","万美元","北京",353950.3,376347.2,-6
2007,"10","进口","万美元","天津",166943.3,113390.6,47.2
2007,"10","进口","万美元","河北",92078,75409.6,22.1
2007,"10","进口","万美元","山西",412.7,325.4,26.9
2007,"10","进口","万美元","内蒙古",4639,5571.8,-16.7
2007,"10","进口","万美元","辽宁",131441,111570.7,17.8
2007,"10","进口","万美元","吉林",29848.1,17633.5,69.3
2007,"10","进口","万美元","黑龙江",15612.1,18070.5,-13.6
2007,"10","进口","万美元","上海",396141.7,274092.2,44.5
2007,"10","进口","万美元","江苏",431139.2,318887.9,35.2
2007,"10","进口","万美元","浙江",197235.7,144547.8,36.5
2007,"10","进口","万美元","安徽",31706.4,19734.9,60.7
2007,"10","进口","万美元","福建",135751.2,109194.4,24.3
2007,"10","进口","万美元","江西",1752.8,1278.4,37.1
2007,"10","进口","万美元","山东",548903.7,507196.4,8.2
2007,"10","进口","万美元","河南",45040.2,37189.1,21.1
2007,"10","进口","万美元","湖北",11156.2,9559.3,16.7
2007,"10","进口","万美元","湖南",13146.2,21761.9,-39.6
2007,"10","进口","万美元","广东",501463.4,377437,32.9
2007,"10","进口","万美元","广西",89061.1,72523.7,22.8
2007,"10","进口","万美元","海南",3997.1,3186.5,25.4
2007,"10","进口","万美元","重庆",17803.6,8028.5,121.8
2007,"10","进口","万美元","四川",11955.5,9183.6,30.2
2007,"10","进口","万美元","贵州",36.2,27.7,30.3
2007,"10","进口","万美元","云南",11135.5,6982.3,59.5
2007,"10","进口","万美元","西藏",54.7,152.6,-64.2
2007,"10","进口","万美元","陕西",3891.8,2795.6,39.2
2007,"10","进口","万美元","甘肃",528.9,162.2,226.1
2007,"10","进口","万美元","青海",0.2,0.1,180.1
2007,"10","进口","万美元","宁夏",0.5,342.6,-99.8
2007,"10","进口","万美元","新疆",10779.1,14953.2,-27.9
