"year","month","type","currency","V0","V1","V2","V3"
2007,"09","出口",NA,"北京",147292.3,84709.4,73.9
2007,"09","出口",NA,"天津",52989.1,47311.5,12
2007,"09","出口",NA,"河北",66081.2,57147.5,15.6
2007,"09","出口",NA,"山西",6036.2,5111.4,18.1
2007,"09","出口",NA,"内蒙古",29759.1,17904,66.2
2007,"09","出口",NA,"辽宁",218317.5,166449,31.2
2007,"09","出口",NA,"吉林",64745.8,55863.4,15.9
2007,"09","出口",NA,"黑龙江",49866.9,48743,2.3
2007,"09","出口",NA,"上海",87816.7,76166.7,15.3
2007,"09","出口",NA,"江苏",118302.2,99935.5,18.4
2007,"09","出口",NA,"浙江",212377.9,195204.1,8.8
2007,"09","出口",NA,"安徽",29454.3,26169.6,12.6
2007,"09","出口",NA,"福建",204391,172105.7,18.8
2007,"09","出口",NA,"江西",10785.5,11144.5,-3.2
2007,"09","出口",NA,"山东",647752.5,568780.7,13.9
2007,"09","出口",NA,"河南",34739.6,33075.5,5
2007,"09","出口",NA,"湖北",32832.2,28594.8,14.8
2007,"09","出口",NA,"湖南",23700.1,23319.6,1.6
2007,"09","出口",NA,"广东",292932.8,270095.4,8.5
2007,"09","出口",NA,"广西",31381,25900,21.2
2007,"09","出口",NA,"海南",22581.3,17504.9,29
2007,"09","出口",NA,"重庆",9601.8,8754.2,9.7
2007,"09","出口",NA,"四川",41386.6,33946.3,21.9
2007,"09","出口",NA,"贵州",4816,4963.8,-3
2007,"09","出口",NA,"云南",42709.1,39925.9,7
2007,"09","出口",NA,"西藏",4249.8,3348.4,26.9
2007,"09","出口",NA,"陕西",50808.2,23054.1,120.4
2007,"09","出口",NA,"甘肃",15112.6,10981.4,37.6
2007,"09","出口",NA,"青海",495.7,614.5,-19.3
2007,"09","出口",NA,"宁夏",2159.4,1729.3,24.9
2007,"09","出口",NA,"新疆",35942.9,25074,43.3
2007,"09","进口",NA,"北京",312125.2,354413.6,-11.9
2007,"09","进口",NA,"天津",148177.9,102252.2,44.9
2007,"09","进口",NA,"河北",73669.3,60241.9,22.3
2007,"09","进口",NA,"山西",366.6,302.7,21.1
2007,"09","进口",NA,"内蒙古",4184.2,5241.2,-20.2
2007,"09","进口",NA,"辽宁",116924.5,101603.1,15.1
2007,"09","进口",NA,"吉林",29108.7,16260.2,79
2007,"09","进口",NA,"黑龙江",14526.2,17359.2,-16.3
2007,"09","进口",NA,"上海",356749.7,254743.1,40
2007,"09","进口",NA,"江苏",380703.1,286328.7,33
2007,"09","进口",NA,"浙江",177767.4,132186.4,34.5
2007,"09","进口",NA,"安徽",27866,18192.8,53.2
2007,"09","进口",NA,"福建",120819.3,97996.3,23.3
2007,"09","进口",NA,"江西",1644.9,1222.1,34.6
2007,"09","进口",NA,"山东",502343.8,468677.5,7.2
2007,"09","进口",NA,"河南",41515.8,34754.7,19.5
2007,"09","进口",NA,"湖北",9459.2,8613.1,9.8
2007,"09","进口",NA,"湖南",12698.8,20994.9,-39.5
2007,"09","进口",NA,"广东",448511.7,342483.9,31
2007,"09","进口",NA,"广西",76854.9,65529,17.3
2007,"09","进口",NA,"海南",3432.4,2978.9,15.2
2007,"09","进口",NA,"重庆",14887.8,8012,85.8
2007,"09","进口",NA,"四川",10718.2,8743.1,22.6
2007,"09","进口",NA,"贵州",26,16,62
2007,"09","进口",NA,"云南",8916.9,6356.4,40.3
2007,"09","进口",NA,"西藏",48.6,144.2,-66.3
2007,"09","进口",NA,"陕西",3394.1,2668.3,27.2
2007,"09","进口",NA,"甘肃",517.5,137.1,277.5
2007,"09","进口",NA,"青海",0.2,0.1,180.1
2007,"09","进口",NA,"宁夏",0.4,342.6,-99.9
2007,"09","进口",NA,"新疆",10216.7,14186.9,-28
