"year","month","type","currency","V0","V1","V2","V3"
2017,"01","出口","万美元","北京",9557.2,8851.2,8
2017,"01","出口","万美元","天津",8208.5,10529.8,-22
2017,"01","出口","万美元","河北",14441.7,14480.3,-0.3
2017,"01","出口","万美元","山西",1005.3,953.8,5.4
2017,"01","出口","万美元","内蒙古",7184.9,8766.2,-18
2017,"01","出口","万美元","辽宁",52463.5,47284.8,11
2017,"01","出口","万美元","吉林",11357.8,10393,9.3
2017,"01","出口","万美元","黑龙江",6773.1,6389.5,6
2017,"01","出口","万美元","上海",14060.2,13694.3,2.7
2017,"01","出口","万美元","江苏",33156.9,29862.7,11
2017,"01","出口","万美元","浙江",41642.1,40260.2,3.4
2017,"01","出口","万美元","安徽",10416.2,9975.8,4.4
2017,"01","出口","万美元","福建",78126,84963.9,-8
2017,"01","出口","万美元","江西",6466,5982.1,8.1
2017,"01","出口","万美元","山东",165560.1,139174.3,19
2017,"01","出口","万美元","河南",11774.1,14069.4,-16.3
2017,"01","出口","万美元","湖北",12846.3,15982.7,-19.6
2017,"01","出口","万美元","湖南",8785,8504.2,3.3
2017,"01","出口","万美元","广东",69395.4,73544.1,-5.6
2017,"01","出口","万美元","广西",17008.8,13380.3,27.1
2017,"01","出口","万美元","海南",5394.1,4764.6,13.2
2017,"01","出口","万美元","重庆",5947.7,7632.7,-22.1
2017,"01","出口","万美元","四川",6625.1,5545.9,19.5
2017,"01","出口","万美元","贵州",4948.8,6122.5,-19.2
2017,"01","出口","万美元","云南",28036.4,27998.1,0.1
2017,"01","出口","万美元","西藏",367.8,478.1,-23.1
2017,"01","出口","万美元","陕西",4735.3,5887.9,-19.6
2017,"01","出口","万美元","甘肃",3470.7,3722.5,-6.8
2017,"01","出口","万美元","青海",365.6,100.7,263
2017,"01","出口","万美元","宁夏",941.9,1695.8,-44.5
2017,"01","出口","万美元","新疆",5521.8,6238.9,-11.5
2017,"01","进口","万美元","北京",116794.7,91674.2,27.4
2017,"01","进口","万美元","天津",36620.8,31782.1,15.2
2017,"01","进口","万美元","河北",25998.7,18114.2,43.5
2017,"01","进口","万美元","山西",113.9,2945.1,-96.1
2017,"01","进口","万美元","内蒙古",8184.8,9502.9,-13.9
2017,"01","进口","万美元","辽宁",44194.1,45009.6,-1.8
2017,"01","进口","万美元","吉林",2795.9,6843.9,-59.1
2017,"01","进口","万美元","黑龙江",18977.5,15086.5,25.8
2017,"01","进口","万美元","上海",138229.1,126831.8,9
2017,"01","进口","万美元","江苏",123087.3,99449.8,23.8
2017,"01","进口","万美元","浙江",44064.2,43678.4,0.9
2017,"01","进口","万美元","安徽",20040.8,12711.3,57.7
2017,"01","进口","万美元","福建",59559.8,54610.4,9.1
2017,"01","进口","万美元","江西",949.8,440,115.9
2017,"01","进口","万美元","山东",125177.1,111609.9,12.2
2017,"01","进口","万美元","河南",13490.7,15601.6,-13.5
2017,"01","进口","万美元","湖北",3501.4,2154.2,62.5
2017,"01","进口","万美元","湖南",6262.6,3369.4,85.9
2017,"01","进口","万美元","广东",150902.5,155848.2,-3.2
2017,"01","进口","万美元","广西",47381,20390.9,132.4
2017,"01","进口","万美元","海南",1501.3,1603.9,-6.4
2017,"01","进口","万美元","重庆",4755.4,5559.2,-14.5
2017,"01","进口","万美元","四川",5666.8,5053.2,12.1
2017,"01","进口","万美元","贵州",313.2,91.9,240.9
2017,"01","进口","万美元","云南",7880.5,2572.9,206.3
2017,"01","进口","万美元","西藏",116.8,3.4,3327.8
2017,"01","进口","万美元","陕西",5384.8,2366.1,127.6
2017,"01","进口","万美元","甘肃",314.7,78,303.5
2017,"01","进口","万美元","青海",108.2,60.7,78.3
2017,"01","进口","万美元","宁夏",123.1,249,-50.6
2017,"01","进口","万美元","新疆",3443.7,4504.3,-23.5
