"year","month","type","currency","V0","V1","V2","V3","page"
2014,"04","出口","万美元",NA,31989,50815.1,-37,30
2014,"04","出口","万美元",NA,31277.6,30465.9,2.7,30
2014,"04","出口","万美元",NA,53334.3,52743.7,1.1,30
2014,"04","出口","万美元",NA,3372.2,2720.8,23.9,30
2014,"04","出口","万美元",NA,12507.2,11335.4,10.3,30
2014,"04","出口","万美元",NA,154610.7,159724.6,-3.2,30
2014,"04","出口","万美元",NA,37909.9,42695.8,-11.2,30
2014,"04","出口","万美元",NA,27965.5,24911.8,12.3,30
2014,"04","出口","万美元",NA,54193.8,53774.6,0.8,30
2014,"04","出口","万美元",NA,113485,98769.1,14.9,30
2014,"04","出口","万美元",NA,175658.8,159790.5,9.9,30
2014,"04","出口","万美元",NA,36574.2,31862.4,14.8,30
2014,"04","出口","万美元",NA,264782.9,304656.8,-13.1,30
2014,"04","出口","万美元",NA,23823,16529.1,44.1,30
2014,"04","出口","万美元",NA,502010.4,475667.6,5.5,30
2014,"04","出口","万美元",NA,54612.2,34855.8,56.7,30
2014,"04","出口","万美元",NA,52957.6,42458.6,24.7,30
2014,"04","出口","万美元",NA,31427.2,24403.4,28.8,30
2014,"04","出口","万美元",NA,236945.9,225513.1,5.1,30
2014,"04","出口","万美元",NA,52602.2,47666.7,10.4,30
2014,"04","出口","万美元",NA,20134,16384.8,22.9,30
2014,"04","出口","万美元",NA,8477.1,8013.4,5.8,30
2014,"04","出口","万美元",NA,25521.6,22056.8,15.7,30
2014,"04","出口","万美元",NA,5620.2,4600.1,22.2,30
2014,"04","出口","万美元",NA,60938,55528.6,9.7,30
2014,"04","出口","万美元",NA,1343.6,2027.6,-33.7,30
2014,"04","出口","万美元",NA,20780.7,25914.4,-19.8,30
2014,"04","出口","万美元",NA,13222.9,10023.1,31.9,30
2014,"04","出口","万美元",NA,518.5,1357,-61.8,30
2014,"04","出口","万美元",NA,8400,3229.7,160.1,30
2014,"04","出口","万美元",NA,31539.2,28046.7,12.5,30
2014,"04","进口","万美元",NA,455762.9,456462.9,-0.2,31
2014,"04","进口","万美元",NA,208010.3,159639.7,30.3,31
2014,"04","进口","万美元",NA,90508.6,82430.4,9.8,31
2014,"04","进口","万美元",NA,7488.9,1180.1,534.6,31
2014,"04","进口","万美元",NA,32525.9,13563.5,139.8,31
2014,"04","进口","万美元",NA,198807.8,191207.7,4,31
2014,"04","进口","万美元",NA,19485.3,30219.2,-35.5,31
2014,"04","进口","万美元",NA,78196.8,67161.9,16.4,31
2014,"04","进口","万美元",NA,381870.7,341189.2,11.9,31
2014,"04","进口","万美元",NA,384913.3,327824.3,17.4,31
2014,"04","进口","万美元",NA,182864.1,179960,1.6,31
2014,"04","进口","万美元",NA,64207.5,41634.5,54.2,31
2014,"04","进口","万美元",NA,219748.6,160948.3,36.5,31
2014,"04","进口","万美元",NA,8863.1,3417.7,159.3,31
2014,"04","进口","万美元",NA,1026361.2,747962.9,37.2,31
2014,"04","进口","万美元",NA,47391.6,46857.8,1.1,31
2014,"04","进口","万美元",NA,12371.5,9005.9,37.4,31
2014,"04","进口","万美元",NA,18431,13052.8,41.2,31
2014,"04","进口","万美元",NA,554821.8,472473,17.4,31
2014,"04","进口","万美元",NA,131985.1,99055.8,33.2,31
2014,"04","进口","万美元",NA,5848.3,4684.8,24.8,31
2014,"04","进口","万美元",NA,11867.6,27436.1,-56.7,31
2014,"04","进口","万美元",NA,25006.4,10744.9,132.7,31
2014,"04","进口","万美元",NA,282.1,118.6,137.9,31
2014,"04","进口","万美元",NA,69808.2,59046.6,18.2,31
2014,"04","进口","万美元",NA,67.2,4.2,1517.3,31
2014,"04","进口","万美元",NA,3308.6,4378.7,-24.4,31
2014,"04","进口","万美元",NA,1824.1,857.5,112.7,31
2014,"04","进口","万美元",NA,166.8,34.3,386.8,31
2014,"04","进口","万美元",NA,414.9,16.8,2368.9,31
2014,"04","进口","万美元",NA,14637,26752.7,-45.3,31
