"year","month","type","currency","V0","V1","V2","V3","page"
2019,"05","出口","万美元",NA,63861.3,57170.3,11.7,31
2019,"05","出口","万美元",NA,35594.5,36294.2,-1.9,31
2019,"05","出口","万美元",NA,59124.4,61823.9,-4.4,31
2019,"05","出口","万美元",NA,4276.5,6094.1,-29.8,31
2019,"05","出口","万美元",NA,44401.7,44175.1,0.5,31
2019,"05","出口","万美元",NA,200072,205733.2,-2.8,31
2019,"05","出口","万美元",NA,44030.1,47894.3,-8.1,31
2019,"05","出口","万美元",NA,37054.1,37894.5,-2.2,31
2019,"05","出口","万美元",NA,69407.2,73329.6,-5.3,31
2019,"05","出口","万美元",NA,143720.9,161707.8,-11.1,31
2019,"05","出口","万美元",NA,223365,233581.3,-4.4,31
2019,"05","出口","万美元",NA,55056,55306.3,-0.5,31
2019,"05","出口","万美元",NA,376808.8,411008.7,-8.3,31
2019,"05","出口","万美元",NA,20329.3,23481.6,-13.4,31
2019,"05","出口","万美元",NA,675698.1,680218.6,-0.7,31
2019,"05","出口","万美元",NA,102120.7,108932.6,-6.3,31
2019,"05","出口","万美元",NA,66287.6,62919.1,5.4,31
2019,"05","出口","万美元",NA,43891,46794.1,-6.2,31
2019,"05","出口","万美元",NA,383049.1,378822.2,1.1,31
2019,"05","出口","万美元",NA,66142.9,76477.3,-13.5,31
2019,"05","出口","万美元",NA,22188.9,19726.1,12.5,31
2019,"05","出口","万美元",NA,4732.2,9429.2,-49.8,31
2019,"05","出口","万美元",NA,27303,27668.2,-1.3,31
2019,"05","出口","万美元",NA,21775.8,18958.5,14.9,31
2019,"05","出口","万美元",NA,137034.9,134075.1,2.2,31
2019,"05","出口","万美元",NA,333.9,329.5,1.3,31
2019,"05","出口","万美元",NA,17959.5,30515.1,-41.1,31
2019,"05","出口","万美元",NA,10386.6,12430.3,-16.4,31
2019,"05","出口","万美元",NA,858.8,677.6,26.7,31
2019,"05","出口","万美元",NA,4489.6,5581.3,-19.6,31
2019,"05","出口","万美元",NA,38623.9,38120.1,1.3,31
2019,"05","进口","万美元",NA,907265.4,695101.2,30.5,32
2019,"05","进口","万美元",NA,243324.6,212043.3,14.8,32
2019,"05","进口","万美元",NA,102196.3,160080.2,-36.2,32
2019,"05","进口","万美元",NA,1187.2,1198.1,-0.9,32
2019,"05","进口","万美元",NA,46313.6,31063,49.1,32
2019,"05","进口","万美元",NA,201318.3,235013.7,-14.3,32
2019,"05","进口","万美元",NA,25070.2,41196.6,-39.1,32
2019,"05","进口","万美元",NA,75875.2,74683.8,1.6,32
2019,"05","进口","万美元",NA,903919.9,858847.9,5.2,32
2019,"05","进口","万美元",NA,592101.8,662713.6,-10.7,32
2019,"05","进口","万美元",NA,316237,291625.5,8.4,32
2019,"05","进口","万美元",NA,152302.9,126967.2,20,32
2019,"05","进口","万美元",NA,330438.9,319216.4,3.5,32
2019,"05","进口","万美元",NA,6121.4,7948.5,-23,32
2019,"05","进口","万美元",NA,642588.7,597600.1,7.5,32
2019,"05","进口","万美元",NA,48498.7,54521.2,-11,32
2019,"05","进口","万美元",NA,16400.8,16602.6,-1.2,32
2019,"05","进口","万美元",NA,66437.5,56675.5,17.2,32
2019,"05","进口","万美元",NA,920629.8,865827.8,6.3,32
2019,"05","进口","万美元",NA,205682.5,213251.1,-3.5,32
2019,"05","进口","万美元",NA,11879,7976.8,48.9,32
2019,"05","进口","万美元",NA,36733.7,41007.7,-10.4,32
2019,"05","进口","万美元",NA,33947.4,23559.6,44.1,32
2019,"05","进口","万美元",NA,281.1,1055.7,-73.4,32
2019,"05","进口","万美元",NA,70935.8,57416.6,23.5,32
2019,"05","进口","万美元",NA,13.5,389.8,-96.5,32
2019,"05","进口","万美元",NA,25822.8,13714.2,88.3,32
2019,"05","进口","万美元",NA,2856.4,1533.2,86.3,32
2019,"05","进口","万美元",NA,160.1,403.6,-60.3,32
2019,"05","进口","万美元",NA,1482.2,1757.7,-15.7,32
2019,"05","进口","万美元",NA,28598,26753.5,6.9,32
