"year","month","type","currency","V0","V1","V2","V3"
2009,"07","出口","万美元","北京",65581.9,79628,-17.6
2009,"07","出口","万美元","天津",46198.7,49886.4,-7.4
2009,"07","出口","万美元","河北",56278.6,57852,-2.7
2009,"07","出口","万美元","山西",3116.8,6523,-52.2
2009,"07","出口","万美元","内蒙古",12848.2,15949.7,-19.4
2009,"07","出口","万美元","辽宁",168338.5,192541.1,-12.6
2009,"07","出口","万美元","吉林",56831.4,64556.1,-12
2009,"07","出口","万美元","黑龙江",37278.9,53976,-30.9
2009,"07","出口","万美元","上海",65858.3,76346.3,-13.7
2009,"07","出口","万美元","江苏",102952.7,114954.7,-10.4
2009,"07","出口","万美元","浙江",167886.2,199764.5,-16
2009,"07","出口","万美元","安徽",25082.5,28121.4,-10.8
2009,"07","出口","万美元","福建",176715.7,171785,2.9
2009,"07","出口","万美元","江西",14879.1,13701.8,8.6
2009,"07","出口","万美元","山东",515305.2,570261.6,-9.6
2009,"07","出口","万美元","河南",25395.5,26200.3,-3.1
2009,"07","出口","万美元","湖北",38801.6,36323.4,6.8
2009,"07","出口","万美元","湖南",22745.1,23666.3,-3.9
2009,"07","出口","万美元","广东",252585.9,245761.3,2.8
2009,"07","出口","万美元","广西",43331.7,43910.2,-1.3
2009,"07","出口","万美元","海南",22810.7,24669.2,-7.5
2009,"07","出口","万美元","重庆",8463.2,10523.9,-19.6
2009,"07","出口","万美元","四川",28850.7,39084.1,-26.2
2009,"07","出口","万美元","贵州",8023.7,4387,82.9
2009,"07","出口","万美元","云南",50439.3,39449.1,27.9
2009,"07","出口","万美元","西藏",2302.7,2084.3,10.5
2009,"07","出口","万美元","陕西",32729.3,52331.1,-37.5
2009,"07","出口","万美元","甘肃",10476.1,14447.4,-27.5
2009,"07","出口","万美元","青海",430.4,441.7,-2.6
2009,"07","出口","万美元","宁夏",1450.7,2116.8,-31.5
2009,"07","出口","万美元","新疆",41640.9,35608.9,16.9
2009,"07","进口","万美元","北京",302714.2,507575.4,-40.4
2009,"07","进口","万美元","天津",120403.3,178727.2,-32.6
2009,"07","进口","万美元","河北",117987.7,136885.7,-13.8
2009,"07","进口","万美元","山西",253.9,454,-44.1
2009,"07","进口","万美元","内蒙古",6388.5,7437.2,-14.1
2009,"07","进口","万美元","辽宁",111911.1,117270.1,-4.6
2009,"07","进口","万美元","吉林",32573,36095.2,-9.8
2009,"07","进口","万美元","黑龙江",48399.1,19073.3,153.8
2009,"07","进口","万美元","上海",336876,401283.7,-16.1
2009,"07","进口","万美元","江苏",364532.9,370163.7,-1.5
2009,"07","进口","万美元","浙江",140948.5,218286.3,-35.4
2009,"07","进口","万美元","安徽",24668.7,27194.8,-9.3
2009,"07","进口","万美元","福建",138506.5,138542.3,0
2009,"07","进口","万美元","江西",507.8,519.2,-2.2
2009,"07","进口","万美元","山东",460262.4,525181.9,-12.4
2009,"07","进口","万美元","河南",43744.8,54341.5,-19.5
2009,"07","进口","万美元","湖北",11492.8,9366.1,22.7
2009,"07","进口","万美元","湖南",12532.3,9422.6,33
2009,"07","进口","万美元","广东",445304.5,496520.6,-10.3
2009,"07","进口","万美元","广西",105149.7,110113.4,-4.5
2009,"07","进口","万美元","海南",3997.2,2793.8,43.1
2009,"07","进口","万美元","重庆",18489.6,21090.2,-12.3
2009,"07","进口","万美元","四川",10814.4,12875.8,-16
2009,"07","进口","万美元","贵州",11.1,37.7,-70.5
2009,"07","进口","万美元","云南",27694.3,17828.6,55.3
2009,"07","进口","万美元","西藏",219.5,29.4,645.9
2009,"07","进口","万美元","陕西",2060.5,3074,-33
2009,"07","进口","万美元","甘肃",589.5,407.7,44.6
2009,"07","进口","万美元","青海",12.5,NA,NA
2009,"07","进口","万美元","宁夏",160,229.2,-30.2
2009,"07","进口","万美元","新疆",12660,12676.5,-0.1
