"year","month","type","currency","V0","V1","V2","V3"
2009,"10","出口","万美元","北京",88470.6,112447.3,-21.3
2009,"10","出口","万美元","天津",64448.4,69366.4,-7.1
2009,"10","出口","万美元","河北",82224.5,82298.7,-0.1
2009,"10","出口","万美元","山西",4455.6,7955.3,-44
2009,"10","出口","万美元","内蒙古",18071.5,21314.5,-15.2
2009,"10","出口","万美元","辽宁",244251.8,273637,-10.7
2009,"10","出口","万美元","吉林",75433.3,87041.5,-13.3
2009,"10","出口","万美元","黑龙江",50035.2,71857.6,-30.4
2009,"10","出口","万美元","上海",97429.6,108760.4,-10.4
2009,"10","出口","万美元","江苏",159265.6,168440.2,-5.4
2009,"10","出口","万美元","浙江",242896.1,280998.1,-13.6
2009,"10","出口","万美元","安徽",39098.7,41455.1,-5.7
2009,"10","出口","万美元","福建",262132.3,247448.3,5.9
2009,"10","出口","万美元","江西",21347.3,19523.8,9.3
2009,"10","出口","万美元","山东",769944.2,823408.2,-6.5
2009,"10","出口","万美元","河南",38660.5,37059.6,4.3
2009,"10","出口","万美元","湖北",57995.6,51403,12.8
2009,"10","出口","万美元","湖南",32932.8,33866.9,-2.8
2009,"10","出口","万美元","广东",382205.2,371751.3,2.8
2009,"10","出口","万美元","广西",66046.1,62202.4,6.2
2009,"10","出口","万美元","海南",33256.8,37492.9,-11.3
2009,"10","出口","万美元","重庆",12994.7,15019.2,-13.5
2009,"10","出口","万美元","四川",44130.8,55452.8,-20.4
2009,"10","出口","万美元","贵州",12650.3,8138.2,55.4
2009,"10","出口","万美元","云南",80500,63338.1,27.1
2009,"10","出口","万美元","西藏",3211,2729.7,17.6
2009,"10","出口","万美元","陕西",44752,64488.7,-30.6
2009,"10","出口","万美元","甘肃",16214.4,22152.4,-26.8
2009,"10","出口","万美元","青海",825.2,556.7,48.2
2009,"10","出口","万美元","宁夏",2183.3,3015.5,-27.6
2009,"10","出口","万美元","新疆",57804.4,53927.7,7.2
2009,"10","进口","万美元","北京",404493.2,766045.7,-47.2
2009,"10","进口","万美元","天津",196940.6,251593.3,-21.7
2009,"10","进口","万美元","河北",143194.8,187885.1,-23.8
2009,"10","进口","万美元","山西",450.2,619.7,-27.3
2009,"10","进口","万美元","内蒙古",9016.5,9711.6,-7.2
2009,"10","进口","万美元","辽宁",169255.1,170154.4,-0.5
2009,"10","进口","万美元","吉林",43154.6,41370.6,4.3
2009,"10","进口","万美元","黑龙江",83321.8,35689.7,133.5
2009,"10","进口","万美元","上海",471347.5,589895.5,-20.1
2009,"10","进口","万美元","江苏",530533.5,519963.5,2
2009,"10","进口","万美元","浙江",214923.2,305183.8,-29.6
2009,"10","进口","万美元","安徽",33894.3,35320.5,-4
2009,"10","进口","万美元","福建",214922.8,213236.8,0.8
2009,"10","进口","万美元","江西",606,781.8,-22.5
2009,"10","进口","万美元","山东",675984,757422.5,-10.8
2009,"10","进口","万美元","河南",63742.6,79142.4,-19.5
2009,"10","进口","万美元","湖北",14737.4,12156.1,21.2
2009,"10","进口","万美元","湖南",16813.2,13423.1,25.3
2009,"10","进口","万美元","广东",648424.4,714243.2,-9.2
2009,"10","进口","万美元","广西",142330.9,163554.1,-13
2009,"10","进口","万美元","海南",6526,5054.9,29.1
2009,"10","进口","万美元","重庆",21066.4,29182.8,-27.8
2009,"10","进口","万美元","四川",14992.6,20131.8,-25.5
2009,"10","进口","万美元","贵州",30.3,39.9,-24.1
2009,"10","进口","万美元","云南",36130.7,27941.5,29.3
2009,"10","进口","万美元","西藏",289.5,51.9,458.3
2009,"10","进口","万美元","陕西",2555.5,3811.1,-32.9
2009,"10","进口","万美元","甘肃",847.8,431.7,96.4
2009,"10","进口","万美元","青海",13.6,NA,NA
2009,"10","进口","万美元","宁夏",160.1,591,-72.9
2009,"10","进口","万美元","新疆",14970.7,15562.4,-3.8
