"year","month","type","currency","V0","V1","V2","V3","page"
2002,"05","出口","美元","北京",285459677,278071569,2.7,7
2002,"05","出口","美元","天津",140078226,160119350,-12.5,8
2002,"05","出口","美元","河北",197940514,172813227,14.5,8
2002,"05","出口","美元","山西",35564582,21275337,67.2,8
2002,"05","出口","美元","内蒙古",83385657,41823691,99.4,8
2002,"05","出口","美元","辽宁",516796996,412471412,25.3,8
2002,"05","出口","美元","吉林",305434200,310823746,-1.7,8
2002,"05","出口","美元","黑龙江",153254104,154212876,-0.6,8
2002,"05","出口","美元","上海",248384709,248918843,-0.2,8
2002,"05","出口","美元","江苏",260332766,253441437,2.7,8
2002,"05","出口","美元","浙江",618284177,627367896,-1.4,8
2002,"05","出口","美元","安徽",89071130,92752311,-4,7
2002,"05","出口","美元","福建",552352663,528168111,4.6,7
2002,"05","出口","美元","江西",38907113,68461287,-43.2,8
2002,"05","出口","美元","山东",1376965682,1312757541,4.9,8
2002,"05","出口","美元","河南",81768341,84235470,-2.9,8
2002,"05","出口","美元","湖北",63085506,48605226,29.8,8
2002,"05","出口","美元","湖南",63310395,65348278,-3.1,8
2002,"05","出口","美元","广东",996100201,893663469,11.5,8
2002,"05","出口","美元","广西",69232667,64313416,7.6,8
2002,"05","出口","美元","海南",36089143,40057754,-9.9,8
2002,"05","出口","美元","四川",98025458,110061591,-10.9,8
2002,"05","出口","美元","贵州",21153521,13451661,57.3,8
2002,"05","出口","美元","云南",99760632,86947926,14.7,8
2002,"05","出口","美元","西藏",1628166,2461662,-33.9,8
2002,"05","出口","美元","陕西",47121480,47904324,-1.6,8
2002,"05","出口","美元","甘肃",22021676,17100032,28.8,7
2002,"05","出口","美元","青海",3003683,2874367,4.5,8
2002,"05","出口","美元","宁夏",5914871,3226163,83.3,8
2002,"05","出口","美元","新疆",96627442,89552297,7.9,8
