"year","month","type","currency","V0","V1","V2","V3"
2013,"02","出口","万美元","北京",25915.4,21670.2,19.6
2013,"02","出口","万美元","天津",15393.1,15299,0.6
2013,"02","出口","万美元","河北",25599.9,20151.7,27
2013,"02","出口","万美元","山西",1368.9,1660.5,-17.6
2013,"02","出口","万美元","内蒙古",5926.9,6933.7,-14.5
2013,"02","出口","万美元","辽宁",79453.7,77149.2,3
2013,"02","出口","万美元","吉林",19824.6,19694.6,0.7
2013,"02","出口","万美元","黑龙江",11325.3,15040.7,-24.7
2013,"02","出口","万美元","上海",21724.2,24634.4,-11.8
2013,"02","出口","万美元","江苏",45997.9,41194.9,11.7
2013,"02","出口","万美元","浙江",73982.5,66930.4,10.5
2013,"02","出口","万美元","安徽",14750,12953.5,13.9
2013,"02","出口","万美元","福建",145190.9,113617.8,27.8
2013,"02","出口","万美元","江西",9274,5259.1,76.3
2013,"02","出口","万美元","山东",226774.1,217444.7,4.3
2013,"02","出口","万美元","河南",14780.9,16717.3,-11.6
2013,"02","出口","万美元","湖北",16525.2,19463.3,-15.1
2013,"02","出口","万美元","湖南",12249.2,9061.8,35.2
2013,"02","出口","万美元","广东",106528.8,101563.9,4.9
2013,"02","出口","万美元","广西",26214.6,20355.6,28.8
2013,"02","出口","万美元","海南",7550.4,7001.4,7.8
2013,"02","出口","万美元","重庆",4764.2,3514,35.6
2013,"02","出口","万美元","四川",10163.7,12124.9,-16.2
2013,"02","出口","万美元","贵州",1787.1,2059.2,-13.2
2013,"02","出口","万美元","云南",26481.9,24725.5,7.1
2013,"02","出口","万美元","西藏",698.7,439.7,58.9
2013,"02","出口","万美元","陕西",12325.1,10301,19.6
2013,"02","出口","万美元","甘肃",4827.5,9840,-50.9
2013,"02","出口","万美元","青海",716.4,399.3,79.4
2013,"02","出口","万美元","宁夏",1752.1,1212.7,44.5
2013,"02","出口","万美元","新疆",12691.4,13324,-4.7
2013,"02","进口","万美元","北京",209106.3,260157.9,-19.6
2013,"02","进口","万美元","天津",76668,74655.1,2.7
2013,"02","进口","万美元","河北",44893,42866.4,4.7
2013,"02","进口","万美元","山西",948.1,438.8,116.1
2013,"02","进口","万美元","内蒙古",7079.9,4975.5,42.3
2013,"02","进口","万美元","辽宁",99385.8,57579.6,72.6
2013,"02","进口","万美元","吉林",17366.2,8881.1,95.5
2013,"02","进口","万美元","黑龙江",24009.5,17401.7,38
2013,"02","进口","万美元","上海",149238.3,159627.3,-6.5
2013,"02","进口","万美元","江苏",154506.1,164531.7,-6.1
2013,"02","进口","万美元","浙江",87580.2,76755.6,14.1
2013,"02","进口","万美元","安徽",17506.5,17002.7,3
2013,"02","进口","万美元","福建",71482.3,61409.1,16.4
2013,"02","进口","万美元","江西",1443.6,717.4,101.2
2013,"02","进口","万美元","山东",354136.6,283428.2,24.9
2013,"02","进口","万美元","河南",18905.7,29001.6,-34.8
2013,"02","进口","万美元","湖北",3121.4,4358.9,-28.4
2013,"02","进口","万美元","湖南",5897.8,7540.8,-21.8
2013,"02","进口","万美元","广东",219535.8,193140.9,13.7
2013,"02","进口","万美元","广西",47487.9,62867.2,-24.5
2013,"02","进口","万美元","海南",2035.5,2813.5,-27.7
2013,"02","进口","万美元","重庆",13109.6,10481.9,25.1
2013,"02","进口","万美元","四川",4542.7,5179.8,-12.3
2013,"02","进口","万美元","贵州",97,10,867.1
2013,"02","进口","万美元","云南",23532.9,23715.3,-0.8
2013,"02","进口","万美元","西藏",NA,1.6,NA
2013,"02","进口","万美元","陕西",1326.3,472.4,180.7
2013,"02","进口","万美元","甘肃",420.2,297.3,41.3
2013,"02","进口","万美元","青海",NA,NA,NA
2013,"02","进口","万美元","宁夏",11.5,34.2,-66.5
2013,"02","进口","万美元","新疆",10791.5,12277.5,-12.1
