"year","month","type","currency","V0","V1","V2","V3"
2016,"01","出口","万美元","北京",8851.2,9868.8,-10.3
2016,"01","出口","万美元","天津",10529.8,11493.5,-8.4
2016,"01","出口","万美元","河北",14480.3,16441.7,-11.9
2016,"01","出口","万美元","山西",953.8,835.9,14.1
2016,"01","出口","万美元","内蒙古",8766.2,5344.7,64
2016,"01","出口","万美元","辽宁",47284.8,51694.2,-8.5
2016,"01","出口","万美元","吉林",10393,9330.5,11.4
2016,"01","出口","万美元","黑龙江",6389.5,7254.2,-11.9
2016,"01","出口","万美元","上海",13694.3,14580.4,-6.1
2016,"01","出口","万美元","江苏",29862.7,30300.4,-1.4
2016,"01","出口","万美元","浙江",40260.2,44183.7,-8.9
2016,"01","出口","万美元","安徽",9975.8,12100.5,-17.6
2016,"01","出口","万美元","福建",84963.9,90675.2,-6.3
2016,"01","出口","万美元","江西",5982.1,7459.1,-19.8
2016,"01","出口","万美元","山东",139174.3,142397.6,-2.3
2016,"01","出口","万美元","河南",14069.4,13318.7,5.6
2016,"01","出口","万美元","湖北",15982.7,17871.5,-10.6
2016,"01","出口","万美元","湖南",8504.2,8694.2,-2.2
2016,"01","出口","万美元","广东",73544.1,62199.2,18.2
2016,"01","出口","万美元","广西",13380.3,17388.3,-23
2016,"01","出口","万美元","海南",4764.6,4836.5,-1.5
2016,"01","出口","万美元","重庆",7632.7,4619,65.2
2016,"01","出口","万美元","四川",5545.9,5602.7,-1
2016,"01","出口","万美元","贵州",6122.5,2704.3,126.4
2016,"01","出口","万美元","云南",27998.1,15656.2,78.8
2016,"01","出口","万美元","西藏",478.1,245.8,94.5
2016,"01","出口","万美元","陕西",5887.9,4639.7,26.9
2016,"01","出口","万美元","甘肃",3722.5,7120.7,-47.7
2016,"01","出口","万美元","青海",100.7,229.5,-56.1
2016,"01","出口","万美元","宁夏",1695.8,1416.3,19.7
2016,"01","出口","万美元","新疆",6238.9,7709.6,-19.1
2016,"01","进口","万美元","北京",91674.2,117695,-22.1
2016,"01","进口","万美元","天津",31782.1,52975.5,-40
2016,"01","进口","万美元","河北",18114.2,18897.7,-4.1
2016,"01","进口","万美元","山西",2945.1,172,1612.7
2016,"01","进口","万美元","内蒙古",9502.9,7784.5,22.1
2016,"01","进口","万美元","辽宁",45009.6,57259.9,-21.4
2016,"01","进口","万美元","吉林",6843.9,5857.1,16.8
2016,"01","进口","万美元","黑龙江",15086.5,19006.4,-20.6
2016,"01","进口","万美元","上海",126831.8,140408.7,-9.7
2016,"01","进口","万美元","江苏",99449.8,92698.3,7.3
2016,"01","进口","万美元","浙江",43678.4,40698,7.3
2016,"01","进口","万美元","安徽",12711.3,13369.9,-4.9
2016,"01","进口","万美元","福建",54610.4,65384.5,-16.5
2016,"01","进口","万美元","江西",440,1700.2,-74.1
2016,"01","进口","万美元","山东",111609.9,158448.7,-29.6
2016,"01","进口","万美元","河南",15601.6,12095.6,29
2016,"01","进口","万美元","湖北",2154.2,2529.9,-14.8
2016,"01","进口","万美元","湖南",3369.4,2652.7,27
2016,"01","进口","万美元","广东",155848.2,161350,-3.4
2016,"01","进口","万美元","广西",20390.9,34424.7,-40.8
2016,"01","进口","万美元","海南",1603.9,1851.3,-13.4
2016,"01","进口","万美元","重庆",5559.2,8226.3,-32.4
2016,"01","进口","万美元","四川",5053.2,5874.4,-14
2016,"01","进口","万美元","贵州",91.9,2569.5,-96.4
2016,"01","进口","万美元","云南",2572.9,5163.4,-50.2
2016,"01","进口","万美元","西藏",3.4,11.2,-69.6
2016,"01","进口","万美元","陕西",2366.1,2493.1,-5.1
2016,"01","进口","万美元","甘肃",78,554.3,-85.9
2016,"01","进口","万美元","青海",60.7,104.9,-42.1
2016,"01","进口","万美元","宁夏",249,19.3,1190.1
2016,"01","进口","万美元","新疆",4504.3,4785.5,-5.9
