"year","month","type","currency","V0","V1","V2","V3"
2017,"05","出口","万美元","北京",47280,38210.5,23.7
2017,"05","出口","万美元","天津",32350.1,41577.8,-22.2
2017,"05","出口","万美元","河北",59995.4,58916.2,1.8
2017,"05","出口","万美元","山西",3485.8,3517.9,-0.9
2017,"05","出口","万美元","内蒙古",33815.8,37626.1,-10.1
2017,"05","出口","万美元","辽宁",187974.5,183056.7,2.7
2017,"05","出口","万美元","吉林",52820,48193.3,9.6
2017,"05","出口","万美元","黑龙江",33670,31172.1,8
2017,"05","出口","万美元","上海",71362.4,71514.8,-0.2
2017,"05","出口","万美元","江苏",149658.7,140445.2,6.6
2017,"05","出口","万美元","浙江",192420.1,196152.5,-1.9
2017,"05","出口","万美元","安徽",47214.3,44864.4,5.2
2017,"05","出口","万美元","福建",346466.8,369756.2,-6.3
2017,"05","出口","万美元","江西",24422.5,27015.2,-9.6
2017,"05","出口","万美元","山东",675628.4,624032.4,8.3
2017,"05","出口","万美元","河南",70707.3,78593,-10
2017,"05","出口","万美元","湖北",65365.8,70818.1,-7.7
2017,"05","出口","万美元","湖南",40032.3,36965.1,8.3
2017,"05","出口","万美元","广东",342204,353172.4,-3.1
2017,"05","出口","万美元","广西",67929,63567.1,6.9
2017,"05","出口","万美元","海南",22875.3,20839.8,9.8
2017,"05","出口","万美元","重庆",21476.2,25734.6,-16.5
2017,"05","出口","万美元","四川",26849.5,20186,33
2017,"05","出口","万美元","贵州",19484.2,22114.7,-11.9
2017,"05","出口","万美元","云南",132408.2,126091.3,5
2017,"05","出口","万美元","西藏",2398.8,2564.5,-6.5
2017,"05","出口","万美元","陕西",20809.5,24146.1,-13.8
2017,"05","出口","万美元","甘肃",12955.9,16073.5,-19.4
2017,"05","出口","万美元","青海",811,389,108.5
2017,"05","出口","万美元","宁夏",5251.9,6033.2,-13
2017,"05","出口","万美元","新疆",32022.8,29933.4,7
2017,"05","进口","万美元","北京",638260.7,565641.6,12.8
2017,"05","进口","万美元","天津",170256.5,138880.5,22.6
2017,"05","进口","万美元","河北",147746.4,93278.6,58.4
2017,"05","进口","万美元","山西",6040.7,5814,3.9
2017,"05","进口","万美元","内蒙古",28211.9,33183.6,-15
2017,"05","进口","万美元","辽宁",236129.2,223406.8,5.7
2017,"05","进口","万美元","吉林",16640.6,28555.4,-41.7
2017,"05","进口","万美元","黑龙江",44379,49803.1,-10.9
2017,"05","进口","万美元","上海",726086.2,577825.9,25.7
2017,"05","进口","万美元","江苏",549395,460330.8,19.3
2017,"05","进口","万美元","浙江",252671.1,227083.8,11.3
2017,"05","进口","万美元","安徽",99873.7,82916.4,20.5
2017,"05","进口","万美元","福建",307101.1,264810.2,16
2017,"05","进口","万美元","江西",5206.2,5076.1,2.6
2017,"05","进口","万美元","山东",610273.8,513593.7,18.8
2017,"05","进口","万美元","河南",55163.6,58496,-5.7
2017,"05","进口","万美元","湖北",17683.3,12777.1,38.4
2017,"05","进口","万美元","湖南",29929.2,16146.7,85.4
2017,"05","进口","万美元","广东",713866.6,730449.3,-2.3
2017,"05","进口","万美元","广西",243151.8,143958.3,68.9
2017,"05","进口","万美元","海南",7848.8,6348.1,23.6
2017,"05","进口","万美元","重庆",42010.6,46628.6,-9.9
2017,"05","进口","万美元","四川",29634.4,20588.2,43.9
2017,"05","进口","万美元","贵州",1203.9,496.2,142.6
2017,"05","进口","万美元","云南",42934.9,22140.8,93.9
2017,"05","进口","万美元","西藏",393.9,8.4,4583.9
2017,"05","进口","万美元","陕西",16751,12929.3,29.6
2017,"05","进口","万美元","甘肃",1167.3,870.9,34
2017,"05","进口","万美元","青海",313.1,141.5,121.3
2017,"05","进口","万美元","宁夏",1334,1302.6,2.4
2017,"05","进口","万美元","新疆",19088.1,15712.7,21.5
