"year","month","type","currency","V0","V1","V2","V3"
2014,"01","出口","万美元","北京",8465.4,12988.2,-34.8
2014,"01","出口","万美元","天津",10673.4,8378.7,27.4
2014,"01","出口","万美元","河北",17157.4,14059.3,22
2014,"01","出口","万美元","山西",1086,742.8,46.2
2014,"01","出口","万美元","内蒙古",4587.3,3440.9,33.3
2014,"01","出口","万美元","辽宁",62987.6,48581.1,29.7
2014,"01","出口","万美元","吉林",12457.2,11673.5,6.7
2014,"01","出口","万美元","黑龙江",8047.5,6021.9,33.6
2014,"01","出口","万美元","上海",13675.1,12954.8,5.6
2014,"01","出口","万美元","江苏",33052.9,26980.2,22.5
2014,"01","出口","万美元","浙江",50826.9,44784.6,13.5
2014,"01","出口","万美元","安徽",11390,8209.4,38.7
2014,"01","出口","万美元","福建",82374.4,93633,-12
2014,"01","出口","万美元","江西",9151.2,6028.9,51.8
2014,"01","出口","万美元","山东",163498.3,142173.9,15
2014,"01","出口","万美元","河南",14733.8,9764.1,50.9
2014,"01","出口","万美元","湖北",13569.9,10467.8,29.6
2014,"01","出口","万美元","湖南",8746.2,7098.1,23.2
2014,"01","出口","万美元","广东",62942.5,60871.9,3.4
2014,"01","出口","万美元","广西",18082.1,16509,9.5
2014,"01","出口","万美元","海南",5934.5,5138,15.5
2014,"01","出口","万美元","重庆",2511.7,3239.3,-22.5
2014,"01","出口","万美元","四川",10009.3,5657.5,76.9
2014,"01","出口","万美元","贵州",2194,1309.4,67.6
2014,"01","出口","万美元","云南",15430,16408.4,-6
2014,"01","出口","万美元","西藏",229.9,381,-39.7
2014,"01","出口","万美元","陕西",6452.3,6806.1,-5.2
2014,"01","出口","万美元","甘肃",5143.4,2891.2,77.9
2014,"01","出口","万美元","青海",230.6,271.7,-15.1
2014,"01","出口","万美元","宁夏",6027.5,947.5,536.1
2014,"01","出口","万美元","新疆",10734.1,7186.3,49.4
2014,"01","进口","万美元","北京",126324.5,129466.2,-2.4
2014,"01","进口","万美元","天津",54499.4,47785.1,14.1
2014,"01","进口","万美元","河北",25726.6,27246.3,-5.6
2014,"01","进口","万美元","山西",3280.9,683.2,380.3
2014,"01","进口","万美元","内蒙古",8906.9,3102.6,187.1
2014,"01","进口","万美元","辽宁",64716,60124.1,7.6
2014,"01","进口","万美元","吉林",6662.1,11478.9,-42
2014,"01","进口","万美元","黑龙江",33109.8,17391.7,90.4
2014,"01","进口","万美元","上海",114777.4,90590.3,26.7
2014,"01","进口","万美元","江苏",105006.2,95790.7,9.6
2014,"01","进口","万美元","浙江",49831.9,54844.3,-9.1
2014,"01","进口","万美元","安徽",12147.6,11962.6,1.5
2014,"01","进口","万美元","福建",55913.4,44440.9,25.8
2014,"01","进口","万美元","江西",2431.1,1068.5,127.5
2014,"01","进口","万美元","山东",250557.3,190402.5,31.6
2014,"01","进口","万美元","河南",12231.7,11800.3,3.7
2014,"01","进口","万美元","湖北",1661.3,1355.1,22.6
2014,"01","进口","万美元","湖南",4666.3,3619.6,28.9
2014,"01","进口","万美元","广东",164958.6,143347.7,15.1
2014,"01","进口","万美元","广西",33632.9,33862.8,-0.7
2014,"01","进口","万美元","海南",1907.3,1291,47.7
2014,"01","进口","万美元","重庆",3669,12235.1,-70
2014,"01","进口","万美元","四川",6022.3,3120.5,93
2014,"01","进口","万美元","贵州",89,94.3,-5.6
2014,"01","进口","万美元","云南",11001.4,12066.3,-8.8
2014,"01","进口","万美元","西藏",57.9,NA,NA
2014,"01","进口","万美元","陕西",1065.8,941.2,13.2
2014,"01","进口","万美元","甘肃",381.9,296,29
2014,"01","进口","万美元","青海",7,NA,NA
2014,"01","进口","万美元","宁夏",130.7,9.6,1257.1
2014,"01","进口","万美元","新疆",5916.1,6301.6,-6.1
