"year","month","type","currency","V0","V1","V2","V3","page"
2017,"10","出口","万美元","北京",100916.8,75758.8,33.2,30
2017,"10","出口","万美元","天津",66790.4,79244.5,-15.7,30
2017,"10","出口","万美元","河北",120100.9,120155.9,0,30
2017,"10","出口","万美元","山西",7599.8,7447.3,2,30
2017,"10","出口","万美元","内蒙古",63830.2,59127.7,8,30
2017,"10","出口","万美元","辽宁",387278,362440,6.9,30
2017,"10","出口","万美元","吉林",95890.8,91733.5,4.5,30
2017,"10","出口","万美元","黑龙江",70370.6,63227.1,11.3,30
2017,"10","出口","万美元","上海",153454.3,146839,4.5,30
2017,"10","出口","万美元","江苏",309901.9,292018.7,6.1,30
2017,"10","出口","万美元","浙江",407138.8,395023.1,3.1,30
2017,"10","出口","万美元","安徽",99646.4,92947.8,7.2,30
2017,"10","出口","万美元","福建",707458.7,730279.3,-3.1,30
2017,"10","出口","万美元","江西",44510,47873.5,-7,30
2017,"10","出口","万美元","山东",1371360.1,1312071.4,4.5,30
2017,"10","出口","万美元","河南",166338.3,163337.8,1.8,30
2017,"10","出口","万美元","湖北",157818.9,140369,12.4,30
2017,"10","出口","万美元","湖南",85603.9,79177.3,8.1,30
2017,"10","出口","万美元","广东",718800.5,734390.5,-2.1,30
2017,"10","出口","万美元","广西",158261.2,154159.8,2.7,30
2017,"10","出口","万美元","海南",43580.5,40944.8,6.4,30
2017,"10","出口","万美元","重庆",25488.1,44635.9,-42.9,30
2017,"10","出口","万美元","四川",53698.9,50081.6,7.2,30
2017,"10","出口","万美元","贵州",45430.6,40671.3,11.7,30
2017,"10","出口","万美元","云南",340789.7,342603.7,-0.5,30
2017,"10","出口","万美元","西藏",3682.2,4288.2,-14.1,30
2017,"10","出口","万美元","陕西",45818.6,43658.2,4.9,30
2017,"10","出口","万美元","甘肃",23218.6,27582.3,-15.8,30
2017,"10","出口","万美元","青海",2415.6,1337,80.7,30
2017,"10","出口","万美元","宁夏",11096.4,10273,8,30
2017,"10","出口","万美元","新疆",65456.8,58771.7,11.4,30
2017,"10","进口","万美元","北京",1302981.7,1147997.7,13.5,31
2017,"10","进口","万美元","天津",323894.6,309810,4.5,31
2017,"10","进口","万美元","河北",284753.3,185737.5,53.3,31
2017,"10","进口","万美元","山西",6700.6,13597.3,-50.7,31
2017,"10","进口","万美元","内蒙古",49623.5,45706.5,8.6,31
2017,"10","进口","万美元","辽宁",444630.2,447596.7,-0.7,31
2017,"10","进口","万美元","吉林",37828.1,56739.2,-33.3,31
2017,"10","进口","万美元","黑龙江",80988.2,121231.8,-33.2,31
2017,"10","进口","万美元","上海",1557382.2,1261101.2,23.5,31
2017,"10","进口","万美元","江苏",1060991.1,940200.7,12.8,31
2017,"10","进口","万美元","浙江",531333.7,462611.9,14.9,31
2017,"10","进口","万美元","安徽",202333,163117,24,31
2017,"10","进口","万美元","福建",633200.6,509000.4,24.4,31
2017,"10","进口","万美元","江西",12550.2,10598.5,18.4,31
2017,"10","进口","万美元","山东",1169921.5,1106010.6,5.8,31
2017,"10","进口","万美元","河南",124918.5,113736.6,9.8,31
2017,"10","进口","万美元","湖北",40553,26206.5,54.7,31
2017,"10","进口","万美元","湖南",71336.4,36235.5,96.9,31
2017,"10","进口","万美元","广东",1465295.4,1434346.6,2.2,31
2017,"10","进口","万美元","广西",468008.4,310244.8,50.9,31
2017,"10","进口","万美元","海南",18207.4,13724.7,32.7,31
2017,"10","进口","万美元","重庆",89557.7,102019.9,-12.2,31
2017,"10","进口","万美元","四川",58165.7,37104,56.8,31
2017,"10","进口","万美元","贵州",1438.8,1240.9,15.9,31
2017,"10","进口","万美元","云南",81637.8,47876.6,70.5,31
2017,"10","进口","万美元","西藏",639.5,262.9,143.2,31
2017,"10","进口","万美元","陕西",29691.4,20567.2,44.4,31
2017,"10","进口","万美元","甘肃",2126.6,1606.9,32.3,31
2017,"10","进口","万美元","青海",1177.2,224.3,424.8,31
2017,"10","进口","万美元","宁夏",3237.6,2622.7,23.4,31
2017,"10","进口","万美元","新疆",36019.9,28130.3,28,31
