"year","month","currency","cat","country","period","value","files"
2007,"08","千美元","总值","缅甸","A",117177,"2007-08-c51-t01.html"
2007,"08","千美元","第1类","缅甸","A",1820,"2007-08-c51-t01.html"
2007,"08","千美元","01章","缅甸","A",NA,"2007-08-c51-t01.html"
2007,"08","千美元","02章","缅甸","A",4,"2007-08-c51-t01.html"
2007,"08","千美元","03章","缅甸","A",NA,"2007-08-c51-t01.html"
2007,"08","千美元","04章","缅甸","A",962,"2007-08-c51-t01.html"
2007,"08","千美元","05章","缅甸","A",853,"2007-08-c51-t01.html"
2007,"08","千美元","第2类","缅甸","A",1254,"2007-08-c51-t01.html"
2007,"08","千美元","06章","缅甸","A",NA,"2007-08-c51-t01.html"
2007,"08","千美元","07章","缅甸","A",279,"2007-08-c51-t01.html"
2007,"08","千美元","08章","缅甸","A",26,"2007-08-c51-t01.html"
2007,"08","千美元","09章","缅甸","A",152,"2007-08-c51-t01.html"
2007,"08","千美元","10章","缅甸","A",171,"2007-08-c51-t01.html"
2007,"08","千美元","11章","缅甸","A",585,"2007-08-c51-t01.html"
2007,"08","千美元","12章","缅甸","A",24,"2007-08-c51-t01.html"
2007,"08","千美元","13章","缅甸","A",16,"2007-08-c51-t01.html"
2007,"08","千美元","14章","缅甸","A",NA,"2007-08-c51-t01.html"
2007,"08","千美元","第3类","缅甸","A",34,"2007-08-c51-t01.html"
2007,"08","千美元","15章","缅甸","A",34,"2007-08-c51-t01.html"
2007,"08","千美元","第4类","缅甸","A",2200,"2007-08-c51-t01.html"
2007,"08","千美元","16章","缅甸","A",NA,"2007-08-c51-t01.html"
2007,"08","千美元","17章","缅甸","A",164,"2007-08-c51-t01.html"
2007,"08","千美元","18章","缅甸","A",NA,"2007-08-c51-t01.html"
2007,"08","千美元","19章","缅甸","A",625,"2007-08-c51-t01.html"
2007,"08","千美元","20章","缅甸","A",128,"2007-08-c51-t01.html"
2007,"08","千美元","21章","缅甸","A",468,"2007-08-c51-t01.html"
2007,"08","千美元","22章","缅甸","A",615,"2007-08-c51-t01.html"
2007,"08","千美元","23章","缅甸","A",7,"2007-08-c51-t01.html"
2007,"08","千美元","24章","缅甸","A",193,"2007-08-c51-t01.html"
2007,"08","千美元","31章","缅甸","A",1002,"2007-08-c51-t01.html"
2007,"08","千美元","50章","缅甸","A",82,"2007-08-c51-t01.html"
2007,"08","千美元","51章","缅甸","A",771,"2007-08-c51-t01.html"
2007,"08","千美元","52章","缅甸","A",5278,"2007-08-c51-t01.html"
2007,"08","千美元","总值","缅甸","B",1081412,"2007-08-c51-t01.html"
2007,"08","千美元","第1类","缅甸","B",9433,"2007-08-c51-t01.html"
2007,"08","千美元","01章","缅甸","B",8,"2007-08-c51-t01.html"
2007,"08","千美元","02章","缅甸","B",37,"2007-08-c51-t01.html"
2007,"08","千美元","03章","缅甸","B",NA,"2007-08-c51-t01.html"
2007,"08","千美元","04章","缅甸","B",7128,"2007-08-c51-t01.html"
2007,"08","千美元","05章","缅甸","B",2260,"2007-08-c51-t01.html"
2007,"08","千美元","第2类","缅甸","B",8376,"2007-08-c51-t01.html"
2007,"08","千美元","06章","缅甸","B",317,"2007-08-c51-t01.html"
2007,"08","千美元","07章","缅甸","B",2951,"2007-08-c51-t01.html"
2007,"08","千美元","08章","缅甸","B",57,"2007-08-c51-t01.html"
2007,"08","千美元","09章","缅甸","B",668,"2007-08-c51-t01.html"
2007,"08","千美元","10章","缅甸","B",1048,"2007-08-c51-t01.html"
2007,"08","千美元","11章","缅甸","B",2908,"2007-08-c51-t01.html"
2007,"08","千美元","12章","缅甸","B",378,"2007-08-c51-t01.html"
2007,"08","千美元","13章","缅甸","B",48,"2007-08-c51-t01.html"
2007,"08","千美元","14章","缅甸","B",NA,"2007-08-c51-t01.html"
2007,"08","千美元","第3类","缅甸","B",338,"2007-08-c51-t01.html"
2007,"08","千美元","15章","缅甸","B",338,"2007-08-c51-t01.html"
2007,"08","千美元","第4类","缅甸","B",23217,"2007-08-c51-t01.html"
2007,"08","千美元","16章","缅甸","B",13,"2007-08-c51-t01.html"
2007,"08","千美元","17章","缅甸","B",2445,"2007-08-c51-t01.html"
2007,"08","千美元","18章","缅甸","B",0,"2007-08-c51-t01.html"
2007,"08","千美元","19章","缅甸","B",5677,"2007-08-c51-t01.html"
2007,"08","千美元","20章","缅甸","B",1104,"2007-08-c51-t01.html"
2007,"08","千美元","21章","缅甸","B",2042,"2007-08-c51-t01.html"
2007,"08","千美元","22章","缅甸","B",9262,"2007-08-c51-t01.html"
2007,"08","千美元","23章","缅甸","B",456,"2007-08-c51-t01.html"
2007,"08","千美元","24章","缅甸","B",2218,"2007-08-c51-t01.html"
2007,"08","千美元","31章","缅甸","B",11985,"2007-08-c51-t01.html"
2007,"08","千美元","50章","缅甸","B",606,"2007-08-c51-t01.html"
2007,"08","千美元","51章","缅甸","B",7533,"2007-08-c51-t01.html"
