"year","month","currency","cat","country","period","value","files"
2013,"05","千美元","总值","缅甸","A",537759,"2013-05-c04-t01.html"
2013,"05","千美元","第1类","缅甸","A",8565,"2013-05-c04-t01.html"
2013,"05","千美元","01章","缅甸","A",NA,"2013-05-c04-t01.html"
2013,"05","千美元","02章","缅甸","A",NA,"2013-05-c04-t01.html"
2013,"05","千美元","03章","缅甸","A",112,"2013-05-c04-t01.html"
2013,"05","千美元","04章","缅甸","A",393,"2013-05-c04-t01.html"
2013,"05","千美元","05章","缅甸","A",8059,"2013-05-c04-t01.html"
2013,"05","千美元","第2类","缅甸","A",3613,"2013-05-c04-t01.html"
2013,"05","千美元","06章","缅甸","A",60,"2013-05-c04-t01.html"
2013,"05","千美元","07章","缅甸","A",133,"2013-05-c04-t01.html"
2013,"05","千美元","08章","缅甸","A",436,"2013-05-c04-t01.html"
2013,"05","千美元","09章","缅甸","A",2025,"2013-05-c04-t01.html"
2013,"05","千美元","10章","缅甸","A",NA,"2013-05-c04-t01.html"
2013,"05","千美元","11章","缅甸","A",860,"2013-05-c04-t01.html"
2013,"05","千美元","12章","缅甸","A",NA,"2013-05-c04-t01.html"
2013,"05","千美元","13章","缅甸","A",99,"2013-05-c04-t01.html"
2013,"05","千美元","14章","缅甸","A",NA,"2013-05-c04-t01.html"
2013,"05","千美元","第3类","缅甸","A",NA,"2013-05-c04-t01.html"
2013,"05","千美元","15章","缅甸","A",NA,"2013-05-c04-t01.html"
2013,"05","千美元","第4类","缅甸","A",11166,"2013-05-c04-t01.html"
2013,"05","千美元","16章","缅甸","A",NA,"2013-05-c04-t01.html"
2013,"05","千美元","17章","缅甸","A",486,"2013-05-c04-t01.html"
2013,"05","千美元","18章","缅甸","A",NA,"2013-05-c04-t01.html"
2013,"05","千美元","19章","缅甸","A",478,"2013-05-c04-t01.html"
2013,"05","千美元","20章","缅甸","A",2947,"2013-05-c04-t01.html"
2013,"05","千美元","21章","缅甸","A",3096,"2013-05-c04-t01.html"
2013,"05","千美元","22章","缅甸","A",2965,"2013-05-c04-t01.html"
2013,"05","千美元","23章","缅甸","A",26,"2013-05-c04-t01.html"
2013,"05","千美元","24章","缅甸","A",1168,"2013-05-c04-t01.html"
2013,"05","千美元","31章","缅甸","A",7782,"2013-05-c04-t01.html"
2013,"05","千美元","总值","缅甸","B",2587963,"2013-05-c04-t01.html"
2013,"05","千美元","第1类","缅甸","B",28131,"2013-05-c04-t01.html"
2013,"05","千美元","01章","缅甸","B",NA,"2013-05-c04-t01.html"
2013,"05","千美元","02章","缅甸","B",NA,"2013-05-c04-t01.html"
2013,"05","千美元","03章","缅甸","B",338,"2013-05-c04-t01.html"
2013,"05","千美元","04章","缅甸","B",1888,"2013-05-c04-t01.html"
2013,"05","千美元","05章","缅甸","B",25904,"2013-05-c04-t01.html"
2013,"05","千美元","第2类","缅甸","B",13047,"2013-05-c04-t01.html"
2013,"05","千美元","06章","缅甸","B",157,"2013-05-c04-t01.html"
2013,"05","千美元","07章","缅甸","B",605,"2013-05-c04-t01.html"
2013,"05","千美元","08章","缅甸","B",3102,"2013-05-c04-t01.html"
2013,"05","千美元","09章","缅甸","B",3790,"2013-05-c04-t01.html"
2013,"05","千美元","10章","缅甸","B",NA,"2013-05-c04-t01.html"
2013,"05","千美元","11章","缅甸","B",5046,"2013-05-c04-t01.html"
2013,"05","千美元","12章","缅甸","B",211,"2013-05-c04-t01.html"
2013,"05","千美元","13章","缅甸","B",137,"2013-05-c04-t01.html"
2013,"05","千美元","14章","缅甸","B",NA,"2013-05-c04-t01.html"
2013,"05","千美元","第3类","缅甸","B",56,"2013-05-c04-t01.html"
2013,"05","千美元","15章","缅甸","B",56,"2013-05-c04-t01.html"
2013,"05","千美元","第4类","缅甸","B",50550,"2013-05-c04-t01.html"
2013,"05","千美元","16章","缅甸","B",NA,"2013-05-c04-t01.html"
2013,"05","千美元","17章","缅甸","B",2087,"2013-05-c04-t01.html"
2013,"05","千美元","18章","缅甸","B",NA,"2013-05-c04-t01.html"
2013,"05","千美元","19章","缅甸","B",2111,"2013-05-c04-t01.html"
2013,"05","千美元","20章","缅甸","B",9086,"2013-05-c04-t01.html"
2013,"05","千美元","21章","缅甸","B",14456,"2013-05-c04-t01.html"
2013,"05","千美元","22章","缅甸","B",19535,"2013-05-c04-t01.html"
