"year","month","currency","cat","country","period","value","files"
2006,"10","千美元","总值","缅甸","A",102556,"2006-10-c32-t01.html"
2006,"10","千美元","第1类","缅甸","A",1148,"2006-10-c32-t01.html"
2006,"10","千美元","01章","缅甸","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","02章","缅甸","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","03章","缅甸","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","04章","缅甸","A",891,"2006-10-c32-t01.html"
2006,"10","千美元","05章","缅甸","A",257,"2006-10-c32-t01.html"
2006,"10","千美元","第2类","缅甸","A",505,"2006-10-c32-t01.html"
2006,"10","千美元","06章","缅甸","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","07章","缅甸","A",269,"2006-10-c32-t01.html"
2006,"10","千美元","08章","缅甸","A",21,"2006-10-c32-t01.html"
2006,"10","千美元","09章","缅甸","A",52,"2006-10-c32-t01.html"
2006,"10","千美元","10章","缅甸","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","11章","缅甸","A",109,"2006-10-c32-t01.html"
2006,"10","千美元","12章","缅甸","A",37,"2006-10-c32-t01.html"
2006,"10","千美元","13章","缅甸","A",17,"2006-10-c32-t01.html"
2006,"10","千美元","14章","缅甸","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","第3类","缅甸","A",10,"2006-10-c32-t01.html"
2006,"10","千美元","15章","缅甸","A",10,"2006-10-c32-t01.html"
2006,"10","千美元","第4类","缅甸","A",5998,"2006-10-c32-t01.html"
2006,"10","千美元","16章","缅甸","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","17章","缅甸","A",337,"2006-10-c32-t01.html"
2006,"10","千美元","18章","缅甸","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","19章","缅甸","A",651,"2006-10-c32-t01.html"
2006,"10","千美元","20章","缅甸","A",149,"2006-10-c32-t01.html"
2006,"10","千美元","21章","缅甸","A",3637,"2006-10-c32-t01.html"
2006,"10","千美元","22章","缅甸","A",672,"2006-10-c32-t01.html"
2006,"10","千美元","23章","缅甸","A",118,"2006-10-c32-t01.html"
2006,"10","千美元","24章","缅甸","A",434,"2006-10-c32-t01.html"
2006,"10","千美元","31章","缅甸","A",265,"2006-10-c32-t01.html"
2006,"10","千美元","50章","缅甸","A",279,"2006-10-c32-t01.html"
2006,"10","千美元","51章","缅甸","A",602,"2006-10-c32-t01.html"
2006,"10","千美元","52章","缅甸","A",6198,"2006-10-c32-t01.html"
2006,"10","千美元","总值","缅甸","B",936028,"2006-10-c32-t01.html"
2006,"10","千美元","第1类","缅甸","B",8200,"2006-10-c32-t01.html"
2006,"10","千美元","01章","缅甸","B",2,"2006-10-c32-t01.html"
2006,"10","千美元","02章","缅甸","B",NA,"2006-10-c32-t01.html"
2006,"10","千美元","03章","缅甸","B",NA,"2006-10-c32-t01.html"
2006,"10","千美元","04章","缅甸","B",6359,"2006-10-c32-t01.html"
2006,"10","千美元","05章","缅甸","B",1838,"2006-10-c32-t01.html"
2006,"10","千美元","第2类","缅甸","B",7600,"2006-10-c32-t01.html"
2006,"10","千美元","06章","缅甸","B",657,"2006-10-c32-t01.html"
2006,"10","千美元","07章","缅甸","B",3987,"2006-10-c32-t01.html"
2006,"10","千美元","08章","缅甸","B",87,"2006-10-c32-t01.html"
2006,"10","千美元","09章","缅甸","B",621,"2006-10-c32-t01.html"
2006,"10","千美元","10章","缅甸","B",716,"2006-10-c32-t01.html"
2006,"10","千美元","11章","缅甸","B",1267,"2006-10-c32-t01.html"
2006,"10","千美元","12章","缅甸","B",235,"2006-10-c32-t01.html"
2006,"10","千美元","13章","缅甸","B",30,"2006-10-c32-t01.html"
2006,"10","千美元","14章","缅甸","B",NA,"2006-10-c32-t01.html"
2006,"10","千美元","第3类","缅甸","B",59,"2006-10-c32-t01.html"
2006,"10","千美元","15章","缅甸","B",59,"2006-10-c32-t01.html"
2006,"10","千美元","第4类","缅甸","B",46035,"2006-10-c32-t01.html"
2006,"10","千美元","16章","缅甸","B",NA,"2006-10-c32-t01.html"
2006,"10","千美元","17章","缅甸","B",1816,"2006-10-c32-t01.html"
2006,"10","千美元","18章","缅甸","B",2,"2006-10-c32-t01.html"
2006,"10","千美元","19章","缅甸","B",3707,"2006-10-c32-t01.html"
2006,"10","千美元","20章","缅甸","B",1380,"2006-10-c32-t01.html"
2006,"10","千美元","21章","缅甸","B",24128,"2006-10-c32-t01.html"
2006,"10","千美元","22章","缅甸","B",8030,"2006-10-c32-t01.html"
2006,"10","千美元","23章","缅甸","B",960,"2006-10-c32-t01.html"
2006,"10","千美元","24章","缅甸","B",6011,"2006-10-c32-t01.html"
2006,"10","千美元","31章","缅甸","B",4779,"2006-10-c32-t01.html"
2006,"10","千美元","50章","缅甸","B",1364,"2006-10-c32-t01.html"
2006,"10","千美元","51章","缅甸","B",3978,"2006-10-c32-t01.html"
2006,"10","千美元","52章","缅甸","B",43502,"2006-10-c32-t01.html"
2006,"10","千美元","总值","朝鲜","A",113826,"2006-10-c32-t01.html"
2006,"10","千美元","第1类","朝鲜","A",13150,"2006-10-c32-t01.html"
2006,"10","千美元","01章","朝鲜","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","02章","朝鲜","A",12634,"2006-10-c32-t01.html"
2006,"10","千美元","03章","朝鲜","A",147,"2006-10-c32-t01.html"
2006,"10","千美元","04章","朝鲜","A",48,"2006-10-c32-t01.html"
2006,"10","千美元","05章","朝鲜","A",321,"2006-10-c32-t01.html"
2006,"10","千美元","第2类","朝鲜","A",6690,"2006-10-c32-t01.html"
2006,"10","千美元","06章","朝鲜","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","07章","朝鲜","A",1092,"2006-10-c32-t01.html"
2006,"10","千美元","08章","朝鲜","A",65,"2006-10-c32-t01.html"
2006,"10","千美元","09章","朝鲜","A",29,"2006-10-c32-t01.html"
2006,"10","千美元","10章","朝鲜","A",2534,"2006-10-c32-t01.html"
2006,"10","千美元","11章","朝鲜","A",2653,"2006-10-c32-t01.html"
2006,"10","千美元","12章","朝鲜","A",316,"2006-10-c32-t01.html"
2006,"10","千美元","13章","朝鲜","A",1,"2006-10-c32-t01.html"
2006,"10","千美元","14章","朝鲜","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","第3类","朝鲜","A",3191,"2006-10-c32-t01.html"
2006,"10","千美元","15章","朝鲜","A",3191,"2006-10-c32-t01.html"
2006,"10","千美元","第4类","朝鲜","A",4521,"2006-10-c32-t01.html"
2006,"10","千美元","16章","朝鲜","A",1433,"2006-10-c32-t01.html"
2006,"10","千美元","17章","朝鲜","A",194,"2006-10-c32-t01.html"
2006,"10","千美元","18章","朝鲜","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","19章","朝鲜","A",289,"2006-10-c32-t01.html"
2006,"10","千美元","20章","朝鲜","A",41,"2006-10-c32-t01.html"
2006,"10","千美元","21章","朝鲜","A",169,"2006-10-c32-t01.html"
2006,"10","千美元","22章","朝鲜","A",712,"2006-10-c32-t01.html"
2006,"10","千美元","23章","朝鲜","A",391,"2006-10-c32-t01.html"
2006,"10","千美元","24章","朝鲜","A",1292,"2006-10-c32-t01.html"
2006,"10","千美元","31章","朝鲜","A",190,"2006-10-c32-t01.html"
2006,"10","千美元","50章","朝鲜","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","51章","朝鲜","A",125,"2006-10-c32-t01.html"
2006,"10","千美元","52章","朝鲜","A",237,"2006-10-c32-t01.html"
2006,"10","千美元","总值","朝鲜","B",1010917,"2006-10-c32-t01.html"
2006,"10","千美元","第1类","朝鲜","B",105469,"2006-10-c32-t01.html"
2006,"10","千美元","01章","朝鲜","B",43,"2006-10-c32-t01.html"
2006,"10","千美元","02章","朝鲜","B",93570,"2006-10-c32-t01.html"
2006,"10","千美元","03章","朝鲜","B",9618,"2006-10-c32-t01.html"
2006,"10","千美元","04章","朝鲜","B",217,"2006-10-c32-t01.html"
2006,"10","千美元","05章","朝鲜","B",2021,"2006-10-c32-t01.html"
2006,"10","千美元","第2类","朝鲜","B",55083,"2006-10-c32-t01.html"
2006,"10","千美元","06章","朝鲜","B",42,"2006-10-c32-t01.html"
2006,"10","千美元","07章","朝鲜","B",6554,"2006-10-c32-t01.html"
2006,"10","千美元","08章","朝鲜","B",1799,"2006-10-c32-t01.html"
2006,"10","千美元","09章","朝鲜","B",375,"2006-10-c32-t01.html"
2006,"10","千美元","10章","朝鲜","B",13655,"2006-10-c32-t01.html"
2006,"10","千美元","11章","朝鲜","B",22537,"2006-10-c32-t01.html"
2006,"10","千美元","12章","朝鲜","B",9371,"2006-10-c32-t01.html"
2006,"10","千美元","13章","朝鲜","B",561,"2006-10-c32-t01.html"
2006,"10","千美元","14章","朝鲜","B",188,"2006-10-c32-t01.html"
2006,"10","千美元","第3类","朝鲜","B",20150,"2006-10-c32-t01.html"
2006,"10","千美元","15章","朝鲜","B",20150,"2006-10-c32-t01.html"
2006,"10","千美元","第4类","朝鲜","B",32686,"2006-10-c32-t01.html"
2006,"10","千美元","16章","朝鲜","B",6266,"2006-10-c32-t01.html"
2006,"10","千美元","17章","朝鲜","B",1551,"2006-10-c32-t01.html"
2006,"10","千美元","18章","朝鲜","B",149,"2006-10-c32-t01.html"
2006,"10","千美元","19章","朝鲜","B",3813,"2006-10-c32-t01.html"
2006,"10","千美元","20章","朝鲜","B",672,"2006-10-c32-t01.html"
2006,"10","千美元","21章","朝鲜","B",1467,"2006-10-c32-t01.html"
2006,"10","千美元","22章","朝鲜","B",5196,"2006-10-c32-t01.html"
2006,"10","千美元","23章","朝鲜","B",1819,"2006-10-c32-t01.html"
2006,"10","千美元","24章","朝鲜","B",11753,"2006-10-c32-t01.html"
2006,"10","千美元","31章","朝鲜","B",23861,"2006-10-c32-t01.html"
2006,"10","千美元","50章","朝鲜","B",11,"2006-10-c32-t01.html"
2006,"10","千美元","51章","朝鲜","B",2248,"2006-10-c32-t01.html"
2006,"10","千美元","52章","朝鲜","B",4522,"2006-10-c32-t01.html"
2006,"10","千美元","总值","香港","A",14172333,"2006-10-c32-t01.html"
2006,"10","千美元","第1类","香港","A",77859,"2006-10-c32-t01.html"
2006,"10","千美元","01章","香港","A",22023,"2006-10-c32-t01.html"
2006,"10","千美元","02章","香港","A",31509,"2006-10-c32-t01.html"
2006,"10","千美元","03章","香港","A",16365,"2006-10-c32-t01.html"
2006,"10","千美元","04章","香港","A",7012,"2006-10-c32-t01.html"
2006,"10","千美元","05章","香港","A",950,"2006-10-c32-t01.html"
2006,"10","千美元","第2类","香港","A",31576,"2006-10-c32-t01.html"
2006,"10","千美元","06章","香港","A",678,"2006-10-c32-t01.html"
2006,"10","千美元","07章","香港","A",9961,"2006-10-c32-t01.html"
2006,"10","千美元","08章","香港","A",4674,"2006-10-c32-t01.html"
2006,"10","千美元","09章","香港","A",3931,"2006-10-c32-t01.html"
2006,"10","千美元","10章","香港","A",746,"2006-10-c32-t01.html"
2006,"10","千美元","11章","香港","A",2997,"2006-10-c32-t01.html"
2006,"10","千美元","12章","香港","A",7267,"2006-10-c32-t01.html"
2006,"10","千美元","13章","香港","A",780,"2006-10-c32-t01.html"
2006,"10","千美元","14章","香港","A",543,"2006-10-c32-t01.html"
2006,"10","千美元","第3类","香港","A",5617,"2006-10-c32-t01.html"
2006,"10","千美元","15章","香港","A",5617,"2006-10-c32-t01.html"
2006,"10","千美元","第4类","香港","A",98746,"2006-10-c32-t01.html"
2006,"10","千美元","16章","香港","A",22334,"2006-10-c32-t01.html"
2006,"10","千美元","17章","香港","A",4782,"2006-10-c32-t01.html"
2006,"10","千美元","18章","香港","A",1488,"2006-10-c32-t01.html"
2006,"10","千美元","19章","香港","A",12780,"2006-10-c32-t01.html"
2006,"10","千美元","20章","香港","A",7369,"2006-10-c32-t01.html"
2006,"10","千美元","21章","香港","A",11516,"2006-10-c32-t01.html"
2006,"10","千美元","22章","香港","A",29408,"2006-10-c32-t01.html"
2006,"10","千美元","23章","香港","A",971,"2006-10-c32-t01.html"
2006,"10","千美元","24章","香港","A",8096,"2006-10-c32-t01.html"
2006,"10","千美元","31章","香港","A",76,"2006-10-c32-t01.html"
2006,"10","千美元","50章","香港","A",14957,"2006-10-c32-t01.html"
2006,"10","千美元","51章","香港","A",20055,"2006-10-c32-t01.html"
2006,"10","千美元","52章","香港","A",293727,"2006-10-c32-t01.html"
2006,"10","千美元","总值","香港","B",122917609,"2006-10-c32-t01.html"
2006,"10","千美元","第1类","香港","B",740104,"2006-10-c32-t01.html"
2006,"10","千美元","01章","香港","B",218419,"2006-10-c32-t01.html"
2006,"10","千美元","02章","香港","B",279245,"2006-10-c32-t01.html"
2006,"10","千美元","03章","香港","B",156584,"2006-10-c32-t01.html"
2006,"10","千美元","04章","香港","B",76032,"2006-10-c32-t01.html"
2006,"10","千美元","05章","香港","B",9824,"2006-10-c32-t01.html"
2006,"10","千美元","第2类","香港","B",352025,"2006-10-c32-t01.html"
2006,"10","千美元","06章","香港","B",6848,"2006-10-c32-t01.html"
2006,"10","千美元","07章","香港","B",117559,"2006-10-c32-t01.html"
2006,"10","千美元","08章","香港","B",39231,"2006-10-c32-t01.html"
2006,"10","千美元","09章","香港","B",41514,"2006-10-c32-t01.html"
2006,"10","千美元","10章","香港","B",7922,"2006-10-c32-t01.html"
2006,"10","千美元","11章","香港","B",31962,"2006-10-c32-t01.html"
2006,"10","千美元","12章","香港","B",95236,"2006-10-c32-t01.html"
2006,"10","千美元","13章","香港","B",6846,"2006-10-c32-t01.html"
2006,"10","千美元","14章","香港","B",4906,"2006-10-c32-t01.html"
2006,"10","千美元","第3类","香港","B",43726,"2006-10-c32-t01.html"
2006,"10","千美元","15章","香港","B",43726,"2006-10-c32-t01.html"
2006,"10","千美元","第4类","香港","B",1002583,"2006-10-c32-t01.html"
2006,"10","千美元","16章","香港","B",215941,"2006-10-c32-t01.html"
2006,"10","千美元","17章","香港","B",39298,"2006-10-c32-t01.html"
2006,"10","千美元","18章","香港","B",8880,"2006-10-c32-t01.html"
2006,"10","千美元","19章","香港","B",118744,"2006-10-c32-t01.html"
2006,"10","千美元","20章","香港","B",67421,"2006-10-c32-t01.html"
2006,"10","千美元","21章","香港","B",126663,"2006-10-c32-t01.html"
2006,"10","千美元","22章","香港","B",323746,"2006-10-c32-t01.html"
2006,"10","千美元","23章","香港","B",9704,"2006-10-c32-t01.html"
2006,"10","千美元","24章","香港","B",92185,"2006-10-c32-t01.html"
2006,"10","千美元","31章","香港","B",1265,"2006-10-c32-t01.html"
2006,"10","千美元","50章","香港","B",106149,"2006-10-c32-t01.html"
2006,"10","千美元","51章","香港","B",402973,"2006-10-c32-t01.html"
2006,"10","千美元","52章","香港","B",2624997,"2006-10-c32-t01.html"
2006,"10","千美元","总值","印度","A",1401073,"2006-10-c32-t01.html"
2006,"10","千美元","第1类","印度","A",283,"2006-10-c32-t01.html"
2006,"10","千美元","01章","印度","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","02章","印度","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","03章","印度","A",19,"2006-10-c32-t01.html"
2006,"10","千美元","04章","印度","A",26,"2006-10-c32-t01.html"
2006,"10","千美元","05章","印度","A",238,"2006-10-c32-t01.html"
2006,"10","千美元","第2类","印度","A",10201,"2006-10-c32-t01.html"
2006,"10","千美元","06章","印度","A",28,"2006-10-c32-t01.html"
2006,"10","千美元","07章","印度","A",6475,"2006-10-c32-t01.html"
2006,"10","千美元","08章","印度","A",826,"2006-10-c32-t01.html"
2006,"10","千美元","09章","印度","A",2345,"2006-10-c32-t01.html"
2006,"10","千美元","10章","印度","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","11章","印度","A",NA,"2006-10-c32-t01.html"
2006,"10","千美元","12章","印度","A",490,"2006-10-c32-t01.html"
2006,"10","千美元","13章","印度","A",24,"2006-10-c32-t01.html"
2006,"10","千美元","14章","印度","A",13,"2006-10-c32-t01.html"
2006,"10","千美元","第3类","印度","A",26,"2006-10-c32-t01.html"
2006,"10","千美元","15章","印度","A",26,"2006-10-c32-t01.html"
2006,"10","千美元","第4类","印度","A",1909,"2006-10-c32-t01.html"
2006,"10","千美元","16章","印度","A",0,"2006-10-c32-t01.html"
2006,"10","千美元","17章","印度","A",415,"2006-10-c32-t01.html"
2006,"10","千美元","18章","印度","A",74,"2006-10-c32-t01.html"
2006,"10","千美元","19章","印度","A",138,"2006-10-c32-t01.html"
2006,"10","千美元","20章","印度","A",419,"2006-10-c32-t01.html"
2006,"10","千美元","21章","印度","A",250,"2006-10-c32-t01.html"
2006,"10","千美元","22章","印度","A",46,"2006-10-c32-t01.html"
2006,"10","千美元","23章","印度","A",530,"2006-10-c32-t01.html"
2006,"10","千美元","24章","印度","A",38,"2006-10-c32-t01.html"
2006,"10","千美元","31章","印度","A",14810,"2006-10-c32-t01.html"
2006,"10","千美元","50章","印度","A",33084,"2006-10-c32-t01.html"
2006,"10","千美元","51章","印度","A",2675,"2006-10-c32-t01.html"
2006,"10","千美元","52章","印度","A",14104,"2006-10-c32-t01.html"
2006,"10","千美元","总值","印度","B",11585453,"2006-10-c32-t01.html"
2006,"10","千美元","第1类","印度","B",4928,"2006-10-c32-t01.html"
2006,"10","千美元","01章","印度","B",30,"2006-10-c32-t01.html"
2006,"10","千美元","02章","印度","B",46,"2006-10-c32-t01.html"
2006,"10","千美元","03章","印度","B",35,"2006-10-c32-t01.html"
2006,"10","千美元","04章","印度","B",102,"2006-10-c32-t01.html"
2006,"10","千美元","05章","印度","B",4715,"2006-10-c32-t01.html"
2006,"10","千美元","第2类","印度","B",36600,"2006-10-c32-t01.html"
2006,"10","千美元","06章","印度","B",235,"2006-10-c32-t01.html"
2006,"10","千美元","07章","印度","B",16593,"2006-10-c32-t01.html"
2006,"10","千美元","08章","印度","B",4134,"2006-10-c32-t01.html"
