"year","month","currency","cat","country","period","value","files"
2012,"01","千美元","总值","缅甸","A",427897,"2012-01-c99-t01.html"
2012,"01","千美元","第1类","缅甸","A",781,"2012-01-c99-t01.html"
2012,"01","千美元","01章","缅甸","A",NA,"2012-01-c99-t01.html"
2012,"01","千美元","02章","缅甸","A",NA,"2012-01-c99-t01.html"
2012,"01","千美元","03章","缅甸","A",NA,"2012-01-c99-t01.html"
2012,"01","千美元","04章","缅甸","A",203,"2012-01-c99-t01.html"
2012,"01","千美元","05章","缅甸","A",578,"2012-01-c99-t01.html"
2012,"01","千美元","第2类","缅甸","A",1159,"2012-01-c99-t01.html"
2012,"01","千美元","06章","缅甸","A",NA,"2012-01-c99-t01.html"
2012,"01","千美元","07章","缅甸","A",269,"2012-01-c99-t01.html"
2012,"01","千美元","08章","缅甸","A",63,"2012-01-c99-t01.html"
2012,"01","千美元","09章","缅甸","A",21,"2012-01-c99-t01.html"
2012,"01","千美元","10章","缅甸","A",NA,"2012-01-c99-t01.html"
2012,"01","千美元","11章","缅甸","A",733,"2012-01-c99-t01.html"
2012,"01","千美元","12章","缅甸","A",73,"2012-01-c99-t01.html"
2012,"01","千美元","13章","缅甸","A",NA,"2012-01-c99-t01.html"
2012,"01","千美元","14章","缅甸","A",NA,"2012-01-c99-t01.html"
2012,"01","千美元","第3类","缅甸","A",NA,"2012-01-c99-t01.html"
2012,"01","千美元","15章","缅甸","A",NA,"2012-01-c99-t01.html"
2012,"01","千美元","第4类","缅甸","A",4191,"2012-01-c99-t01.html"
2012,"01","千美元","16章","缅甸","A",NA,"2012-01-c99-t01.html"
2012,"01","千美元","17章","缅甸","A",182,"2012-01-c99-t01.html"
2012,"01","千美元","18章","缅甸","A",NA,"2012-01-c99-t01.html"
2012,"01","千美元","19章","缅甸","A",188,"2012-01-c99-t01.html"
2012,"01","千美元","20章","缅甸","A",12,"2012-01-c99-t01.html"
2012,"01","千美元","21章","缅甸","A",1300,"2012-01-c99-t01.html"
2012,"01","千美元","22章","缅甸","A",2237,"2012-01-c99-t01.html"
2012,"01","千美元","23章","缅甸","A",271,"2012-01-c99-t01.html"
2012,"01","千美元","24章","缅甸","A",NA,"2012-01-c99-t01.html"
2012,"01","千美元","31章","缅甸","A",1991,"2012-01-c99-t01.html"
2012,"01","千美元","50章","缅甸","A",598,"2012-01-c99-t01.html"
2012,"01","千美元","51章","缅甸","A",476,"2012-01-c99-t01.html"
2012,"01","千美元","52章","缅甸","A",10018,"2012-01-c99-t01.html"
2012,"01","千美元","总值","缅甸","B",427897,"2012-01-c99-t01.html"
2012,"01","千美元","第1类","缅甸","B",781,"2012-01-c99-t01.html"
2012,"01","千美元","01章","缅甸","B",NA,"2012-01-c99-t01.html"
2012,"01","千美元","02章","缅甸","B",NA,"2012-01-c99-t01.html"
2012,"01","千美元","03章","缅甸","B",NA,"2012-01-c99-t01.html"
2012,"01","千美元","04章","缅甸","B",203,"2012-01-c99-t01.html"
2012,"01","千美元","05章","缅甸","B",578,"2012-01-c99-t01.html"
2012,"01","千美元","第2类","缅甸","B",1159,"2012-01-c99-t01.html"
2012,"01","千美元","06章","缅甸","B",NA,"2012-01-c99-t01.html"
2012,"01","千美元","07章","缅甸","B",269,"2012-01-c99-t01.html"
2012,"01","千美元","08章","缅甸","B",63,"2012-01-c99-t01.html"
2012,"01","千美元","09章","缅甸","B",21,"2012-01-c99-t01.html"
2012,"01","千美元","10章","缅甸","B",NA,"2012-01-c99-t01.html"
2012,"01","千美元","11章","缅甸","B",733,"2012-01-c99-t01.html"
2012,"01","千美元","12章","缅甸","B",73,"2012-01-c99-t01.html"
2012,"01","千美元","13章","缅甸","B",NA,"2012-01-c99-t01.html"
2012,"01","千美元","14章","缅甸","B",NA,"2012-01-c99-t01.html"
2012,"01","千美元","第3类","缅甸","B",NA,"2012-01-c99-t01.html"
2012,"01","千美元","15章","缅甸","B",NA,"2012-01-c99-t01.html"
2012,"01","千美元","第4类","缅甸","B",4191,"2012-01-c99-t01.html"
2012,"01","千美元","16章","缅甸","B",NA,"2012-01-c99-t01.html"
2012,"01","千美元","17章","缅甸","B",182,"2012-01-c99-t01.html"
2012,"01","千美元","18章","缅甸","B",NA,"2012-01-c99-t01.html"
2012,"01","千美元","19章","缅甸","B",188,"2012-01-c99-t01.html"
2012,"01","千美元","20章","缅甸","B",12,"2012-01-c99-t01.html"
2012,"01","千美元","21章","缅甸","B",1300,"2012-01-c99-t01.html"
2012,"01","千美元","22章","缅甸","B",2237,"2012-01-c99-t01.html"
2012,"01","千美元","23章","缅甸","B",271,"2012-01-c99-t01.html"
2012,"01","千美元","24章","缅甸","B",NA,"2012-01-c99-t01.html"
2012,"01","千美元","31章","缅甸","B",1991,"2012-01-c99-t01.html"
2012,"01","千美元","50章","缅甸","B",598,"2012-01-c99-t01.html"
2012,"01","千美元","51章","缅甸","B",476,"2012-01-c99-t01.html"
2012,"01","千美元","52章","缅甸","B",10018,"2012-01-c99-t01.html"
2012,"01","千美元","总值","香港","A",17083547,"2012-01-c99-t01.html"
2012,"01","千美元","第1类","香港","A",127104,"2012-01-c99-t01.html"
2012,"01","千美元","01章","香港","A",6854,"2012-01-c99-t01.html"
2012,"01","千美元","02章","香港","A",44516,"2012-01-c99-t01.html"
2012,"01","千美元","03章","香港","A",60131,"2012-01-c99-t01.html"
2012,"01","千美元","04章","香港","A",15044,"2012-01-c99-t01.html"
2012,"01","千美元","05章","香港","A",558,"2012-01-c99-t01.html"
2012,"01","千美元","第2类","香港","A",78610,"2012-01-c99-t01.html"
2012,"01","千美元","06章","香港","A",275,"2012-01-c99-t01.html"
2012,"01","千美元","07章","香港","A",41826,"2012-01-c99-t01.html"
