"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2003,"12","出口","吨","万美元","大米",0,"合计",2601118.9,49467.7,1977987.5,38039.8,31.5,30,4
2003,"12","出口","吨","万美元","大米",1,"科特迪瓦",1015911.8,14652.7,739676.5,10389.2,37.3,41,4
2003,"12","出口","吨","万美元","大米",2,"俄罗斯联邦",266463.4,6314.4,217185.7,5098.2,22.7,23.9,4
2003,"12","出口","吨","万美元","大米",3,"日本",121720.8,3724.6,96500.1,2860.5,26.1,30.2,4
2003,"12","出口","吨","万美元","小麦",0,"合计",2237480.9,26500.7,687618,7006,225.4,278.3,6
2003,"12","出口","吨","万美元","小麦",1,"韩国",871262.4,9679,537382.6,5350.3,62.1,80.9,6
2003,"12","出口","吨","万美元","小麦",2,"菲律宾",650714.4,7570.5,31375.1,321.6,1974,2254.1,6
2003,"12","出口","吨","万美元","小麦",3,"越南",295975,3605.4,6774.1,101.7,4269.2,3444.7,6
2003,"12","出口","吨","万美元","玉米",0,"合计",16389452.2,176683,11673508.3,116684.7,40.4,51.4,6
2003,"12","出口","吨","万美元","玉米",1,"韩国",8036892.8,86841.6,6137594.7,61187.5,30.9,41.9,6
2003,"12","出口","吨","万美元","玉米",2,"马来西亚",2464154.7,26151.8,2485874.7,24906.9,-0.9,5,6
2003,"12","出口","吨","万美元","玉米",3,"印度尼西亚",1605319.5,17417.4,1341914.3,13360.8,19.6,30.4,6
2003,"12","出口","吨","万美元","豆粕",0,"合计",770616.2,17154.6,1013161.1,19336.3,-23.9,-11.3,4
2003,"12","出口","吨","万美元","豆粕",1,"日本",523136.1,11530,609837.3,11707.8,-14.2,-1.5,4
2003,"12","出口","吨","万美元","豆粕",2,"韩国",99029.4,2228.2,135606,2525.8,-27,-11.8,4
2003,"12","出口","吨","万美元","豆粕",3,"马来西亚",62649.7,1377.7,123770.7,2290.2,-49.4,-39.8,4
2003,"12","出口","吨","万美元","猪肉",0,"合计",213492,26917.6,161946.7,20946.4,31.8,28.5,7
2003,"12","出口","吨","万美元","猪肉",1,"香港",75324.9,9889.3,60654,8037.8,24.2,23,7
2003,"12","出口","吨","万美元","猪肉",2,"俄罗斯联邦",70909.4,8367.1,75586.9,9352.1,-6.2,-10.5,7
2003,"12","出口","吨","万美元","猪肉",3,"朝鲜",46883.1,5642,9010.1,970.8,420.3,481.2,7
2003,"12","出口","吨","万美元","植物油",0,"合计",81203.9,8781.1,123578.5,8049.3,-34.3,9.1,6
2003,"12","出口","吨","万美元","植物油",1,"香港",33009.9,3217.4,91011.4,5054.6,-63.7,-36.3,6
2003,"12","出口","吨","万美元","植物油",2,"韩国",7564.5,974.9,7551.5,497.4,0.2,96,6
2003,"12","出口","吨","万美元","植物油",3,"意大利",6630.7,782.2,121.6,10.4,5354.1,7391.3,6
2003,"12","出口","吨","万美元","棉花",0,"合计",112448,13337.3,149896.6,17018.9,-25,-21.6,5
2003,"12","出口","吨","万美元","棉花",1,"泰国",35346.8,4257.4,15903,1662.2,122.3,156.1,5
2003,"12","出口","吨","万美元","棉花",2,"韩国",26005.8,3100,31490,3264.3,-17.4,-5,5
2003,"12","出口","吨","万美元","棉花",3,"印度尼西亚",25417,2974.4,23768.5,2451.3,6.9,21.3,5
