"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2006,"09","出口","吨","万美元","大米",0,"合计",847242.9,29099.1,532548.7,17598.4,59.1,65.4,5
2006,"09","出口","吨","万美元","大米",1,"韩国",140170.7,5304.1,91532,3154.3,53.1,68.2,5
2006,"09","出口","吨","万美元","大米",2,"日本",66590.3,4699.1,87165.8,4598.8,-23.6,2.2,5
2006,"09","出口","吨","万美元","大米",3,"俄罗斯联邦",126894,4449.9,104270.9,3515.3,21.7,26.6,5
2006,"09","进口","吨","万美元","大米",0,"合计",531599.5,20369.2,326328.9,12528.8,62.9,62.6,9
2006,"09","进口","吨","万美元","大米",1,"泰国",496413.8,19513.5,293605.5,11875.9,69.1,64.3,9
2006,"09","进口","吨","万美元","大米",2,"越南",33639.7,818,32627.7,645.9,3.1,26.6,9
2006,"09","进口","吨","万美元","大米",3,"老挝",1300,20.4,0,0,0,0,9
2006,"09","出口","吨","万美元","小麦",0,"合计",583863.8,7804.6,190767.9,2764,206.1,182.4,7
2006,"09","出口","吨","万美元","小麦",1,"菲律宾",411999.7,5423.4,124405.5,1720.7,231.2,215.2,7
2006,"09","出口","吨","万美元","小麦",2,"韩国",132718.3,1850.7,100.2,3.8,132300.5,48209.7,7
2006,"09","出口","吨","万美元","小麦",3,"越南",25547.1,343.5,26521,362.8,-3.7,-5.3,7
2006,"09","进口","吨","万美元","小麦",0,"合计",492648.4,9459.9,3213849,70885.7,-84.7,-86.7,10
2006,"09","进口","吨","万美元","小麦",1,"澳大利亚",201083.7,3622.3,883897,17867.5,-77.3,-79.7,10
2006,"09","进口","吨","万美元","小麦",2,"美国",182035.2,3255.7,350733.5,7683.4,-48.1,-57.6,10
2006,"09","进口","吨","万美元","小麦",3,"加拿大",94409.8,1961.8,1403309.6,32910.7,-93.3,-94,10
2006,"09","出口","吨","万美元","玉米",0,"合计",2269541.4,28685.4,7153487.1,90752.4,-68.3,-68.4,7
2006,"09","出口","吨","万美元","玉米",1,"韩国",1557386.7,19588.1,4796652.1,60723.7,-67.5,-67.7,7
2006,"09","出口","吨","万美元","玉米",2,"日本",255988.7,3340.7,590337.9,7774.6,-56.6,-57,7
2006,"09","出口","吨","万美元","玉米",3,"马来西亚",216125.6,2665.3,426629,5326.3,-49.3,-50,7
2006,"09","进口","吨","万美元","玉米",0,"合计",59652.2,1059.7,1340.3,93.1,4350.5,1038.5,11
2006,"09","进口","吨","万美元","玉米",1,"美国",57098.8,899.3,415.6,23.4,13639.1,3741.1,11
2006,"09","进口","吨","万美元","玉米",2,"印度",37.8,67.6,45,16.7,-15.9,306,11
2006,"09","进口","吨","万美元","玉米",3,"老挝",2190,27.1,0,0,0,0,11
2006,"09","进口","吨","万美元","大豆",0,"合计",21252243.5,555605.8,19525523.9,584023.4,8.8,-4.9,9
2006,"09","进口","吨","万美元","大豆",1,"巴西",9372446.8,242906.1,5580136,171832.9,68,41.4,9
2006,"09","进口","吨","万美元","大豆",2,"美国",6663206.6,178650.7,8002662.6,233093.8,-16.7,-23.4,9
2006,"09","进口","吨","万美元","大豆",3,"阿根廷",4853917.1,124763.6,5819519.2,175271.8,-16.6,-28.8,9
2006,"09","出口","吨","万美元","豆粕",0,"合计",241785,6249.6,463477.5,12444.6,-47.8,-49.8,5
2006,"09","出口","吨","万美元","豆粕",1,"日本",197893.4,5134.4,419653.5,11240,-52.8,-54.3,5
2006,"09","出口","吨","万美元","豆粕",2,"韩国",26739.6,493.7,16899.8,348.4,58.2,41.7,5
2006,"09","出口","吨","万美元","豆粕",3,"美国",5456.5,216.5,5118.3,228,6.6,-5.1,5
2006,"09","进口","吨","万美元","豆粕",0,"合计",663869.4,14827.7,30083.2,884.6,2106.8,1576.2,9
2006,"09","进口","吨","万美元","豆粕",1,"印度",500801.3,11136.1,26858,684.4,1764.6,1527.2,9
2006,"09","进口","吨","万美元","豆粕",2,"阿根廷",85779,1835.8,0,0,0,0,9
2006,"09","进口","吨","万美元","豆粕",3,"巴西",71255.7,1480.9,0,0,0,0,9
2006,"09","出口","吨","万美元","猪肉",0,"合计",207474.5,30061.2,198736.3,32602.6,4.4,-7.8,8
2006,"09","出口","吨","万美元","猪肉",1,"香港",76300.6,11651.3,59251,10493,28.8,11,8
2006,"09","出口","吨","万美元","猪肉",2,"朝鲜",56369.3,7859,57880.3,9040.5,-2.6,-13.1,8
2006,"09","出口","吨","万美元","猪肉",3,"越南",22927.2,2727.7,0,0,0,0,8
2006,"09","出口","吨","万美元","植物油",0,"合计",317406.2,22366.1,145677.4,13621.1,117.9,64.2,7
2006,"09","出口","吨","万美元","植物油",1,"荷兰",92048.7,5584,1063.9,184.2,8552.3,2931.5,7
2006,"09","出口","吨","万美元","植物油",2,"香港",36978.3,3158.3,26996.4,2586.8,37,22.1,7
2006,"09","出口","吨","万美元","植物油",3,"日本",36432.6,2470.3,19085.5,1869.3,90.9,32.2,7
2006,"09","进口","吨","万美元","菜籽油",0,"合计",4027.5,231.7,137510.2,8208,-97.1,-97.2,9
2006,"09","进口","吨","万美元","菜籽油",1,"加拿大",3726.7,196,136990,8162.6,-97.3,-97.6,9
2006,"09","进口","吨","万美元","菜籽油",2,"澳大利亚",181.1,23.1,284.8,31.9,-36.4,-27.7,9
2006,"09","进口","吨","万美元","菜籽油",3,"马来西亚",72,5.2,134.7,8.5,-46.5,-39.5,9
2006,"09","进口","吨","万美元","豆油",0,"合计",1076973,53750,1255118.1,68288.3,-14.2,-21.3,9
2006,"09","进口","吨","万美元","豆油",1,"阿根廷",854176.6,42717.8,1028260.3,55900.7,-16.9,-23.6,9
2006,"09","进口","吨","万美元","豆油",2,"巴西",219933.8,10876.8,225858.1,12317,-2.6,-11.7,9
2006,"09","进口","吨","万美元","豆油",3,"美国",2804.1,147.6,798.9,41.6,251,254.4,9
