"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2020,"02","出口","吨；","万美元","大米",0,"合计",182879.9,8459.8,289568.8,10269,-36.8,-17.6,8
2020,"02","出口","吨；","万美元","大米",1,"日本",24680,2084.7,200,24.4,12240,8444,8
2020,"02","出口","吨；","万美元","大米",2,"韩国",22022,1625.6,500,41.6,4304.4,3809.5,8
2020,"02","出口","吨；","万美元","大米",3,"巴布亚新几内亚",26239.5,945.3,15425.5,557.8,70.1,69.5,8
2020,"02","进口","吨；","万美元","大米",0,"character(0)",NA,NA,NA,NA,NA,NA,12
2020,"02","出口","吨；","万美元","小麦",0,"合计",NA,3895.5,164.6,NA,NA,NA,10
2020,"02","出口","吨；","万美元","小麦",1,"印度尼西亚",2928.8,896.4,5419.3,2173.1,-46,-58.7,10
2020,"02","出口","吨；","万美元","小麦",2,NA,NA,NA,NA,NA,NA,NA,10
2020,"02","进口","吨；","万美元","小麦",0,"character(0)",NA,NA,NA,NA,NA,NA,13
2020,"02","出口","吨；","万美元","玉米",0,"合计",1190.5,45.7,422.7,19.4,181.7,135.2,10
2020,"02","出口","吨；","万美元","玉米",1,"朝鲜",1184,31.7,413.4,12,186.4,164.7,10
2020,"02","出口","吨；","万美元","玉米",2,"泰国",6.5,14,NA,NA,NA,NA,10
2020,"02","进口","吨；","万美元","玉米",0,"合计",932580.4,19961,566316.6,12342.1,64.7,61.7,14
2020,"02","进口","吨；","万美元","玉米",1,"乌克兰",804826.9,17110.6,551430.5,11947.6,46,43.2,14
2020,"02","进口","吨；","万美元","玉米",2,"保加利亚",107046.5,2502.5,NA,NA,NA,NA,14
2020,"02","进口","吨；","万美元","玉米",3,"俄罗斯联邦",19216.8,196.7,10588.8,177.4,81.5,10.9,14
2020,"02","进口","吨；","万美元","大豆",0,"合计",547934,526227.1,14.2,4.1,NA,NA,12
2020,"02","进口","吨；","万美元","大豆",1,"2",NA,NA,NA,NA,NA,NA,12
2020,"02","进口","吨；","万美元","大豆",1,"美国",6101940.1,245591,1043525.7,42837.5,484.7,473.3,12
