"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2020,"03","出口","吨；","万美元","大米",0,"合计",521454.7,21391.8,479180.7,18987.6,8.8,12.7,8
2020,"03","出口","吨；","万美元","大米",1,"韩国",44022,3260,36000,2776,22.3,17.4,8
2020,"03","出口","吨；","万美元","大米",2,"日本",36820,3117.5,200,24.4,18310,12676.5,8
2020,"03","出口","吨；","万美元","大米",3,"埃及",87000,2482.8,185000,5236.3,-53,-52.6,8
2020,"03","进口","吨；","万美元","大米",0,"character(0)",NA,NA,NA,NA,NA,NA,12
2020,"03","出口","吨；","万美元","小麦",0,"合计",NA,3895.5,164.6,NA,NA,NA,10
2020,"03","出口","吨；","万美元","小麦",1,"印度尼西亚",6532.9,2318.6,9765.2,3952,-33.1,-41.3,10
2020,"03","出口","吨；","万美元","小麦",2,"比利时",3490.4,938.4,8092.3,2480.7,-56.9,-62.2,10
2020,"03","进口","吨；","万美元","小麦",0,"character(0)",NA,NA,NA,NA,NA,NA,13
2020,"03","出口","吨；","万美元","玉米",0,"合计",1190.5,45.7,1505.7,47.1,-20.9,-2.9,10
2020,"03","出口","吨；","万美元","玉米",1,"朝鲜",1184,31.7,1471.4,39.5,-19.5,-19.6,10
2020,"03","出口","吨；","万美元","玉米",2,"泰国",6.5,14,NA,NA,NA,NA,10
2020,"03","出口","吨；","万美元","玉米",3,"黎巴嫩",0,0,NA,NA,NA,NA,10
2020,"03","进口","吨；","万美元","玉米",0,"合计",1251061.9,26900.7,983001.6,21569.6,27.3,24.7,14
2020,"03","进口","吨；","万美元","玉米",1,"乌克兰",1108622.4,23581.2,959287.9,20667.5,15.6,14.1,14
2020,"03","进口","吨；","万美元","玉米",2,"保加利亚",112203.5,2610.9,NA,NA,NA,NA,14
2020,"03","进口","吨；","万美元","玉米",3,"俄罗斯联邦",27564.1,296.6,16511.5,296.3,66.9,0.1,14
2020,"03","进口","吨；","万美元","大豆",0,"合计",718729.9,726495.7,6.2,-1.1,NA,NA,12
2020,"03","进口","吨；","万美元","大豆",2,"7",NA,NA,NA,NA,NA,NA,12
2020,"03","进口","吨；","万美元","大豆",1,"美国",7813207.6,314446.9,2554605.9,103432,205.8,204,12
2020,"03","进口","吨；","万美元","大豆",2,"巴西",7239186.6,295915.5,9711710.3,424418.2,-25.5,-30.3,12
2020,"03","出口","吨；","万美元","豆粕",0,"合计",149968.1,6732,152977.7,7462.9,-2,-9.8,8
2020,"03","出口","吨；","万美元","豆粕",1,"日本",74999.7,2741.3,68430,2667.2,9.6,2.8,8
2020,"03","出口","吨；","万美元","豆粕",2,"委内瑞拉",35321,1804.3,NA,NA,NA,NA,8
2020,"03","出口","吨；","万美元","豆粕",3,"荷兰",6961.8,391.6,14884.7,865.3,-53.2,-54.7,8
2020,"03","进口","吨；","万美元","豆粕",0,"合计",4084.9,309,3073.4,221.1,32.9,39.7,12
2020,"03","进口","吨；","万美元","豆粕",1,"丹麦",3800,292.4,2675,197.8,42.1,47.8,12
2020,"03","进口","吨；","万美元","豆粕",2,"荷兰",165,9,NA,NA,NA,NA,12
2020,"03","进口","吨；","万美元","豆粕",3,"中国",119.9,7.6,NA,NA,NA,NA,12
2020,"03","出口","吨；","万美元","猪肉",0,"合计",2652,2127.7,5702.4,2689.3,-53.5,-20.9,11
2020,"03","出口","吨；","万美元","猪肉",1,"香港",2270.4,1796.5,5073.3,2385.9,-55.2,-24.7,11
2020,"03","出口","吨；","万美元","猪肉",2,"澳门",381.6,331.2,629.1,303.4,-39.3,9.2,11
2020,"03","进口","吨；","万美元","猪肉",0,"合计及其副产品",1196511.4,348217.3,549372.5,94316.7,117.8,269.2,14
2020,"03","进口","吨；","万美元","猪肉",1,"西班牙",214717,66699.6,93951.2,17435.2,128.5,282.6,14
2020,"03","进口","吨；","万美元","猪肉",2,"德国",202907.6,56503.6,96294.5,16663.7,110.7,239.1,14
2020,"03","进口","吨；","万美元","猪肉",3,"美国",211646.9,52385.5,46744.8,6535.9,352.8,701.5,14
2020,"03","出口","吨；","万美元","植物油",0,"合计",41124.7,7120.4,56754.7,8012.9,-27.5,-11.1,10
2020,"03","出口","吨；","万美元","植物油",1,"朝鲜",16592.4,1644.1,23954.8,2534.3,-30.7,-35.1,10
2020,"03","出口","吨；","万美元","植物油",2,"香港",10223.4,1321.6,19839.5,1926,-48.5,-31.4,10
2020,"03","出口","吨；","万美元","植物油",3,"荷兰",603.7,876.7,365.8,486.8,65,80.1,10
2020,"03","进口","吨；","万美元","菜籽油",0,"合计",347980.9,28687.3,316441.5,26686.6,10,7.5,12
2020,"03","进口","吨；","万美元","菜籽油",1,"加拿大",174959.4,13933.2,232638.6,19603,-24.8,-28.9,12
2020,"03","进口","吨；","万美元","菜籽油",2,NA,NA,NA,NA,NA,NA,NA,12
2020,"03","进口","吨；","万美元","菜籽油",83832,"6835.4",16918.6,1287.7,395.5,430.8,NA,NA,12
2020,"03","进口","吨；","万美元","豆油",0,"合计",149259.2,11374.8,134365.5,10350.4,11.1,9.9,12
2020,"03","进口","吨；","万美元","豆油",1,"俄罗斯联邦",68414.2,5277.5,17775.7,1225,284.9,330.8,12
2020,"03","进口","吨；","万美元","豆油",2,"乌克兰",35882.4,2768.5,6721.3,498.3,433.9,455.6,12
2020,"03","进口","吨；","万美元","豆油",3,"阿根廷",29000,2129.2,95745.6,7502.5,-69.7,-71.6,12
2020,"03","出口","吨；","万美元","棉花",0,"合计",979,183.4,5186.8,1009,-81.1,-81.8,9
2020,"03","出口","吨；","万美元","棉花",1,"越南",705.9,131.7,1612,291.4,-56.2,-54.8,9
2020,"03","出口","吨；","万美元","棉花",2,"朝鲜",115.2,25,143.2,30.5,-19.6,-18.2,9
2020,"03","出口","吨；","万美元","棉花",3,"泰国",78.5,13.5,489.7,95.7,-84,-85.9,9
2020,"03","进口","吨；","万美元","棉花",0,"合计",613701.4,107587.5,661984.7,132424.2,-7.3,-18.8,13
2020,"03","进口","吨；","万美元","棉花",1,"巴西",317280.1,54481.4,223318.7,43136.5,42.1,26.3,13
2020,"03","进口","吨；","万美元","棉花",2,"美国",124243.3,22788.1,86928.4,19984.9,42.9,14,13
2020,"03","进口","吨；","万美元","棉花",3,"印度",80036.7,13144,111884.2,21046,-28.5,-37.5,13
2020,"03","进口","吨；","万美元","羊毛",0,"合计",55389.2,46739,66328.7,65102.1,-16.5,-28.2,14
2020,"03","进口","吨；","万美元","羊毛",1,"澳大利亚",30009.8,32107.5,37020.8,48695.3,-18.9,-34.1,14
2020,"03","进口","吨；","万美元","羊毛",2,"南非",6418.9,6639.9,5445.4,6833.5,17.9,-2.8,14
2020,"03","进口","吨；","万美元","羊毛",3,"新西兰",6737.2,3064.9,8386.2,3809.7,-19.7,-19.6,14
