"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2009,"01","出口","吨","万美元","大米",0,"合计",45195.4,3320.2,137767.1,5703.8,-67.2,-41.8,8
2009,"01","出口","吨","万美元","大米",1,"日本",13665.3,1359.5,6983.8,492.7,95.7,175.9,8
2009,"01","出口","吨","万美元","大米",2,"尼日利亚",10500,677.4,720,24.1,1358.3,2708.5,8
2009,"01","出口","吨","万美元","大米",3,"韩国",6960,487.2,29964,1574,-76.8,-69,8
2009,"01","进口","吨","万美元","大米",0,"合计",28754.9,2110.5,102444.5,5906.8,-71.9,-64.3,12
2009,"01","进口","吨","万美元","大米",1,"泰国",27789.2,2077.9,102270.7,5872,-72.8,-64.6,12
2009,"01","进口","吨","万美元","大米",2,"老挝",965.5,32.5,NA,NA,NA,NA,12
2009,"01","进口","吨","万美元","大米",3,"日本",0.1,0,50.2,29.7,-99.8,-99.9,12
2009,"01","出口","吨","万美元","小麦",0,"合计",NA,63302.5,1534.8,NA,NA,NA,10
2009,"01","出口","吨","万美元","小麦",1,"比利时",2333.8,981.3,1430.5,265.3,63.1,269.9,10
2009,"01","出口","吨","万美元","小麦",2,"印度尼西亚",2391.2,780.4,658.1,186.1,263.4,319.3,10
2009,"01","进口","吨","万美元","小麦",0,"合计",3247.1,141.8,1462.4,77.1,122,83.9,13
2009,"01","进口","吨","万美元","小麦",1,"澳大利亚",2703.7,100.9,357,15,657.3,573.1,13
2009,"01","进口","吨","万美元","小麦",2,"韩国",145,14.9,141,11.5,2.8,29.2,13
2009,"01","进口","吨","万美元","小麦",3,"日本",186.1,14.6,494.7,31.6,-62.4,-53.6,13
2009,"01","出口","吨","万美元","玉米",0,"合计",26.3,6.8,16103,340.7,-99.8,-98,10
2009,"01","出口","吨","万美元","玉米",1,"日本",26.3,6.8,19.3,0.5,36.5,1174.8,10
2009,"01","出口","吨","万美元","玉米",1,"香港",5748.9,818.8,2462.3,387.8,133.5,111.1,10
2009,"01","进口","吨","万美元","玉米",0,"合计",103.6,6.9,208.8,11.6,-50.4,-40.7,13
2009,"01","进口","吨","万美元","玉米",1,"美国",103.5,6.9,208.4,11.3,-50.3,-39.2,13
2009,"01","进口","吨","万美元","玉米",2,"智利",0,0,0.1,0.1,-100,-91,13
2009,"01","进口","吨","万美元","玉米",12,NA,NA,NA,NA,NA,NA,NA,13
2009,"01","进口","吨","万美元","大豆",0,"合计",3028950.8,119630.6,3441382.2,184226.9,-12,-35.1,12
2009,"01","进口","吨","万美元","大豆",1,"美国",2455679.5,96125.8,2326369.4,126248.6,5.6,-23.9,12
2009,"01","进口","吨","万美元","大豆",2,"阿根廷",449987.6,18931.4,1044834.2,54611,-56.9,-65.3,12
2009,"01","进口","吨","万美元","大豆",3,"巴西",118025.9,4381.1,66620.4,3236.2,77.2,35.4,12
2009,"01","出口","吨","万美元","豆粕",0,"合计",13361.5,836.5,62472.5,2642.8,-78.6,-68.3,8
2009,"01","出口","吨","万美元","豆粕",1,"日本",6828.1,354.6,28478.3,1241.9,-76,-71.4,8
2009,"01","出口","吨","万美元","豆粕",2,"美国",3589.3,263.4,2624.3,159.9,36.8,64.7,8
2009,"01","出口","吨","万美元","豆粕",3,"比利时",800,68,41.8,2.6,1815.7,2505.4,8
2009,"01","进口","吨","万美元","豆粕",0,"合计",39185,1251.4,23190.8,907,69,38,12
2009,"01","进口","吨","万美元","豆粕",1,"印度",39165,1250.2,22788.8,879.8,71.9,42.1,12
2009,"01","进口","吨","万美元","豆粕",2,"台湾省",20,1.2,NA,NA,NA,NA,12
2009,"01","出口","吨","万美元","猪肉",0,"合计",6907.3,2229.9,6891.9,2245.2,0.2,-0.7,10
2009,"01","出口","吨","万美元","猪肉",1,"香港",5807.6,1867.9,4662,1545.4,24.6,20.9,10
2009,"01","出口","吨","万美元","猪肉",2,"吉尔吉斯斯坦",516,159.3,592,187.3,-12.8,-14.9,10
2009,"01","出口","吨","万美元","猪肉",3,"新加坡",282.5,107.7,119.4,69.6,136.6,54.7,10
2009,"01","出口","吨","万美元","植物油",0,"合计",10546.9,1561.4,16836.5,2391.9,-37.4,-34.7,10
2009,"01","出口","吨","万美元","植物油",1,"香港",5748.9,818.8,2462.3,387.8,133.5,111.1,10
2009,"01","出口","吨","万美元","植物油",2,"朝鲜",1426.5,157.9,1110.4,160.9,28.5,-1.9,10
2009,"01","出口","吨","万美元","植物油",3,"韩国",476.3,71,290.1,91.6,64.2,-22.5,10
2009,"01","进口","吨","万美元","菜籽油",0,"合计",10636.7,844.4,668.8,58.1,1490.5,1352.3,12
2009,"01","进口","吨","万美元","菜籽油",1,"加拿大",10621,841,615.9,48.5,1624.4,1634.8,12
2009,"01","进口","吨","万美元","菜籽油",2,"澳大利亚",15.1,3.2,NA,NA,NA,NA,12
2009,"01","进口","吨","万美元","菜籽油",3,"美国",0.6,0.2,19.9,2.3,-97.1,-90.9,12
2009,"01","进口","吨","万美元","豆油",0,"合计",19905.6,1527.8,150731.5,14810.9,-86.8,-89.7,12
2009,"01","进口","吨","万美元","豆油",1,"阿根廷",11900,918.3,87887.5,8516.6,-86.5,-89.2,12
2009,"01","进口","吨","万美元","豆油",2,"巴西",8000,607.2,42312.5,4214,-81.1,-85.6,12
2009,"01","进口","吨","万美元","豆油",3,"美国",5.4,1.9,20528.5,2079.7,-100,-99.9,12
2009,"01","出口","吨","万美元","棉花",0,"合计",581.2,135.3,220.9,43.7,163.1,210,9
2009,"01","出口","吨","万美元","棉花",1,"泰国",388.7,89.4,NA,NA,NA,NA,9
2009,"01","出口","吨","万美元","棉花",2,"印度",99.5,22.9,24.3,5.3,309.2,334.2,9
2009,"01","出口","吨","万美元","棉花",3,"日本",73.1,19,NA,NA,NA,NA,9
2009,"01","进口","吨","万美元","棉花",0,"合计",77993.1,10819.9,157712.5,24546.4,-50.5,-55.9,12
2009,"01","进口","吨","万美元","棉花",1,"美国",59716.3,8277.6,21473.1,3574.7,178.1,131.6,12
2009,"01","进口","吨","万美元","棉花",2,"印度",5799.5,803.1,100152.4,15193.9,-94.2,-94.7,12
2009,"01","进口","吨","万美元","棉花",3,"巴西",6077.4,774.3,3788.4,584.8,60.4,32.4,12
2009,"01","进口","吨","万美元","羊毛",0,"合计",16211.9,7516.2,22751,14081.3,-28.7,-46.6,13
2009,"01","进口","吨","万美元","羊毛",1,"澳大利亚",11241.4,5932.6,13270.6,10748.9,-15.3,-44.8,13
2009,"01","进口","吨","万美元","羊毛",2,"新西兰",2085.2,661,2876.2,1082.1,-27.5,-38.9,13
2009,"01","进口","吨","万美元","羊毛",3,"南非",789.8,373.5,622.9,498.5,26.8,-25.1,13
