"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2007,"09","出口","吨","万美元","大米",0,"合计",856971.1,31624.2,847242.9,29099.1,1.1,8.7,5
2007,"09","出口","吨","万美元","大米",1,"韩国",158935.8,7053.8,140170.7,5304.1,13.4,33,5
2007,"09","出口","吨","万美元","大米",2,"日本",57451.7,4168.5,66590.3,4699.1,-13.7,-11.3,5
2007,"09","出口","吨","万美元","大米",3,"波多黎各",82710,2940.5,74644,2467.1,10.8,19.2,5
2007,"09","进口","吨","万美元","大米",0,"合计",332051.1,15389.4,531599.5,20369.2,-37.5,-24.4,9
2007,"09","进口","吨","万美元","大米",1,"泰国",311625.9,14830.7,496413.8,19513.5,-37.2,-24,9
2007,"09","进口","吨","万美元","大米",2,"越南",19849.1,524.2,33639.7,818,-41,-35.9,9
2007,"09","进口","吨","万美元","大米",3,"巴基斯坦",207.3,18.2,24,1.3,763.6,1259.3,9
2007,"09","出口","吨","万美元","小麦",0,"合计",1710405.1,33263.2,583863.8,7804.6,192.9,326.2,7
2007,"09","出口","吨","万美元","小麦",1,"韩国",892833.2,17151.8,132718.3,1850.7,572.7,826.8,7
2007,"09","出口","吨","万美元","小麦",2,"菲律宾",390999.3,7303.4,411999.7,5423.4,-5.1,34.7,7
2007,"09","出口","吨","万美元","小麦",3,"印度尼西亚",225719.4,4783,13199.5,175.4,1610.1,2627.1,7
2007,"09","进口","吨","万美元","小麦",0,"合计",90614.4,2470.3,492648.4,9459.9,-81.6,-73.9,10
2007,"09","进口","吨","万美元","小麦",1,"加拿大",44840,1089.1,94409.8,1961.8,-52.5,-44.5,10
2007,"09","进口","吨","万美元","小麦",2,"澳大利亚",25404.3,630.8,201083.7,3622.3,-87.4,-82.6,10
2007,"09","进口","吨","万美元","小麦",3,"美国",12083,361.7,182035.2,3255.7,-93.4,-88.9,10
2007,"09","出口","吨","万美元","玉米",0,"合计",4531213.2,79338.5,2269541.4,28685.4,99.7,176.6,7
2007,"09","出口","吨","万美元","玉米",1,"韩国",2962177,51202.9,1557386.7,19588.1,90.2,161.4,7
2007,"09","出口","吨","万美元","玉米",2,"日本",643784.2,12085.2,255988.7,3340.7,151.5,261.8,7
2007,"09","出口","吨","万美元","玉米",3,"马来西亚",493015.9,8706.4,216125.6,2665.3,128.1,226.7,7
2007,"09","进口","吨","万美元","玉米",0,"合计",10167.2,314.7,59652.2,1059.7,-83,-70.3,11
2007,"09","进口","吨","万美元","玉米",1,"老挝",8006.5,98.3,2190,27.1,265.6,262.9,11
2007,"09","进口","吨","万美元","玉米",2,"印度",35.7,87.8,37.8,67.6,-5.6,29.8,11
2007,"09","进口","吨","万美元","玉米",3,"美国",2073.3,83.1,57098.8,899.3,-96.4,-90.8,11
2007,"09","进口","吨","万美元","大豆",0,"合计",21694104.7,735806.5,21252243.5,555605.8,2.1,32.4,9
2007,"09","进口","吨","万美元","大豆",1,"巴西",8429894.2,295186.7,9372446.8,242906.1,-10.1,21.5,9
2007,"09","进口","吨","万美元","大豆",2,"美国",8218474.9,268327.3,6663206.6,178650.7,23.3,50.2,9
2007,"09","进口","吨","万美元","大豆",3,"阿根廷",4847644.2,165231,4853917.1,124763.6,-0.1,32.4,9
2007,"09","出口","吨","万美元","豆粕",0,"合计",696592.8,19644.2,241785,6249.6,188.1,214.3,5
2007,"09","出口","吨","万美元","豆粕",1,"日本",470256.6,13329,197893.4,5134.4,137.6,159.6,5
2007,"09","出口","吨","万美元","豆粕",2,"韩国",114861.5,2550.1,26739.6,493.7,329.6,416.5,5
2007,"09","出口","吨","万美元","豆粕",3,"越南",30351.1,891.7,182,6.7,16576.4,13283.2,5
2007,"09","进口","吨","万美元","豆粕",0,"合计",21555.9,534.5,663869.4,14827.7,-96.8,-96.4,9
2007,"09","进口","吨","万美元","豆粕",1,"印度",20449.2,472.7,500801.3,11136.1,-95.9,-95.8,9
2007,"09","进口","吨","万美元","豆粕",2,"丹麦",422.5,29.9,1677.5,95.9,-74.8,-68.8,9
2007,"09","进口","吨","万美元","豆粕",3,"台湾省",440,23,600,29.7,-26.7,-22.8,9
2007,"09","出口","吨","万美元","猪肉",0,"合计",109896.5,21508.8,207474.5,30061.2,-47,-28.4,8
2007,"09","出口","吨","万美元","猪肉",1,"香港",61207,12624.8,76300.6,11651.3,-19.8,8.4,8
2007,"09","出口","吨","万美元","猪肉",2,"朝鲜",19725.1,3535.4,56369.3,7859,-65,-55,8
2007,"09","出口","吨","万美元","猪肉",3,"吉尔吉斯斯坦",6888.5,1327.4,10152,1478,-32.1,-10.2,8
