"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2003,"09","出口","吨","万美元","大米",0,"合计",1872969.9,33978.5,1308032.1,24634.8,43.2,37.9,4
2003,"09","出口","吨","万美元","大米",1,"科特迪瓦",759539.7,10872.9,474655.7,6632.2,60,63.9,4
2003,"09","出口","吨","万美元","大米",2,"俄罗斯联邦",208761.4,4924.5,149585.9,3465.8,39.6,42.1,4
2003,"09","出口","吨","万美元","大米",3,"日本",92458.8,2226.1,85857,2535.6,7.7,-12.2,4
2003,"09","出口","吨","万美元","小麦",0,"合计",1343444.3,15332.7,573442.9,5761.8,134.3,166.1,6
2003,"09","出口","吨","万美元","小麦",1,"韩国",653146.9,7027.1,494975.8,4939.6,32,42.3,6
2003,"09","出口","吨","万美元","小麦",2,"菲律宾",284813.1,3213.7,31375.1,321.6,807.8,899.3,6
2003,"09","出口","吨","万美元","小麦",3,"越南",254161.1,3101.6,0,0,NA,NA,6
2003,"09","出口","吨","万美元","玉米",0,"合计",10718921.7,113624,7148925.6,71941.3,49.9,57.9,6
2003,"09","出口","吨","万美元","玉米",1,"韩国",4872946.2,51619.9,3712560.7,37315.2,31.3,38.3,6
2003,"09","出口","吨","万美元","玉米",2,"马来西亚",1667179.6,17421.3,1824476.4,18381.9,-8.6,-5.2,6
2003,"09","出口","吨","万美元","玉米",3,"伊朗",1349141,14362.7,0,0,NA,NA,6
2003,"09","出口","吨","万美元","豆粕",0,"合计",623696.4,13679.3,838720.2,15691.9,-25.6,-12.8,4
2003,"09","出口","吨","万美元","豆粕",1,"日本",398998.6,8621.3,458393.4,8573.7,-13,0.6,4
2003,"09","出口","吨","万美元","豆粕",2,"韩国",91425.2,2044.6,130043.8,2398.4,-29.7,-14.8,4
2003,"09","出口","吨","万美元","豆粕",3,"马来西亚",56747.5,1243.1,118771.7,2189,-52.2,-43.2,4
2003,"09","出口","吨","万美元","猪肉",0,"合计",146291.8,17916.5,117256,15263.5,24.8,17.4,7
2003,"09","出口","吨","万美元","猪肉",1,"香港",54603.7,6969.1,43811.6,5849.7,24.6,19.1,7
2003,"09","出口","吨","万美元","猪肉",2,"俄罗斯联邦",51462.3,5896.9,53681.1,6711.4,-4.1,-12.1,7
2003,"09","出口","吨","万美元","猪肉",3,"朝鲜",27630.7,3228.7,6956.7,733.9,297.2,339.9,7
2003,"09","出口","吨","万美元","植物油",0,"合计",55430,5739.4,101422.5,6365.8,-45.3,-9.8,6
2003,"09","出口","吨","万美元","植物油",1,"香港",24581.7,2316.4,76001.6,4074.1,-67.7,-43.1,6
2003,"09","出口","吨","万美元","植物油",2,"韩国",7003.7,820.5,6940.8,445.3,0.9,84.2,6
2003,"09","出口","吨","万美元","植物油",3,"马来西亚",5113.4,492.5,2509.2,160.4,103.8,207,6
2003,"09","出口","吨","万美元","棉花",0,"合计",87727.2,10031.9,101882.5,11567.2,-13.9,-13.3,5
2003,"09","出口","吨","万美元","棉花",1,"韩国",24022.9,2836.8,21325.8,2178.6,12.6,30.2,5
2003,"09","出口","吨","万美元","棉花",2,"印度尼西亚",20498.5,2305.9,13513.8,1421.2,51.7,62.3,5
2003,"09","出口","吨","万美元","棉花",3,"泰国",18698.5,2052.5,7452.2,788.2,150.9,160.4,5
