"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2003,"11","出口","吨","万美元","大米",0,"合计",2367865,43491.5,1646642.3,31207.2,43.8,39.4,4
2003,"11","出口","吨","万美元","大米",1,"科特迪瓦",954417.8,13740.2,611151.5,8541.3,56.2,60.9,4
2003,"11","出口","吨","万美元","大米",2,"俄罗斯联邦",244288.1,5777.6,191934.7,4490.4,27.3,28.7,4
2003,"11","出口","吨","万美元","大米",3,"日本",107971.8,2919.8,88465.5,2657.6,22,9.9,4
2003,"11","出口","吨","万美元","小麦",0,"合计",1868952.5,21752.3,650566.7,6530.7,187.3,233.1,6
2003,"11","出口","吨","万美元","小麦",1,"韩国",753257.8,8184.2,537362.6,5349.6,40.2,53,6
2003,"11","出口","吨","万美元","小麦",2,"菲律宾",571735.1,6601,31375.1,321.6,1722.3,1952.6,6
2003,"11","出口","吨","万美元","小麦",3,"越南",288055,3514.4,0,0,NA,NA,6
2003,"11","出口","吨","万美元","玉米",0,"合计",13109060.2,139795.6,9766644.8,97465.8,34.2,43.4,6
2003,"11","出口","吨","万美元","玉米",1,"韩国",5972719.5,63619.3,5228155.9,51977.3,14.2,22.4,6
2003,"11","出口","吨","万美元","玉米",2,"马来西亚",2071572.4,21803.8,2279568.6,22820.5,-9.1,-4.5,6
2003,"11","出口","吨","万美元","玉米",3,"伊朗",1548501.2,16493.2,0,0,NA,NA,6
2003,"11","出口","吨","万美元","豆粕",0,"合计",714843.4,15806.1,955612.8,18118,-25.2,-12.8,4
2003,"11","出口","吨","万美元","豆粕",1,"日本",472194.3,10308.8,561648.5,10693.8,-15.9,-3.6,4
2003,"11","出口","吨","万美元","豆粕",2,"韩国",95757.4,2150.9,133094.9,2469,-28.1,-12.9,4
2003,"11","出口","吨","万美元","豆粕",3,"马来西亚",62649.7,1377.7,118771.7,2189,-47.3,-37.1,4
2003,"11","出口","吨","万美元","猪肉",0,"合计",190369.7,23677,147952.4,19148.8,28.7,23.6,7
2003,"11","出口","吨","万美元","猪肉",1,"香港",69344.3,9007.1,55093.1,7307.1,25.9,23.3,7
2003,"11","出口","吨","万美元","猪肉",2,"俄罗斯联邦",63475,7399.9,68903,8552.9,-7.9,-13.5,7
2003,"11","出口","吨","万美元","猪肉",3,"朝鲜",39313.6,4617.3,8677.6,933,353,394.9,7
2003,"11","出口","吨","万美元","植物油",0,"合计",68415.8,7254.1,117239.9,7477.2,-41.6,-3,6
2003,"11","出口","吨","万美元","植物油",1,"香港",29981.1,2873.5,86818.1,4716.6,-65.5,-39.1,6
2003,"11","出口","吨","万美元","植物油",2,"韩国",7319.1,928.5,7483.4,492.3,-2.2,88.6,6
2003,"11","出口","吨","万美元","植物油",3,"马来西亚",6638.9,646.9,2966.7,192,123.8,237,6
2003,"11","出口","吨","万美元","棉花",0,"合计",107691.8,12698.8,129879.5,14793.3,-17.1,-14.2,5
2003,"11","出口","吨","万美元","棉花",1,"泰国",33185.3,3980.5,10937.2,1144.1,203.4,247.9,5
2003,"11","出口","吨","万美元","棉花",2,"韩国",25591.9,3042.9,27623.9,2855.6,-7.4,6.6,5
2003,"11","出口","吨","万美元","棉花",3,"印度尼西亚",23344.1,2691.4,19444.5,2016.6,20.1,33.5,5
