"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2006,"08","出口","吨","万美元","大米",0,"合计",772022.2,26413.3,503121,16543.8,53.4,59.7,5
2006,"08","出口","吨","万美元","大米",1,"韩国",140170.7,5304.1,91532,3154.3,53.1,68.2,5
2006,"08","出口","吨","万美元","大米",2,"日本",59256.9,4217.2,83512.1,4386.9,-29,-3.9,5
2006,"08","出口","吨","万美元","大米",3,"俄罗斯联邦",111386,3909.4,98364.9,3310.7,13.2,18.1,5
2006,"08","进口","吨","万美元","大米",0,"合计",451054.6,16890.5,285208.8,11067.8,58.1,52.6,9
2006,"08","进口","吨","万美元","大米",1,"泰国",418215.6,16098.4,256127.7,10504.3,63.3,53.3,9
2006,"08","进口","吨","万美元","大米",2,"越南",31557.3,761.3,28987,557,8.9,36.7,9
2006,"08","进口","吨","万美元","大米",3,"老挝",1050,14.2,0,0,0,0,9
2006,"08","出口","吨","万美元","小麦",0,"合计",454056.7,5965.8,158385,2336.5,186.7,155.3,7
2006,"08","出口","吨","万美元","小麦",1,"菲律宾",382932.7,5007.1,92022.6,1293.2,316.1,287.2,7
2006,"08","出口","吨","万美元","小麦",2,"韩国",38172.3,516.9,100.2,3.8,37980.9,13392.1,7
2006,"08","出口","吨","万美元","小麦",3,"越南",19552.1,258.4,26521,362.8,-26.3,-28.8,7
2006,"08","进口","吨","万美元","小麦",0,"合计",426432.5,8182.1,3129277.2,69056.1,-86.4,-88.2,10
2006,"08","进口","吨","万美元","小麦",1,"澳大利亚",187901.9,3345.6,853825.9,17243.2,-78,-80.6,10
2006,"08","进口","吨","万美元","小麦",2,"美国",131337.8,2342.6,318227.4,6984.9,-58.7,-66.5,10
2006,"08","进口","吨","万美元","小麦",3,"加拿大",94249.4,1956.3,1383245.4,32482.4,-93.2,-94,10
2006,"08","出口","吨","万美元","玉米",0,"合计",2262743.3,28571.8,6609984.2,83883.1,-65.8,-65.9,7
2006,"08","出口","吨","万美元","玉米",1,"韩国",1556604.6,19570.5,4382900.5,55502.7,-64.5,-64.7,7
2006,"08","出口","吨","万美元","玉米",2,"日本",255988.7,3340.7,548133.7,7223.2,-53.3,-53.8,7
2006,"08","出口","吨","万美元","玉米",3,"马来西亚",216125.6,2665.3,347809.2,4344.3,-37.9,-38.6,7
2006,"08","进口","吨","万美元","玉米",0,"合计",55518.5,991.9,857.2,84.2,6376.4,1077.4,11
2006,"08","进口","吨","万美元","玉米",1,"美国",52991.1,834.4,356.5,20.5,14764.5,3975.8,11
2006,"08","进口","吨","万美元","玉米",2,"印度",37.8,67.6,45,16.7,-15.9,306,11
2006,"08","进口","吨","万美元","玉米",3,"老挝",2190,27.1,0,0,0,0,11
2006,"08","进口","吨","万美元","大豆",0,"合计",19463632.5,509305,17650904.2,529957.5,10.3,-3.9,9
2006,"08","进口","吨","万美元","大豆",1,"巴西",8133162.6,210566.1,4726408.6,146969.2,72.1,43.3,9
2006,"08","进口","吨","万美元","大豆",2,"美国",6413779.4,172329.8,7977590.5,232344.5,-19.6,-25.8,9
2006,"08","进口","吨","万美元","大豆",3,"阿根廷",4630057.1,119062.7,4864517.8,148044.1,-4.8,-19.6,9
2006,"08","出口","吨","万美元","豆粕",0,"合计",210234.6,5425.5,447096,11967.9,-53,-54.7,5
2006,"08","出口","吨","万美元","豆粕",1,"日本",173882.5,4536.1,406160.8,10839.8,-57.2,-58.2,5
2006,"08","出口","吨","万美元","豆粕",2,"韩国",22190,379.5,15436.1,323.8,43.8,17.2,5
2006,"08","出口","吨","万美元","豆粕",3,"美国",4688.9,186.1,4547.6,203.5,3.1,-8.5,5
2006,"08","进口","吨","万美元","豆粕",0,"合计",663077.4,14778.1,29609.2,851.7,2139.4,1635.2,9
2006,"08","进口","吨","万美元","豆粕",1,"印度",500801.3,11136.1,26858,684.4,1764.6,1527.2,9
2006,"08","进口","吨","万美元","豆粕",2,"阿根廷",85779,1835.8,0,0,0,0,9
2006,"08","进口","吨","万美元","豆粕",3,"巴西",71255.7,1480.9,0,0,0,0,9
2006,"08","出口","吨","万美元","猪肉",0,"合计",183537.3,26435,180304.8,29556.3,1.8,-10.6,8
2006,"08","出口","吨","万美元","猪肉",1,"香港",66905.2,10160.4,53110.2,9414.5,26,7.9,8
