"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2010,"01","出口","吨","万美元","大米",0,"合计",67680.1,5072,45195.4,3320.2,49.7,52.8,8
2010,"01","出口","吨","万美元","大米",1,"日本",16064.5,1643,13665.3,1359.5,17.6,20.9,8
2010,"01","出口","吨","万美元","大米",2,"巴基斯坦",2615.6,598.9,208,48,1157.2,1146.7,8
2010,"01","出口","吨","万美元","大米",3,"尼日利亚",9982.5,515.1,10500,677.4,-4.9,-24,8
2010,"01","进口","吨","万美元","大米",0,"合计",65430.2,5027.1,28754.9,2110.5,127.5,138.2,12
2010,"01","进口","吨","万美元","大米",1,"泰国",63326.4,4950.7,27789.2,2077.9,127.9,138.3,12
2010,"01","进口","吨","万美元","大米",2,"老挝",1681.8,59.1,965.5,32.5,74.2,81.5,12
2010,"01","进口","吨","万美元","大米",3,"越南",70,7,NA,NA,NA,NA,12
2010,"01","出口","吨","万美元","小麦",0,"合计",1.2,0.1,NA,NA,NA,NA,10
2010,"01","出口","吨","万美元","小麦",1,"斯里兰卡",1.2,0.1,NA,NA,NA,NA,10
2010,"01","出口","吨","万美元","小麦",1,"香港",1458.6,781,786,290.9,85.6,168.4,10
2010,"01","进口","吨","万美元","小麦",0,"合计",86638.8,2065,3247.1,141.8,2568.2,1356.6,13
2010,"01","进口","吨","万美元","小麦",1,"澳大利亚",73727.8,1727.6,2703.7,100.9,2626.9,1611.7,13
2010,"01","进口","吨","万美元","小麦",2,"美国",11911.7,301.1,25.2,3.1,47215.7,9683.4,13
2010,"01","进口","吨","万美元","小麦",3,"哈萨克斯坦",602.4,12.5,NA,NA,NA,NA,13
2010,"01","出口","吨","万美元","玉米",0,"合计",41980.6,1007,26.3,6.8,159461.3,14797.8,10
2010,"01","出口","吨","万美元","玉米",1,"日本",27445.9,648.6,26.3,6.8,104217.3,9495.2,10
2010,"01","出口","吨","万美元","玉米",2,"韩国",11046.7,271.2,NA,NA,NA,NA,10
2010,"01","出口","吨","万美元","玉米",3,"亚洲其他",3448,80.6,NA,NA,NA,NA,10
2010,"01","进口","吨","万美元","玉米",0,"合计",12022.3,295,103.6,6.9,11505.5,4189.6,13
2010,"01","进口","吨","万美元","玉米",1,"泰国",8700,184.8,NA,NA,NA,NA,13
2010,"01","进口","吨","万美元","玉米",2,"美国",916,58.3,103.5,6.9,784.9,749.3,13
2010,"01","进口","吨","万美元","玉米",12,NA,NA,NA,NA,NA,NA,NA,13
2010,"01","进口","吨","万美元","大豆",0,"合计",4075203.3,189688.7,3028950.8,119630.6,34.5,58.6,12
2010,"01","进口","吨","万美元","大豆",1,"美国",4024714,187376.8,2455679.5,96125.8,63.9,94.9,12
2010,"01","进口","吨","万美元","大豆",2,"加拿大",40053.8,1777.4,1189.2,37.7,3268.1,4615.6,12
2010,"01","进口","吨","万美元","大豆",3,"巴西",10435.5,534.5,118025.9,4381.1,-91.2,-87.8,12
2010,"01","出口","吨","万美元","豆粕",0,"合计",86138.6,3922.2,13361.5,836.5,544.7,368.9,8
2010,"01","出口","吨","万美元","豆粕",1,"日本",49083.8,2288.1,6828.1,354.6,618.8,545.3,8
2010,"01","出口","吨","万美元","豆粕",2,"韩国",15321.3,522.6,NA,NA,NA,NA,8
2010,"01","出口","吨","万美元","豆粕",3,"越南",10847.3,517.2,NA,NA,NA,NA,8
2010,"01","进口","吨","万美元","豆粕",0,"合计",6584.4,315.3,39185,1251.4,-83.2,-74.8,12
2010,"01","进口","吨","万美元","豆粕",1,"印度",6384.4,298.3,39165,1250.2,-83.7,-76.1,12
2010,"01","进口","吨","万美元","豆粕",2,"丹麦",200,17,NA,NA,NA,NA,12
2010,"01","出口","吨","万美元","猪肉",0,"合计",8625.4,2619,6907.3,2229.9,24.9,17.4,10
2010,"01","出口","吨","万美元","猪肉",1,"香港",7089.2,2126.9,5807.6,1867.9,22.1,13.9,10
2010,"01","出口","吨","万美元","猪肉",2,"吉尔吉斯斯坦",747,236.1,516,159.3,44.8,48.2,10
2010,"01","出口","吨","万美元","猪肉",3,"澳门",343.7,102.7,276.2,87.8,24.4,17,10
2010,"01","出口","吨","万美元","植物油",0,"合计",6200.2,1104.5,10546.9,1561.4,-41.2,-29.3,10
2010,"01","出口","吨","万美元","植物油",1,"香港",749.8,153.6,5748.9,818.8,-87,-81.2,10
2010,"01","出口","吨","万美元","植物油",2,"马来西亚",800.8,105.9,580.6,59.8,37.9,77,10
2010,"01","出口","吨","万美元","植物油",3,"新加坡",666.6,100.2,517.9,68.6,28.7,46.1,10
2010,"01","进口","吨","万美元","菜籽油",0,"合计",14456.9,1254.5,10636.7,844.4,35.9,48.6,12
2010,"01","进口","吨","万美元","菜籽油",1,"加拿大",14430.7,1248.6,10621,841,35.9,48.5,12
2010,"01","进口","吨","万美元","菜籽油",2,"日本",20.9,5,NA,NA,NA,NA,12
2010,"01","进口","吨","万美元","菜籽油",3,"美国",5.4,1,0.6,0.2,838.5,392.8,12
2010,"01","进口","吨","万美元","豆油",0,"合计",72327.8,6096,19905.6,1527.8,263.4,299,12
2010,"01","进口","吨","万美元","豆油",1,"阿根廷",62250,5242.7,11900,918.3,423.1,470.9,12
2010,"01","进口","吨","万美元","豆油",2,"巴西",10000,844.1,8000,607.2,25,39,12
2010,"01","进口","吨","万美元","豆油",3,"韩国",28.8,3.1,NA,NA,NA,NA,12
2010,"01","出口","吨","万美元","棉花",0,"合计",85.6,20.4,581.2,135.3,-85.3,-84.9,9
2010,"01","出口","吨","万美元","棉花",1,"比利时",85.6,20.4,NA,NA,NA,NA,9
2010,"01","出口","吨","万美元","棉花",1,"美国",4685,610,5291.9,718.3,-11.5,-15.1,9
2010,"01","进口","吨","万美元","棉花",0,"合计",301358.8,51201.9,77993.1,10819.9,286.4,373.2,12
2010,"01","进口","吨","万美元","棉花",1,"印度",171997.8,27834.9,5799.5,803.1,2865.7,3365.8,12
2010,"01","进口","吨","万美元","棉花",2,"美国",51079.6,10510.6,59716.3,8277.6,-14.5,27,12
2010,"01","进口","吨","万美元","棉花",3,"乌兹别克斯坦",33374.1,5256.4,186.6,31,17787.9,16872,12
2010,"01","进口","吨","万美元","羊毛",0,"合计",26549.7,16017.1,16211.9,7516.2,63.8,113.1,13
2010,"01","进口","吨","万美元","羊毛",1,"澳大利亚",14187.7,10742.6,11241.4,5932.6,26.2,81.1,13
2010,"01","进口","吨","万美元","羊毛",2,"南非",2443.2,1818.8,789.8,373.5,209.3,386.9,13
2010,"01","进口","吨","万美元","羊毛",3,"新西兰",2859.3,1188.5,2085.2,661,37.1,79.8,13
