"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2009,"11","出口","吨","万美元","大米",0,"合计",709275.5,47654.4,929072.5,46049.5,-23.7,3.5,8
2009,"11","出口","吨","万美元","大米",1,"韩国",170421,14295.9,161721,8078.5,5.4,77,8
2009,"11","出口","吨","万美元","大米",2,"日本",77606.3,7356.1,32934.3,2551.6,135.6,188.3,8
2009,"11","出口","吨","万美元","大米",3,"南非",69390,3710.2,18775.3,1109.8,269.6,234.3,8
2009,"11","进口","吨","万美元","大米",0,"合计",263512.2,15833.7,275659.9,17012.3,-4.4,-6.9,12
2009,"11","进口","吨","万美元","大米",1,"泰国",256651.4,15574.7,270340.2,16802.2,-5.1,-7.3,12
2009,"11","进口","吨","万美元","大米",2,"老挝",3701.1,114.1,2955,52.5,25.2,117.5,12
2009,"11","进口","吨","万美元","大米",3,"越南",2537.2,86.5,657.5,24.1,285.9,259.2,12
2009,"11","出口","吨","万美元","小麦",0,"合计",8400.1,226.3,125949.1,3052.8,-93.3,-92.6,10
2009,"11","出口","吨","万美元","小麦",1,"阿富汗",8100,214.6,4380,103.4,84.9,107.4,10
2009,"11","出口","吨","万美元","小麦",2,"韩国",300,11.7,NA,NA,NA,NA,10
2009,"11","出口","吨","万美元","小麦",3,"马拉维",0.1,0,NA,NA,NA,NA,10
2009,"11","进口","吨","万美元","小麦",0,"合计",700654.7,16232.2,10550.4,705.1,6541,2202.1,13
2009,"11","进口","吨","万美元","小麦",1,"美国",298211.6,6815.1,675.4,54.8,44050.9,12338.4,13
2009,"11","进口","吨","万美元","小麦",2,"澳大利亚",275950.7,6299.6,3087.8,134.7,8836.9,4577.6,13
2009,"11","进口","吨","万美元","小麦",3,"加拿大",70054,1830.5,209.2,8.9,33384.2,20390.7,13
2009,"11","出口","吨","万美元","玉米",0,"合计",92794.1,2285.7,218243.6,6292.2,-57.5,-63.7,10
2009,"11","出口","吨","万美元","玉米",1,"朝鲜",60333.6,1444.7,97605.6,2763.7,-38.2,-47.7,10
2009,"11","出口","吨","万美元","玉米",2,"亚洲其他",18398.8,443.7,NA,NA,NA,NA,10
2009,"11","出口","吨","万美元","玉米",3,"日本",6247.9,172.7,2295.8,55.8,172.1,209.4,10
2009,"11","进口","吨","万美元","玉米",0,"character(0)",NA,NA,NA,NA,NA,NA,13
2009,"11","进口","吨","万美元","大豆",0,"合计",37765163.1,1660237.3,34136363.1,2042616.7,10.6,-18.7,12
2009,"11","进口","吨","万美元","大豆",1,"巴西",15982940.1,734727.4,11587865.6,725483.7,37.9,1.3,12
2009,"11","进口","吨","万美元","大豆",2,"美国",17100454.1,717920.4,12466593.8,719683.1,37.2,-0.2,12
2009,"11","进口","吨","万美元","大豆",3,"阿根廷",3744236.7,165128.7,9580203.9,567584,-60.9,-70.9,12
2009,"11","出口","吨","万美元","豆粕",0,"合计",1035773.6,46468.5,502524.5,25673.6,106.1,81,8
2009,"11","出口","吨","万美元","豆粕",1,"日本",656092.2,28776.4,280855.8,13535,133.6,112.6,8
2009,"11","出口","吨","万美元","豆粕",2,"越南",145412.4,6466.8,46236,2151.8,214.5,200.5,8
2009,"11","出口","吨","万美元","豆粕",3,"韩国",79939.4,3010.8,62363.4,1995.6,28.2,50.9,8
2009,"11","进口","吨","万美元","豆粕",0,"合计",122676.8,4300,121709.8,5547.1,0.8,-22.5,12
2009,"11","进口","吨","万美元","豆粕",1,"印度",119954.8,4116,120076.1,5413.9,-0.1,-24,12
2009,"11","进口","吨","万美元","豆粕",2,"台湾省",1320,94.7,340,32.7,288.2,189.4,12
2009,"11","进口","吨","万美元","豆粕",3,"丹麦",800,68.3,825,65.4,-3,4.3,12
2009,"11","出口","吨","万美元","猪肉",0,"合计",79521,23896.4,72845.1,24570.8,9.2,-2.7,11
2009,"11","出口","吨","万美元","猪肉",1,"香港",63898.4,19223.8,55187.7,18893.5,15.8,1.7,11
2009,"11","出口","吨","万美元","猪肉",2,"吉尔吉斯斯坦",7773.8,2450.9,7682.3,2485,1.2,-1.4,11
2009,"11","出口","吨","万美元","猪肉",3,"澳门",3514.6,1033.5,3205.8,1063.8,9.6,-2.8,11
2009,"11","出口","吨","万美元","植物油",0,"合计",99201,14614.3,245818.8,41999.9,-59.6,-65.2,10
2009,"11","出口","吨","万美元","植物油",1,"香港",22683.3,4230.3,36226.7,6739,-37.4,-37.2,10
2009,"11","出口","吨","万美元","植物油",2,"日本",16231.1,1976.1,23715.9,3947.3,-31.6,-49.9,10
2009,"11","出口","吨","万美元","植物油",3,"新加坡",9681.8,1253,11565.8,2224.6,-16.3,-43.7,10
2009,"11","进口","吨","万美元","菜籽油",0,"合计",421793.3,33916.3,233548.8,32548.8,80.6,4.2,12
2009,"11","进口","吨","万美元","菜籽油",1,"加拿大",391754,31441.8,210990.9,28947.2,85.7,8.6,12
2009,"11","进口","吨","万美元","菜籽油",2,"阿拉伯联合酋长",17401,1369.6,5023.3,805.4,246.4,70.1,12
2009,"11","进口","吨","万美元","豆油",0,"合计",2184382.8,167031.8,2451209.5,315156,-10.9,-47,12
2009,"11","进口","吨","万美元","豆油",1,"阿根廷",1665992.2,126629,1597488.5,203769.8,4.3,-37.9,12
2009,"11","进口","吨","万美元","豆油",2,"巴西",461589.1,36059.7,678781.5,90826.4,-32,-60.3,12
2009,"11","进口","吨","万美元","豆油",3,"美国",53910.1,4089.3,174345.9,20498.7,-69.1,-80.1,12
2009,"11","出口","吨","万美元","棉花",0,"合计",8033.8,1755.2,14674.1,3099.6,-45.3,-43.4,9
2009,"11","出口","吨","万美元","棉花",1,"朝鲜",3080,773.1,1900.4,341.7,62.1,126.3,9
2009,"11","出口","吨","万美元","棉花",2,"泰国",917.4,207.9,1532.3,360.7,-40.1,-42.4,9
2009,"11","出口","吨","万美元","棉花",3,"韩国",1022.4,198.9,200.5,31.1,410,539.6,9
2009,"11","进口","吨","万美元","棉花",0,"character(0)",NA,NA,NA,NA,NA,NA,12
2009,"11","进口","吨","万美元","羊毛",0,"合计",276049.9,125799.4,260385.5,156998.3,6,-19.9,13
2009,"11","进口","吨","万美元","羊毛",1,"澳大利亚",162829.4,92051.5,155746,120251.3,4.5,-23.5,13
2009,"11","进口","吨","万美元","羊毛",2,"新西兰",41647.5,11861.6,36822.5,12651.8,13.1,-6.2,13
2009,"11","进口","吨","万美元","羊毛",3,"南非",13432.5,6946.3,9017.9,6141.5,49,13.1,13
