"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2009,"06","出口","吨","万美元","大米",0,"合计",458055.6,32024.1,657791.9,27320,-30.4,17.2,8
2009,"06","出口","吨","万美元","大米",1,"韩国",159434,13306.8,161721,8078.5,-1.4,64.7,8
2009,"06","出口","吨","万美元","大米",2,"日本",57145.8,5436.9,32934.3,2551.6,73.5,113.1,8
2009,"06","出口","吨","万美元","大米",3,"尼日利亚",35500,2049.9,23000,750.5,54.3,173.1,8
2009,"06","进口","吨","万美元","大米",0,"合计",128948.8,8615.7,230786.3,13765.3,-44.1,-37.4,12
2009,"06","进口","吨","万美元","大米",1,"泰国",126913.5,8540.8,226345.7,13597.9,-43.9,-37.2,12
2009,"06","进口","吨","万美元","大米",2,"老挝",965.5,32.5,2510,35.7,-61.5,-8.8,12
2009,"06","进口","吨","万美元","大米",3,"越南",767,21,540,21.5,42,-2.1,12
2009,"06","出口","吨","万美元","小麦",0,"合计",8100.1,214.6,125929,3052.2,-93.6,-93,10
2009,"06","出口","吨","万美元","小麦",1,"阿富汗",8100,214.6,4380,103.4,84.9,107.4,10
2009,"06","出口","吨","万美元","小麦",2,"马拉维",0.1,0,NA,NA,NA,NA,10
2009,"06","进口","吨","万美元","小麦",0,"合计",423686.1,9547.8,5478.5,336.4,7633.6,2738.1,13
2009,"06","进口","吨","万美元","小麦",1,"澳大利亚",206196.3,4713.8,1533,64.4,13350.5,7221.2,13
2009,"06","进口","吨","万美元","小麦",2,"美国",144869.4,3291.1,155.9,15.4,92847.8,21256.9,13
2009,"06","进口","吨","万美元","小麦",3,"英国",50746.4,866.7,NA,NA,NA,NA,13
2009,"06","出口","吨","万美元","玉米",0,"合计",59197.5,1427.2,130378.4,3479.7,-54.6,-59,10
2009,"06","出口","吨","万美元","玉米",1,"朝鲜",52585.6,1256.2,83378.5,2322.7,-36.9,-45.9,10
2009,"06","出口","吨","万美元","玉米",2,"台湾省",6285.2,145,26235,687.4,-76,-78.9,10
2009,"06","出口","吨","万美元","玉米",3,"厄立特里亚",100,13.1,NA,NA,NA,NA,10
2009,"06","进口","吨","万美元","玉米",0,"character(0)",NA,NA,NA,NA,NA,NA,13
2009,"06","进口","吨","万美元","大豆",0,"合计",22082600.6,909694.3,17230225.5,1006274,28.2,-9.6,12
2009,"06","进口","吨","万美元","大豆",1,"美国",12011019.1,480645.6,8971035.5,522124.3,33.9,-7.9,12
2009,"06","进口","吨","万美元","大豆",2,"巴西",7289890,311775,4837444.1,290896.5,50.7,7.2,12
2009,"06","进口","吨","万美元","大豆",3,"阿根廷",2480243.8,105073.7,3293870.9,186360.1,-24.7,-43.6,12
2009,"06","出口","吨","万美元","豆粕",0,"合计",522898.6,23006.3,323664.4,15879.8,61.6,44.9,8
2009,"06","出口","吨","万美元","豆粕",1,"日本",292363.7,12362.1,174612.6,8074.3,67.4,53.1,8
2009,"06","出口","吨","万美元","豆粕",2,"越南",84736.5,3711.8,41586,1929,103.8,92.4,8
2009,"06","出口","吨","万美元","豆粕",3,"印度尼西亚",37984.2,1668.8,NA,NA,NA,NA,8
2009,"06","进口","吨","万美元","豆粕",0,"合计",100966.4,3329.6,77413.1,3315.2,30.4,0.4,12
2009,"06","进口","吨","万美元","豆粕",1,"印度",100391.4,3289.5,76781.1,3265.9,30.8,0.7,12
2009,"06","进口","吨","万美元","豆粕",2,"台湾省",500,31.9,180,17.5,177.8,82,12
2009,"06","进口","吨","万美元","豆粕",3,"荷兰",75,8.3,75,6.9,0,19.7,12
2009,"06","出口","吨","万美元","猪肉",0,"character(0)",NA,NA,NA,NA,NA,NA,10
2009,"06","出口","吨","万美元","植物油",0,"合计",51031.9,7515.4,135118.3,23224.6,-62.2,-67.6,10
2009,"06","出口","吨","万美元","植物油",1,"香港",14344.7,2555.3,17087.6,3344.5,-16.1,-23.6,10
2009,"06","出口","吨","万美元","植物油",2,"朝鲜",10017.9,1044.8,6814.7,1078.8,47,-3.2,10
2009,"06","出口","吨","万美元","植物油",3,"日本",7124.5,975.8,10773,1734.1,-33.9,-43.7,10
2009,"06","进口","吨","万美元","菜籽油",0,"合计",250017.8,19363.9,100907.1,14401.1,147.8,34.5,12
2009,"06","进口","吨","万美元","菜籽油",1,"加拿大",232495,17967.5,93679.1,13276.9,148.2,35.3,12
2009,"06","进口","吨","万美元","菜籽油",2,"阿拉伯联合酋长",17401,1369.6,2980.7,486.4,483.8,181.6,12
2009,"06","进口","吨","万美元","豆油",0,"合计",969110.7,70541.7,1300183.9,152003.9,-25.5,-53.6,12
2009,"06","进口","吨","万美元","豆油",1,"阿根廷",762050.3,55169.2,848298.6,97064.4,-10.2,-43.2,12
2009,"06","进口","吨","万美元","豆油",2,"巴西",153697.1,11331.5,277033.1,34402.4,-44.5,-67.1,12
2009,"06","进口","吨","万美元","豆油",3,"美国",51013.7,3849.9,174292.6,20485.4,-70.7,-81.2,12
2009,"06","出口","吨","万美元","棉花",0,"合计",5584,1293.9,3895.9,807.5,43.3,60.2,9
2009,"06","出口","吨","万美元","棉花",1,"朝鲜",3080,773.1,428.5,88.6,618.8,772.9,9
2009,"06","出口","吨","万美元","棉花",2,"泰国",917.4,207.9,693,148.8,32.4,39.8,9
2009,"06","出口","吨","万美元","棉花",3,"印度",513.3,123.2,1000.6,210.9,-48.7,-41.6,9
2009,"06","进口","吨","万美元","棉花",0,"character(0)",NA,NA,NA,NA,NA,NA,12
2009,"06","进口","吨","万美元","羊毛",0,"合计",158061.9,66839.2,154920,97076.8,2,-31.1,13
2009,"06","进口","吨","万美元","羊毛",1,"澳大利亚",99647.1,50194.4,92842.8,74856.5,7.3,-32.9,13
2009,"06","进口","吨","万美元","羊毛",2,"新西兰",24373.4,6691.6,22537,7804.6,8.1,-14.3,13
2009,"06","进口","吨","万美元","羊毛",3,"南非",8531.8,3811.7,5434.2,3800.1,57,0.3,13
