"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2006,"02","出口","吨","万美元","大米",0,"合计",235419.9,7844.7,165833.1,5883,42,33.3,5
2006,"02","出口","吨","万美元","大米",1,"日本",22971.7,1591.8,15942.6,931.9,44.1,70.8,5
2006,"02","出口","吨","万美元","大米",2,"俄罗斯联邦",44737,1560.2,35535,1165.8,25.9,33.8,5
2006,"02","出口","吨","万美元","大米",3,"巴布亚新几内亚",33550.4,1073.6,0,0,0,0,5
2006,"02","进口","吨","万美元","大米",0,"合计",159252.6,5936.2,93539.5,3779.6,70.3,57.1,9
2006,"02","进口","吨","万美元","大米",1,"泰国",153623.9,5831.7,82473.3,3554.5,86.3,64.1,9
2006,"02","进口","吨","万美元","大米",2,"越南",4662.6,92.7,10988,222.3,-57.6,-58.3,9
2006,"02","进口","吨","万美元","大米",3,"老挝",800,7.9,0,0,0,0,9
2006,"02","出口","吨","万美元","小麦",0,"合计",43125.1,535.2,12145.6,223.1,255.1,139.9,7
2006,"02","出口","吨","万美元","小麦",1,"菲律宾",43045.1,532,0,0,0,0,7
2006,"02","出口","吨","万美元","小麦",2,"日本",80,3.2,1022.3,14,-92.2,-77.1,7
2006,"02","进口","吨","万美元","小麦",0,"合计",49828.7,938.6,1244188.8,27372.4,-96,-96.6,10
2006,"02","进口","吨","万美元","小麦",1,"美国",41244.6,705.6,175579.4,3923.7,-76.5,-82,10
2006,"02","进口","吨","万美元","小麦",2,"澳大利亚",5592.4,116,346862.5,7001.9,-98.4,-98.3,10
2006,"02","进口","吨","万美元","小麦",3,"日本",1100,56.4,897,38,22.6,48.4,10
2006,"02","出口","吨","万美元","玉米",0,"合计",1419365.2,17936.8,605091.5,7884.3,134.6,127.5,7
2006,"02","出口","吨","万美元","玉米",1,"韩国",1081513.3,13623.6,373928.1,4799.6,189.2,183.8,7
2006,"02","出口","吨","万美元","玉米",2,"日本",144067.1,1878.5,75370.1,1031.9,91.1,82,7
2006,"02","出口","吨","万美元","玉米",3,"马来西亚",102021.4,1257.5,92171.1,1176.2,10.7,6.9,7
2006,"02","进口","吨","万美元","玉米",0,"合计",2516.4,112.2,133.6,32.2,1783.4,248.9,11
2006,"02","进口","吨","万美元","玉米",1,"印度",37.5,67.5,45,16.7,-16.6,305.6,11
2006,"02","进口","吨","万美元","玉米",2,"老挝",2190,27.1,0,0,0,0,11
2006,"02","进口","吨","万美元","玉米",3,"德国",4.5,8.2,7,12.1,-35.9,-32.1,11
2006,"02","进口","吨","万美元","大豆",0,"合计",2808073.9,77139.5,3354250.3,93188,-16.3,-17.2,9
2006,"02","进口","吨","万美元","大豆",1,"美国",1972631.1,54032.6,3087552.9,85416.1,-36.1,-36.7,9
2006,"02","进口","吨","万美元","大豆",2,"巴西",443644.7,12412.8,140386.2,4335,216,186.3,9
2006,"02","进口","吨","万美元","大豆",3,"阿根廷",389942,10626.5,124345,3364.6,213.6,215.8,9
2006,"02","出口","吨","万美元","豆粕",0,"合计",46613.4,1241.1,76888.1,1999.7,-39.4,-37.9,5
2006,"02","出口","吨","万美元","豆粕",1,"日本",44631.7,1170.3,65544.1,1698.1,-31.9,-31.1,5
2006,"02","出口","吨","万美元","豆粕",2,"美国",655,27.5,746.5,33.9,-12.3,-18.8,5
2006,"02","出口","吨","万美元","豆粕",3,"韩国",536,16.9,4945,106,-89.2,-84,5
2006,"02","进口","吨","万美元","豆粕",0,"合计",177724.1,3973,4524.4,98.2,3828.1,3945.4,9
